nu,I
2739956500.79789,-1.9721522630525295e-31
2740019591.35418,-9.860761315262648e-32
2740082683.36321,-9.860761315262648e-32
2740145776.82499,0.0
2740208871.73959,-9.860761315262648e-32
2740271968.10701,-1.9721522630525295e-31
2740335065.92729,-2.0954117794933126e-31
2740398165.20047,-1.9721522630525295e-31
2740461265.92659,-9.860761315262648e-32
2740524368.10566,-2.9582283945787943e-31
2740587471.73773,-2.9582283945787943e-31
2740650576.82284,-1.1093356479670479e-31
2740713683.361,-9.860761315262648e-32
2740776791.35228,-3.944304526105059e-31
2740839900.79668,-2.9582283945787943e-31
2740903011.69425,-2.9582283945787943e-31
2740966124.04501,0.0
2741029237.84901,0.0
2741092353.10628,-9.860761315262648e-32
2741155469.81684,-3.944304526105059e-31
2741218587.98073,0.0
2741281707.59799,9.860761315262648e-32
2741344828.66865,-1.9721522630525295e-31
2741407951.19275,-2.9582283945787943e-31
2741471075.17031,-9.860761315262648e-32
2741534200.60137,0.0
2741597327.48596,-2.9582283945787943e-31
2741660455.82413,-9.860761315262648e-32
2741723585.61589,0.0
2741786716.86129,-9.860761315262648e-32
2741849849.56035,-1.9721522630525295e-31
2741912983.71311,-9.860761315262648e-32
2741976119.31962,-2.9582283945787943e-31
2742039256.37988,-9.860761315262648e-32
2742102394.89395,-2.0954117794933126e-31
2742165534.86185,-1.9721522630525295e-31
2742228676.28362,-9.860761315262648e-32
2742291819.1593,-9.860761315262648e-32
2742354963.4889,-2.0954117794933126e-31
2742418109.27248,-4.930380657631324e-31
2742481256.51005,-2.9582283945787943e-31
2742544405.20166,-9.860761315262648e-32
2742607555.34736,-9.860761315262648e-32
2742670706.94714,-2.9582283945787943e-31
2742733860.00106,-9.860761315262648e-32
2742797014.50915,2.0954117794933126e-31
2742860170.47145,0.0
2742923327.88798,-2.0954117794933126e-31
2742986486.75878,-9.860761315262648e-32
2743049647.08388,-9.860761315262648e-32
2743112808.86332,-9.860761315262648e-32
2743175972.09714,-2.9582283945787943e-31
2743239136.78535,-2.9582283945787943e-31
2743302302.928,1.1093356479670479e-31
2743365470.52512,-9.860761315262648e-32
2743428639.57676,-1.9721522630525295e-31
2743491810.08292,-1.9721522630525295e-31
2743554982.04366,0.0
2743618155.459,-9.860761315262648e-32
2743681330.32898,-1.9721522630525295e-31
2743744506.65364,-1.9721522630525295e-31
2743807684.433,-9.860761315262648e-32
2743870863.66709,-9.860761315262648e-32
2743934044.35596,-1.9721522630525295e-31
2743997226.49963,0.0
2744060410.09816,-3.944304526105059e-31
2744123595.15154,-3.0814879110195774e-31
2744186781.65983,-3.944304526105059e-31
2744249969.62306,-2.9582283945787943e-31
2744313159.04127,-3.0814879110195774e-31
2744376349.91449,-2.9582283945787943e-31
2744439542.24274,-5.053640174072107e-31
2744502736.02607,-2.0954117794933126e-31
2744565931.2645,-1.9721522630525295e-31
2744629127.95809,-9.860761315262648e-32
2744692326.10684,-1.1093356479670479e-31
2744755525.71079,9.860761315262648e-32
2744818726.76999,-1.9721522630525295e-31
2744881929.28447,-9.860761315262648e-32
2744945133.25426,-3.0814879110195774e-31
2745008338.67938,-9.860761315262648e-32
2745071545.55988,-2.9582283945787943e-31
2745134753.89579,-9.860761315262648e-32
2745197963.68714,-9.860761315262648e-32
2745261174.93398,-1.9721522630525295e-31
2745324387.63631,-3.0814879110195774e-31
2745387601.79419,-9.860761315262648e-32
2745450817.40765,-9.860761315262648e-32
2745514034.47671,-3.944304526105059e-31
2745577253.00143,-9.860761315262648e-32
2745640472.98182,-9.860761315262648e-32
2745703694.41791,-9.860761315262648e-32
2745766917.30975,-9.860761315262648e-32
2745830141.65738,-2.0954117794933126e-31
2745893367.46081,-9.860761315262648e-32
2745956594.72009,-2.0954117794933126e-31
2746019823.43524,-9.860761315262648e-32
2746083053.6063,-2.9582283945787943e-31
2746146285.23332,-1.9721522630525295e-31
2746209518.31631,4.067564042545842e-31
2746272752.85531,-9.860761315262648e-32
2746335988.85036,-9.860761315262648e-32
2746399226.3015,-3.0814879110195774e-31
2746462465.20873,-2.0954117794933126e-31
2746525705.57212,0.0
2746588947.39169,-2.9582283945787943e-31
2746652190.66746,-1.9721522630525295e-31
2746715435.3995,-1.9721522630525295e-31
2746778681.58781,-9.860761315262648e-32
2746841929.23243,-9.860761315262648e-32
2746905178.33339,0.0
2746968428.89074,-1.1093356479670479e-31
2747031680.90452,-1.9721522630525295e-31
2747094934.37473,-2.9582283945787943e-31
2747158189.30142,-9.860761315262648e-32
2747221445.68463,-9.860761315262648e-32
2747284703.52439,-1.9721522630525295e-31
2747347962.82074,-9.860761315262648e-32
2747411223.5737,-3.0814879110195774e-31
2747474485.7833,-1.9721522630525295e-31
2747537749.44959,-2.9582283945787943e-31
2747601014.5726,-1.9721522630525295e-31
2747664281.15236,-9.860761315262648e-32
2747727549.1889,-2.9582283945787943e-31
2747790818.68225,-9.860761315262648e-32
2747854089.63246,-5.053640174072107e-31
2747917362.03956,0.0
2747980635.90357,-9.860761315262648e-32
2748043911.22453,-9.860761315262648e-32
2748107188.00247,-1.1093356479670479e-31
2748170466.23745,0.0
2748233745.92946,-9.860761315262648e-32
2748297027.07856,-1.9721522630525295e-31
2748360309.68478,-2.0954117794933126e-31
2748423593.74815,-1.9721522630525295e-31
2748486879.26872,-2.9582283945787943e-31
2748550166.2465,-9.860761315262648e-32
2748613454.68153,-2.9582283945787943e-31
2748676744.57385,-1.9721522630525295e-31
2748740035.92349,-2.0954117794933126e-31
2748803328.73049,-9.860761315262648e-32
2748866622.99487,-9.860761315262648e-32
2748929918.71667,-1.1093356479670479e-31
2748993215.89593,-9.860761315262648e-32
2749056514.53267,-4.067564042545842e-31
2749119814.62695,-9.860761315262648e-32
2749183116.17877,-1.9721522630525295e-31
2749246419.18818,-2.9582283945787943e-31
2749309723.65521,-2.9582283945787943e-31
2749373029.57991,-1.1093356479670479e-31
2749436336.96229,-3.944304526105059e-31
2749499645.80239,-9.860761315262648e-32
2749562956.10025,-2.0954117794933126e-31
2749626267.8559,0.0
2749689581.06938,-9.860761315262648e-32
2749752895.74071,-3.0814879110195774e-31
2749816211.86993,-3.0814879110195774e-31
2749879529.45708,-3.944304526105059e-31
2749942848.50218,-2.9582283945787943e-31
2750006169.00528,-1.1093356479670479e-31
2750069490.9664,0.0
2750132814.38558,9.860761315262648e-32
2750196139.26285,-4.067564042545842e-31
2750259465.59825,-2.9582283945787943e-31
2750322793.39182,-1.9721522630525295e-31
2750386122.64357,-2.9582283945787943e-31
2750449453.35354,-3.0814879110195774e-31
2750512785.52178,-1.1093356479670479e-31
2750576119.14832,9.860761315262648e-32
2750639454.23318,-1.9721522630525295e-31
2750702790.7764,-1.9721522630525295e-31
2750766128.77801,0.0
2750829468.23805,0.0
2750892809.15657,0.0
2750956151.53357,1.9721522630525295e-31
2751019495.36909,0.0
2751082840.66319,-3.0814879110195774e-31
2751146187.41588,-1.9721522630525295e-31
2751209535.6272,-1.9721522630525295e-31
2751272885.29718,-9.860761315262648e-32
2751336236.42585,9.860761315262648e-32
2751399589.01326,-2.9582283945787943e-31
2751462943.05944,-2.9582283945787943e-31
2751526298.56441,-2.9582283945787943e-31
2751589655.52821,-1.1093356479670479e-31
2751653013.95087,-2.9582283945787943e-31
2751716373.83244,-2.9582283945787943e-31
2751779735.17294,9.860761315262648e-32
2751843097.9724,-2.0954117794933126e-31
2751906462.23086,-9.860761315262648e-32
2751969827.94835,-1.9721522630525295e-31
2752033195.12491,-1.9721522630525295e-31
2752096563.76058,-9.860761315262648e-32
2752159933.85537,-9.860761315262648e-32
2752223305.40933,1.1093356479670479e-31
2752286678.42249,0.0
2752350052.8949,9.860761315262648e-32
2752413428.82656,-9.860761315262648e-32
2752476806.21752,-1.9721522630525295e-31
2752540185.06782,-9.860761315262648e-32
2752603565.37749,-9.860761315262648e-32
2752666947.14657,-3.944304526105059e-31
2752730330.37508,0.0
2752793715.06305,-2.0954117794933126e-31
2752857101.21053,-9.860761315262648e-32
2752920488.81755,0.0
2752983877.88414,-1.9721522630525295e-31
2753047268.41033,-1.9721522630525295e-31
2753110660.39616,-9.860761315262648e-32
2753174053.84166,-9.860761315262648e-32
2753237448.74688,-1.9721522630525295e-31
2753300845.11182,-2.9582283945787943e-31
2753364242.93653,-2.9582283945787943e-31
2753427642.22105,-3.0814879110195774e-31
2753491042.96541,-1.9721522630525295e-31
2753554445.16965,-9.860761315262648e-32
2753617848.83379,-3.944304526105059e-31
2753681253.95787,0.0
2753744660.54192,0.0
2753808068.58598,-1.1093356479670479e-31
2753871478.09009,-1.9721522630525295e-31
2753934889.05427,-9.860761315262648e-32
2753998301.47855,-5.053640174072107e-31
2754061715.36298,-9.860761315262648e-32
2754125130.70759,-9.860761315262648e-32
2754188547.5124,0.0
2754251965.77745,9.860761315262648e-32
2754315385.50278,-5.9164567891575885e-31
2754378806.68842,-9.860761315262648e-32
2754442229.33441,0.0
2754505653.44077,-2.9582283945787943e-31
2754569079.00754,-9.860761315262648e-32
2754632506.03476,-1.9721522630525295e-31
2754695934.52245,9.860761315262648e-32
2754759364.47067,-1.9721522630525295e-31
2754822795.87942,0.0
2754886228.74875,-9.860761315262648e-32
2754949663.07869,-3.0814879110195774e-31
2755013098.86928,-4.067564042545842e-31
2755076536.12055,-1.9721522630525295e-31
2755139974.83254,-9.860761315262648e-32
2755203415.00526,0.0
2755266856.63877,-2.0954117794933126e-31
2755330299.73311,-1.9721522630525295e-31
2755393744.28828,0.0
2755457190.30433,0.0
2755520637.7813,0.0
2755584086.71922,-9.860761315262648e-32
2755647537.11813,-5.053640174072107e-31
2755710988.97805,-2.9582283945787943e-31
2755774442.29901,-1.9721522630525295e-31
2755837897.08106,-1.9721522630525295e-31
2755901353.32424,0.0
2755964811.02856,-9.860761315262648e-32
2756028270.19406,-1.9721522630525295e-31
2756091730.82078,-9.860761315262648e-32
2756155192.90876,-9.860761315262648e-32
2756218656.45802,-2.9582283945787943e-31
2756282121.4686,-9.860761315262648e-32
2756345587.94053,-9.860761315262648e-32
2756409055.87385,-3.944304526105059e-31
2756472525.26858,-3.0814879110195774e-31
2756535996.12478,-9.860761315262648e-32
2756599468.44246,0.0
2756662942.22166,-1.1093356479670479e-31
2756726417.46241,-1.9721522630525295e-31
2756789894.16475,-1.9721522630525295e-31
2756853372.32872,-4.067564042545842e-31
2756916851.95434,9.860761315262648e-32
2756980333.04165,0.0
2757043815.59068,-9.860761315262648e-32
2757107299.60148,0.0
2757170785.07405,-1.9721522630525295e-31
2757234272.00845,-1.9721522630525295e-31
2757297760.40471,0.0
2757361250.26286,0.0
2757424741.58295,-1.1093356479670479e-31
2757488234.36498,-1.9721522630525295e-31
2757551728.609,-9.860761315262648e-32
2757615224.31505,2.0954117794933126e-31
2757678721.48316,-5.053640174072107e-31
2757742220.11338,-4.067564042545842e-31
2757805720.20571,-1.9721522630525295e-31
2757869221.7602,-2.0954117794933126e-31
2757932724.77688,-9.860761315262648e-32
2757996229.2558,-9.860761315262648e-32
2758059735.19698,-1.9721522630525295e-31
2758123242.60045,-9.860761315262648e-32
2758186751.46625,-2.0954117794933126e-31
2758250261.79441,-9.860761315262648e-32
2758313773.58498,-3.0814879110195774e-31
2758377286.83797,-9.860761315262648e-32
2758440801.55342,-1.9721522630525295e-31
2758504317.73136,-3.0814879110195774e-31
2758567835.37184,-9.860761315262648e-32
2758631354.4749,9.860761315262648e-32
2758694875.04054,-2.9582283945787943e-31
2758758397.06881,-9.860761315262648e-32
2758821920.55975,0.0
2758885445.5134,0.0
2758948971.92977,-9.860761315262648e-32
2759012499.80891,0.0
2759076029.15084,-9.860761315262648e-32
2759139559.95562,-2.0954117794933126e-31
2759203092.22327,-1.9721522630525295e-31
2759266625.95381,-2.9582283945787943e-31
2759330161.14728,-2.9582283945787943e-31
2759393697.80373,0.0
2759457235.92317,0.0
2759520775.50567,-9.860761315262648e-32
2759584316.55122,-3.0814879110195774e-31
2759647859.05988,-1.9721522630525295e-31
2759711403.03167,-2.9582283945787943e-31
2759774948.46664,-2.9582283945787943e-31
2759838495.36482,9.860761315262648e-32
2759902043.72622,-1.9721522630525295e-31
2759965593.5509,9.860761315262648e-32
2760029144.83889,-1.9721522630525295e-31
2760092697.59022,-2.9582283945787943e-31
2760156251.80492,0.0
2760219807.48303,0.0
2760283364.62457,-9.860761315262648e-32
2760346923.22959,-1.9721522630525295e-31
2760410483.29813,0.0
2760474044.83019,-3.0814879110195774e-31
2760537607.82584,-9.860761315262648e-32
2760601172.28509,-9.860761315262648e-32
2760664738.20798,-2.0954117794933126e-31
2760728305.59457,-1.9721522630525295e-31
2760791874.44485,-3.0814879110195774e-31
2760855444.75887,-1.9721522630525295e-31
2760919016.53667,0.0
2760982589.7783,-2.9582283945787943e-31
2761046164.48376,-9.860761315262648e-32
2761109740.65309,-2.9582283945787943e-31
2761173318.28634,0.0
2761236897.38354,-9.860761315262648e-32
2761300477.94472,-2.0954117794933126e-31
2761364059.96991,-9.860761315262648e-32
2761427643.45914,-1.9721522630525295e-31
2761491228.41246,-2.9582283945787943e-31
2761554814.82989,-2.9582283945787943e-31
2761618402.71148,-7.025792437124636e-31
2761681992.05724,-9.860761315262648e-32
2761745582.86722,0.0
2761809175.14144,-1.9721522630525295e-31
2761872768.87996,-1.9721522630525295e-31
2761936364.08279,-9.860761315262648e-32
2761999960.74996,-3.0814879110195774e-31
2762063558.88152,-9.860761315262648e-32
2762127158.4775,-1.9721522630525295e-31
2762190759.53794,-3.944304526105059e-31
2762254362.06286,-9.860761315262648e-32
2762317966.05229,-9.860761315262648e-32
2762381571.50628,-9.860761315262648e-32
2762445178.42485,-1.9721522630525295e-31
2762508786.80806,0.0
2762572396.65591,-9.860761315262648e-32
2762636007.96844,-2.9582283945787943e-31
2762699620.7457,-1.9721522630525295e-31
2762763234.98771,0.0
2762826850.69452,0.0
2762890467.86615,-1.9721522630525295e-31
2762954086.50263,-2.9582283945787943e-31
2763017706.604,1.9721522630525295e-31
2763081328.1703,-2.0954117794933126e-31
2763144951.20155,-1.9721522630525295e-31
2763208575.6978,-9.860761315262648e-32
2763272201.65907,-3.0814879110195774e-31
2763335829.08539,-2.9582283945787943e-31
2763399457.97682,-3.0814879110195774e-31
2763463088.33337,-9.860761315262648e-32
2763526720.15507,-1.9721522630525295e-31
2763590353.44197,0.0
2763653988.19411,-3.0814879110195774e-31
2763717624.4115,-2.9582283945787943e-31
2763781262.09418,-5.053640174072107e-31
2763844901.24219,-2.9582283945787943e-31
2763908541.85557,-2.9582283945787943e-31
2763972183.93435,-3.944304526105059e-31
2764035827.47855,-9.860761315262648e-32
2764099472.48821,-3.944304526105059e-31
2764163118.96337,-3.944304526105059e-31
2764226766.90407,-2.9582283945787943e-31
2764290416.31033,-9.860761315262648e-32
2764354067.18219,-3.944304526105059e-31
2764417719.51968,-9.860761315262648e-32
2764481373.32283,-1.9721522630525295e-31
2764545028.59168,-2.9582283945787943e-31
2764608685.32628,0.0
2764672343.52664,0.0
2764736003.19279,-9.860761315262648e-32
2764799664.32479,-9.860761315262648e-32
2764863326.92266,0.0
2764926990.98642,-4.067564042545842e-31
2764990656.51612,-4.067564042545842e-31
2765054323.51178,9.860761315262648e-32
2765117991.97345,-1.9721522630525295e-31
2765181661.90118,0.0
2765245333.29495,-9.860761315262648e-32
2765309006.15484,-1.9721522630525295e-31
2765372680.48086,-2.9582283945787943e-31
2765436356.27306,0.0
2765500033.53147,-1.9721522630525295e-31
2765563712.25611,-9.860761315262648e-32
2765627392.44703,0.0
2765691074.10425,-2.9582283945787943e-31
2765754757.22782,9.860761315262648e-32
2765818441.81777,9.860761315262648e-32
2765882127.87412,0.0
2765945815.39691,-5.053640174072107e-31
2766009504.38617,-9.860761315262648e-32
2766073194.84196,0.0
2766136886.76428,-9.860761315262648e-32
2766200580.15318,-3.0814879110195774e-31
2766264275.00869,-2.9582283945787943e-31
2766327971.33085,-2.0954117794933126e-31
2766391669.11969,-1.9721522630525295e-31
2766455368.37524,-4.930380657631324e-31
2766519069.09753,-1.9721522630525295e-31
2766582771.2866,-2.0954117794933126e-31
2766646474.9425,-9.860761315262648e-32
2766710180.06524,-3.0814879110195774e-31
2766773886.65485,-2.0954117794933126e-31
2766837594.71139,0.0
2766901304.23487,0.0
2766965015.22534,-9.860761315262648e-32
2767028727.68282,-9.860761315262648e-32
2767092441.60735,-3.944304526105059e-31
2767156156.99897,-2.9582283945787943e-31
2767219873.8577,-9.860761315262648e-32
2767283592.1836,-9.860761315262648e-32
2767347311.97667,-1.9721522630525295e-31
2767411033.23696,0.0
2767474755.9645,-1.9721522630525295e-31
2767538480.15933,-2.0954117794933126e-31
2767602205.82149,-9.860761315262648e-32
2767665932.951,-9.860761315262648e-32
2767729661.54789,-9.860761315262648e-32
2767793391.61221,-1.9721522630525295e-31
2767857123.14399,-2.9582283945787943e-31
2767920856.14325,9.860761315262648e-32
2767984590.61004,-1.9721522630525295e-31
2768048326.54438,-9.860761315262648e-32
2768112063.94631,0.0
2768175802.81588,-1.9721522630525295e-31
2768239543.15309,-1.9721522630525295e-31
2768303284.958,0.0
2768367028.23064,0.0
2768430772.97103,-2.9582283945787943e-31
2768494519.17923,-9.860761315262648e-32
2768558266.85525,-1.9721522630525295e-31
2768622015.99913,-3.944304526105059e-31
2768685766.6109,-2.9582283945787943e-31
2768749518.69061,9.860761315262648e-32
2768813272.23828,-9.860761315262648e-32
2768877027.25394,-1.9721522630525295e-31
2768940783.73763,-4.067564042545842e-31
2769004541.68938,-2.9582283945787943e-31
2769068301.10925,-2.9582283945787943e-31
2769132061.99723,-9.860761315262648e-32
2769195824.35338,-1.9721522630525295e-31
2769259588.17773,-5.053640174072107e-31
2769323353.47032,-2.0954117794933126e-31
2769387120.23118,0.0
2769450888.46033,0.0
2769514658.15782,0.0
2769578429.32367,-9.860761315262648e-32
2769642201.95794,0.0
2769705976.06063,0.0
2769769751.63179,-1.9721522630525295e-31
2769833528.67146,-9.860761315262648e-32
2769897307.17967,-2.9582283945787943e-31
2769961087.15645,-9.860761315262648e-32
2770024868.60183,-1.9721522630525295e-31
2770088651.51585,-3.944304526105059e-31
2770152435.89854,-3.0814879110195774e-31
2770216221.74994,-3.944304526105059e-31
2770280009.07009,0.0
2770343797.85901,-1.1093356479670479e-31
2770407588.11673,0.0
2770471379.84329,-2.9582283945787943e-31
2770535173.03873,-9.860761315262648e-32
2770598967.70309,-5.053640174072107e-31
2770662763.83638,0.0
2770726561.43865,-1.1093356479670479e-31
2770790360.50993,-1.9721522630525295e-31
2770854161.05027,-9.860761315262648e-32
2770917963.05967,0.0
2770981766.53819,0.0
2771045571.48585,-9.860761315262648e-32
2771109377.90269,-1.9721522630525295e-31
2771173185.78876,0.0
2771236995.14406,-1.9721522630525295e-31
2771300805.96865,1.9721522630525295e-31
2771364618.26255,-1.9721522630525295e-31
2771428432.02581,-2.9582283945787943e-31
2771492247.25845,-4.067564042545842e-31
2771556063.9605,-4.067564042545842e-31
2771619882.132,0.0
2771683701.77298,-1.1093356479670479e-31
2771747522.8835,0.0
2771811345.46356,9.860761315262648e-32
2771875169.5132,0.0
2771938995.03246,-1.1093356479670479e-31
2772002822.02138,-2.9582283945787943e-31
2772066650.47999,-1.9721522630525295e-31
2772130480.40832,-1.9721522630525295e-31
2772194311.8064,-1.9721522630525295e-31
2772258144.67427,-9.860761315262648e-32
2772321979.01196,-1.9721522630525295e-31
2772385814.81953,-3.0814879110195774e-31
2772449652.09697,-1.9721522630525295e-31
2772513490.84433,0.0
2772577331.06166,9.860761315262648e-32
2772641172.74898,-5.053640174072107e-31
2772705015.90633,0.0
2772768860.53373,-2.0954117794933126e-31
2772832706.63122,-3.0814879110195774e-31
2772896554.19885,-1.9721522630525295e-31
2772960403.23664,-4.4003647369359565e-30
2773024253.74462,-9.860761315262648e-32
2773088105.72283,-2.9582283945787943e-31
2773151959.17131,-4.067564042545842e-31
2773215814.09008,-1.9721522630525295e-31
2773279670.47919,0.0
2773343528.33865,-9.860761315262648e-32
2773407387.66852,-9.860761315262648e-32
2773471248.46881,-3.0814879110195774e-31
2773535110.73957,-4.067564042545842e-31
2773598974.48085,-2.9582283945787943e-31
2773662839.69264,0.0
2773726706.37501,-1.9721522630525295e-31
2773790574.52797,-1.9721522630525295e-31
2773854444.15159,-9.860761315262648e-32
2773918315.24586,-3.0814879110195774e-31
2773982187.81083,-1.9721522630525295e-31
2774046061.84654,-1.9721522630525295e-31
2774109937.35302,0.0
2774173814.33032,-2.9582283945787943e-31
2774237692.77844,-1.9721522630525295e-31
2774301572.69744,-2.9582283945787943e-31
2774365454.08735,0.0
2774429336.9482,-2.9582283945787943e-31
2774493221.28002,-3.0814879110195774e-31
2774557107.08285,-9.860761315262648e-32
2774620994.35672,-1.9721522630525295e-31
2774684883.10166,-1.9721522630525295e-31
2774748773.31772,-2.0954117794933126e-31
2774812665.00492,-4.067564042545842e-31
2774876558.1633,-1.9721522630525295e-31
2774940452.79288,9.860761315262648e-32
2775004348.89371,9.860761315262648e-32
2775068246.46584,-9.860761315262648e-32
2775132145.50926,-1.9721522630525295e-31
2775196046.02403,-1.9721522630525295e-31
2775259948.01018,-9.860761315262648e-32
2775323851.46775,0.0
2775387756.39677,-3.0814879110195774e-31
2775451662.79727,-1.9721522630525295e-31
2775515570.66928,-1.9721522630525295e-31
2775579480.01284,-2.9582283945787943e-31
2775643390.828,-2.9582283945787943e-31
2775707303.11476,-1.9721522630525295e-31
2775771216.87318,-9.860761315262648e-32
2775835132.10328,-1.9721522630525295e-31
2775899048.8051,-1.9721522630525295e-31
2775962966.97869,-9.860761315262648e-32
2776026886.62405,0.0
2776090807.74123,-4.067564042545842e-31
2776154730.33027,-1.9721522630525295e-31
2776218654.39119,9.860761315262648e-32
2776282579.92406,-1.1093356479670479e-31
2776346506.92886,-1.9721522630525295e-31
2776410435.40566,9.860761315262648e-32
2776474365.35448,-4.067564042545842e-31
2776538296.77537,-9.860761315262648e-32
2776602229.66834,-9.860761315262648e-32
2776666164.03344,-9.860761315262648e-32
2776730099.8707,-9.860761315262648e-32
2776794037.18015,9.860761315262648e-32
2776857975.96184,0.0
2776921916.21579,-2.9582283945787943e-31
2776985857.94203,-9.860761315262648e-32
2777049801.14059,-2.9582283945787943e-31
2777113745.81152,-1.9721522630525295e-31
2777177691.95486,-1.9721522630525295e-31
2777241639.57062,-9.860761315262648e-32
2777305588.65885,0.0
2777369539.21957,-1.9721522630525295e-31
2777433491.25284,-1.9721522630525295e-31
2777497444.75867,0.0
2777561399.73709,-1.9721522630525295e-31
2777625356.18815,0.0
2777689314.11188,-1.9721522630525295e-31
2777753273.50832,-4.930380657631324e-31
2777817234.37749,-9.860761315262648e-32
2777881196.71943,-1.9721522630525295e-31
2777945160.53417,-4.067564042545842e-31
2778009125.82175,-9.860761315262648e-32
2778073092.58221,-2.9582283945787943e-31
2778137060.81557,-3.0814879110195774e-31
2778201030.52187,-9.860761315262648e-32
2778265001.70114,-1.1093356479670479e-31
2778328974.35342,-1.9721522630525295e-31
2778392948.47875,-9.860761315262648e-32
2778456924.07715,-9.860761315262648e-32
2778520901.14866,9.860761315262648e-32
2778584879.69331,0.0
2778648859.71115,-1.9721522630525295e-31
2778712841.20219,-9.860761315262648e-32
2778776824.16647,-1.9721522630525295e-31
2778840808.60404,-2.0954117794933126e-31
2778904794.51491,-2.9582283945787943e-31
2778968781.89915,0.0
2779032770.75675,-9.860761315262648e-32
2779096761.08777,0.0
2779160752.89224,-9.860761315262648e-32
2779224746.1702,-9.860761315262648e-32
2779288740.92167,-1.9721522630525295e-31
2779352737.14669,-6.039716305598372e-31
2779416734.84529,-9.860761315262648e-32
2779480734.01751,-9.860761315262648e-32
2779544734.6634,-1.9721522630525295e-31
2779608736.78296,0.0
2779672740.37624,-2.0954117794933126e-31
2779736745.44327,-1.9721522630525295e-31
2779800751.98409,0.0
2779864759.99875,-1.9721522630525295e-31
2779928769.48725,-9.860761315262648e-32
2779992780.44964,0.0
2780056792.88596,-9.860761315262648e-32
2780120806.79623,-1.1093356479670479e-31
2780184822.1805,-2.0954117794933126e-31
2780248839.03879,-9.860761315262648e-32
2780312857.37114,-2.9582283945787943e-31
2780376877.17758,-9.860761315262648e-32
2780440898.45816,-2.0954117794933126e-31
2780504921.2129,-2.9582283945787943e-31
2780568945.44182,-2.9582283945787943e-31
2780632971.14498,-9.860761315262648e-32
2780696998.3224,-9.860761315262648e-32
2780761026.97413,0.0
2780825057.10017,-3.0814879110195774e-31
2780889088.70059,0.0
2780953121.7754,-9.860761315262648e-32
2781017156.32464,-1.9721522630525295e-31
2781081192.34837,0.0
2781145229.84658,-9.860761315262648e-32
2781209268.81933,0.0
2781273309.26664,-9.860761315262648e-32
2781337351.18856,-2.9582283945787943e-31
2781401394.58513,-1.9721522630525295e-31
2781465439.45636,-1.9721522630525295e-31
2781529485.80229,2.0954117794933126e-31
2781593533.62296,-9.860761315262648e-32
2781657582.91841,-2.9582283945787943e-31
2781721633.68866,-3.944304526105059e-31
2781785685.93375,-9.860761315262648e-32
2781849739.65371,-9.860761315262648e-32
2781913794.84859,-2.9582283945787943e-31
2781977851.51841,0.0
2782041909.6632,-2.9582283945787943e-31
2782105969.283,-1.9721522630525295e-31
2782170030.37785,-2.9582283945787943e-31
2782234092.94778,-3.944304526105059e-31
2782298156.99282,-9.860761315262648e-32
2782362222.513,-2.9582283945787943e-31
2782426289.50836,-9.860761315262648e-32
2782490357.97894,-2.9582283945787943e-31
2782554427.92477,-2.0954117794933126e-31
2782618499.34588,-4.067564042545842e-31
2782682572.2423,9.860761315262648e-32
2782746646.61407,-3.0814879110195774e-31
2782810722.46123,-1.9721522630525295e-31
2782874799.78382,-3.0814879110195774e-31
2782938878.58184,-3.944304526105059e-31
2783002958.85535,0.0
2783067040.60438,-4.067564042545842e-31
2783131123.82897,-9.860761315262648e-32
2783195208.52915,-3.0814879110195774e-31
2783259294.70495,-3.944304526105059e-31
2783323382.3564,0.0
2783387471.48354,-9.860761315262648e-32
2783451562.08641,-9.860761315262648e-32
2783515654.16503,-2.0954117794933126e-31
2783579747.71945,-9.860761315262648e-32
2783643842.74969,0.0
2783707939.25578,-9.860761315262648e-32
2783772037.23779,0.0
2783836136.69571,-9.860761315262648e-32
2783900237.62959,9.860761315262648e-32
2783964340.03946,-1.9721522630525295e-31
2784028443.92538,-9.860761315262648e-32
2784092549.28735,-4.930380657631324e-31
2784156656.12542,9.860761315262648e-32
2784220764.43962,0.0
2784284874.22998,-1.9721522630525295e-31
2784348985.49656,-1.9721522630525295e-31
2784413098.23935,-3.0814879110195774e-31
2784477212.45842,-9.860761315262648e-32
2784541328.15378,-2.0954117794933126e-31
2784605445.32548,-9.860761315262648e-32
2784669563.97357,9.860761315262648e-32
2784733684.09804,0.0
2784797805.69895,-2.9582283945787943e-31
2784861928.77634,1.1093356479670479e-31
2784926053.33022,-9.860761315262648e-32
2784990179.36066,-4.067564042545842e-31
2785054306.86766,-9.860761315262648e-32
2785118435.85127,0.0
2785182566.31152,-1.9721522630525295e-31
2785246698.24846,-2.9582283945787943e-31
2785310831.6621,-9.860761315262648e-32
2785374966.55247,-3.0814879110195774e-31
2785439102.91963,0.0
2785503240.7636,-1.9721522630525295e-31
2785567380.08442,-2.9582283945787943e-31
2785631520.88211,-9.860761315262648e-32
2785695663.15672,-3.0814879110195774e-31
2785759806.90827,-1.9721522630525295e-31
2785823952.13681,0.0
2785888098.84237,-9.860761315262648e-32
2785952247.02497,-9.860761315262648e-32
2786016396.68465,-1.9721522630525295e-31
2786080547.82145,-9.860761315262648e-32
2786144700.4354,-2.0954117794933126e-31
2786208854.52655,-9.860761315262648e-32
2786273010.09491,0.0
2786337167.14052,-4.067564042545842e-31
2786401325.66342,0.0
