nu,I
1361550230.64784,0.0
1361581581.86143,0.0
1361612933.79691,0.0
1361644286.45431,0.0
1361675639.83364,-9.860761315262648e-32
1361706993.93491,0.0
1361738348.75815,-1.0168910106364605e-31
1361769704.30336,0.0
1361801060.57058,-1.0168910106364605e-31
1361832417.55981,-9.860761315262648e-32
1361863775.27106,0.0
1361895133.70436,0.0
1361926492.85973,9.860761315262648e-32
1361957852.73718,2.98904327368899e-31
1361989213.33671,4.992010415851715e-31
1362020574.65837,9.98402083170343e-31
1362051936.70215,1.8026704279464528e-30
1362083299.46808,3.201665939549341e-30
1362114662.95617,5.599063534322572e-30
1362146027.16644,9.70052394388963e-30
1362177392.09891,1.639967866244619e-29
1362208757.75359,2.769949483215498e-29
1362240124.1305,4.629935586306915e-29
1362271491.22965,7.659962649212465e-29
1362302859.05107,1.2549975815209433e-28
1362334227.59477,2.038003659711018e-28
1362365596.86076,3.2770083189737695e-28
1362396966.84907,5.218006739245891e-28
1362428337.5597,8.230993174003503e-28
1362459708.99268,1.2862007281079275e-27
1362491081.14802,1.9910017246042363e-27
1362522454.02574,3.0525003542406162e-27
1362553827.62585,4.635901346902649e-27
1362585201.94838,6.973601276375698e-27
1362616576.99334,1.0391100792188672e-26
1362647952.76074,1.533669783712461e-26
1362679329.2506,2.2421999968786857e-26
1362710706.46295,3.247009726011203e-26
1362742084.39778,4.657590091415569e-26
1362773463.05513,6.617719929383256e-26
1362804842.43501,9.313719865710106e-26
1362836222.53744,1.2983930048064258e-25
1362867603.36242,1.7929010019328727e-25
1362898984.90999,2.452302991703954e-25
1362930367.18014,3.322450990382696e-25
1362961750.17291,4.458714990832166e-25
1362993133.88832,5.926892987525355e-25
1363024518.32636,7.8038789814945265e-25
1363055903.48707,1.0177930022073588e-24
1363087289.37045,1.3148415990079715e-24
1363118675.97654,1.6824888988464223e-24
1363150063.30533,2.132530399874811e-24
1363181451.35684,2.6773310006629227e-24
1363212840.13111,3.329448001722732e-24
1363244229.62813,4.101145798895806e-24
1363275619.84794,5.0038060988930896e-24
1363307010.79054,6.047244297364819e-24
1363338402.45595,7.238953300256086e-24
1363369794.84419,8.583309002208327e-24
1363401187.95527,1.0080774902144188e-23
1363432581.78922,1.1727158700471974e-23
1363463976.34604,1.351297559897198e-23
1363495371.62576,1.5422974099866338e-23
1363526767.62838,1.7435883400847496e-23
1363558164.35394,1.9524428300235255e-23
1363589561.80245,2.1655649998357232e-23
1363620959.97391,2.3791553601359135e-23
1363652358.86835,2.589007970201716e-23
1363683758.48578,2.790638030062242e-23
1363715158.82623,2.9794350399998867e-23
1363746559.88971,3.1508347099816084e-23
1363777961.67623,3.300500989929109e-23
1363809364.18581,3.4245080999890085e-23
1363840767.41846,3.519512009788418e-23
1363872171.37422,3.5829009500141653e-23
1363903576.05308,3.612915260105822e-23
1363934981.45507,3.60872923010943e-23
1363966387.58021,3.570489479993134e-23
1363997794.42851,3.4993072599333406e-23
1364029201.99998,3.397205500183495e-23
1364060610.29465,3.2670240201918565e-23
1364092019.31253,3.1122889499349696e-23
1364123429.05364,2.9370551802200485e-23
1364154839.51799,2.745731019859864e-23
1364186250.70561,2.5428961598558872e-23
1364217662.6165,2.3331228999526863e-23
1364249075.25068,2.1208104098861853e-23
1364280488.60818,1.9100399598490094e-23
1364311902.689,1.7044570800786848e-23
1364343317.49317,1.507184790163998e-23
1364374733.0207,1.320769039760788e-23
1364406149.2716,1.1471561098840526e-23
1364437566.2459,9.876991601453137e-24
1364468983.94362,8.431901600547968e-24
1364500402.36476,7.139118299653622e-24
1364531821.50934,5.997044400266957e-24
1364563241.37738,5.000412899990943e-24
1364594661.96891,4.1410804000269346e-24
1364626083.28393,3.4088078987445435e-24
1364657505.32245,2.791994000915185e-24
1364688928.0845,2.2783288002023337e-24
1364720351.5701,1.85535270083121e-24
1364751775.77927,1.5109084995987193e-24
1364783200.712,1.233486598801146e-24
1364814626.36833,1.0124691987436639e-24
1364846052.74827,8.382816018782537e-25
1364877479.85184,7.024659004241205e-25
1364908907.67906,5.976909973663795e-25
1364940336.22993,5.17713101781037e-25
1364971765.50448,4.573024017486602e-25
1365003195.50273,4.1214620086338153e-25
1365034626.22468,3.787422001435647e-25
1365066057.67037,3.5428599907114904e-25
1365097489.8398,3.3656470105854566e-25
1365128922.73299,3.2385450019791485e-25
1365160356.34995,3.148312010152058e-25
1365191790.69072,3.084899980953691e-25
1365223225.75529,3.040785985502238e-25
1365254661.54368,3.0104059967809244e-25
1365286098.05593,2.9896879825897336e-25
1365317535.29203,2.97570200259311e-25
1365348973.25201,2.9663479919648144e-25
1365380411.93589,2.9601540163743904e-25
1365411851.34367,2.9560889791519316e-25
1365443291.47538,2.9534450008945186e-25
1365474732.33105,2.9517370245900778e-25
1365506173.91066,2.9506430039370285e-25
1365537616.21426,2.949943999219293e-25
1365569059.24185,2.949498015473931e-25
1365600502.99345,2.94921199176603e-25
1365631947.46907,2.949025993155721e-25
1365663392.66875,2.9489039970493237e-25
1365694838.59248,2.9488169758307165e-25
1365726285.24029,2.9487560239998365e-25
1365757732.6122,2.948708014418183e-25
1365789180.70822,2.948666999814087e-25
1365820629.52836,2.948631994111418e-25
1365852079.07264,2.9486000082669016e-25
1365883529.34109,2.9485700253895274e-25
1365914980.33372,2.948540011697274e-25
1365946432.05054,2.9485109840811523e-25
1365977884.49157,2.9484819872799096e-25
1366009337.65683,2.948452990478667e-25
1366040791.54633,2.9484259966445663e-25
1366072246.1601,2.948395982952313e-25
1366103701.49814,2.9483669861510703e-25
1366135157.56047,2.9483390062408383e-25
1366166614.34712,2.9483100094395956e-25
1366198071.85809,2.9482819987144844e-25
1366229530.09341,2.9482530019132417e-25
1366260989.05309,2.9482250220030096e-25
1366292448.73715,2.9481950083107563e-25
1366323909.1456,2.948166997585645e-25
1366355370.27846,2.9481380007844024e-25
1366386832.13575,2.9481089731682806e-25
1366418294.71749,2.948080007181917e-25
1366449758.02368,2.9480510103806744e-25
1366481222.05435,2.948020996688421e-25
1366512686.80952,2.9479919998871783e-25
1366544152.2892,2.9479640199769463e-25
1366575618.49341,2.9479349923608245e-25
1366607085.42216,2.9479050094834503e-25
1366638553.07547,2.9478760126822076e-25
1366670021.45336,2.9478469850660858e-25
1366701490.55584,2.947818019079722e-25
1366732960.38294,2.9477889914636004e-25
1366764430.93466,2.947759008586226e-25
1366795902.21103,2.9477300117849835e-25
1366827374.21206,2.9477010149837408e-25
1366858846.93777,2.9476710012914874e-25
1366890320.38817,2.9476430213812554e-25
1366921794.56328,2.947613007689002e-25
1366953269.46313,2.9475829939967487e-25
1366984745.08771,2.9475530111193745e-25
1367016221.43706,2.947522997427121e-25
1367047698.51118,2.9474940006258785e-25
1367079176.3101,2.947463986933625e-25
1367110654.83383,2.9474349901323824e-25
1367142134.0824,2.947405007255008e-25
1367173614.0558,2.947374993562755e-25
1367205094.75406,2.9473449798705016e-25
1367236576.17721,2.9473169999602695e-25
1367268058.32525,2.9472860001918846e-25
1367299541.1982,2.947257003390642e-25
1367331024.79608,2.947226003622257e-25
1367362509.1189,2.947196020744883e-25
1367393994.16669,2.947166993128761e-25
1367425479.93945,2.947137010251387e-25
1367456966.43721,2.9471069965591335e-25
1367488453.65998,2.9470759967907487e-25
1367519941.60778,2.9470459830984953e-25
1367551430.28063,2.9470150141449896e-25
1367582919.67853,2.9469850004527362e-25
1367614409.80152,2.946955017575362e-25
1367645900.6496,2.9469250038831087e-25
1367677392.22279,2.9468949901908554e-25
1367708884.52111,2.946865007313481e-25
1367740377.54458,2.9468340075450963e-25
1367771871.2932,2.946803993852843e-25
1367803365.76701,2.9467740109754687e-25
1367834860.96602,2.9467440280980945e-25
1367866356.89023,2.946714014405841e-25
1367897853.53967,2.946682983822577e-25
1367929350.91436,2.9466520148690715e-25
1367960849.01431,2.9466209842858075e-25
1367992347.83954,2.9465910014084333e-25
1368023847.39007,2.94656098771618e-25
1368055347.6659,2.946529987947795e-25
1368086848.66707,2.9464989881794102e-25
1368118350.39358,2.946469005302036e-25
1368149852.84546,2.946437974718772e-25
1368181356.02271,2.9464090087324085e-25
1368212859.92536,2.9463780089640236e-25
1368244364.55342,2.9463479952717703e-25
1368275869.90691,2.946318012394396e-25
1368307375.98585,2.946287012626011e-25
1368338882.79025,2.9462590019009e-25
1368370390.32013,2.946231021990668e-25
1368401898.5755,2.9462020251894253e-25
1368433407.5564,2.9461769726927087e-25
1368464917.26281,2.946152998716761e-25
1368496427.69477,2.946128993925934e-25
1368527938.8523,2.94610800899326e-25
1368559450.7354,2.946089027027728e-25
1368590963.34411,2.946075006257733e-25
1368622476.67842,2.9460649914220222e-25
1368653990.73837,2.9460589825205958e-25
1368685505.52396,2.9460599994116064e-25
1368717021.03521,2.9460689973563066e-25
1368748537.27215,2.946085021093444e-25
1368780054.23478,2.9461109980365338e-25
1368811571.92312,2.9461469898153345e-25
1368843090.3372,2.946194999396988e-25
1368874609.47702,2.946256998933758e-25
1368906129.3426,2.946332002349512e-25
1368937649.93397,2.9464229986875245e-25
1368969171.25113,2.946530018762674e-25
1369000693.2941,2.9466540178362136e-25
1369032216.06291,2.9467960127991534e-25
1369063739.55756,2.946954986760483e-25
1369095263.77807,2.9471310013499604e-25
1369126788.72447,2.9473239949378275e-25
1369158314.39676,2.947533012262832e-25
1369189840.79497,2.947755002651942e-25
1369221367.91911,2.947991013811047e-25
1369252895.76919,2.9482369781761044e-25
1369284424.34524,2.9484909852246097e-25
1369315953.64727,2.9487510011745416e-25
1369347483.67529,2.9490150230587577e-25
1369379014.42933,2.9492769803460735e-25
1369410545.9094,2.9495369962960053e-25
1369442078.11552,2.9497939923877844e-25
1369473611.0477,2.9500410044587317e-25
1369505144.70597,2.9502800046611104e-25
1369536679.09033,2.950505014908373e-25
1369568214.2008,2.9507180073527827e-25
1369599750.03741,2.9509139899839235e-25
1369631286.60017,2.951094996583817e-25
1369662823.88909,2.9512580072943098e-25
1369694361.90419,2.9514049942676654e-25
1369725900.64548,2.9515339853516207e-25
1369757440.113,2.9516469835133178e-25
1369788980.30675,2.9517439887527567e-25
1369820521.22674,2.951822998102795e-25
1369852062.87299,2.9518910065409914e-25
1369883605.24553,2.951944008133061e-25
1369915148.34437,2.9519849919222775e-25
1369946692.16953,2.9520159916906624e-25
1369978236.72101,2.9520370074382155e-25
1370009781.99884,2.9520489944261894e-25
1370041328.00304,2.9520559894037474e-25
1370072874.73362,2.952055003327616e-25
1370104422.1906,2.9520489944261894e-25
1370135970.37399,2.9520390104053577e-25
1370167519.28382,2.952026006526373e-25
1370199068.9201,2.9520089967131043e-25
1370230619.28284,2.9519900147475725e-25
1370262170.37206,2.951968012923888e-25
1370293722.18778,2.9519469971763346e-25
1370325274.73002,2.9519220063093763e-25
1370356827.99879,2.9518980015185494e-25
1370388381.99411,2.9518719937605804e-25
1370419936.716,2.9518459860026114e-25
1370451492.16446,2.9518199782446424e-25
1370483048.33953,2.951793015225421e-25
1370514605.24122,2.9517660213913205e-25
1370546162.86953,2.951738996742341e-25
1370577721.2245,2.9517120029082403e-25
1370609280.30613,2.951683992183129e-25
1370640840.11445,2.951655981458018e-25
1370672400.64947,2.951630004514928e-25
1370703961.9112,2.9516010077136854e-25
1370735523.89966,2.9515739830647057e-25
1370767086.61488,2.9515460031544737e-25
1370798650.05686,2.9515179924293625e-25
1370830214.22563,2.9514899817042513e-25
1370861779.12119,2.9514620017940193e-25
1370893344.74357,2.9514350079599187e-25
1370924911.09279,2.9514069972348076e-25
1370956478.16885,2.9513789865096964e-25
1370988045.97179,2.9513510065994643e-25
1371019614.50161,2.951322995874353e-25
1371051183.75833,2.9512939990731105e-25
1371082753.74196,2.95126700523901e-25
1371114324.45254,2.951237977622888e-25
1371145895.89006,2.951209997712656e-25
1371177468.05454,2.9511829730636764e-25
1371209040.94601,2.951152990186302e-25
1371240614.56449,2.9511259963522017e-25
1371272188.90998,2.951096999550959e-25
1371303763.98251,2.951068988825848e-25
1371335339.78208,2.9510409781007367e-25
1371366916.30873,2.9510129981905046e-25
1371398493.56246,2.950984001389262e-25
1371430071.54329,2.95095602147903e-25
1371461650.25124,2.950926993862908e-25
1371493229.68633,2.950898983137797e-25
1371524809.84856,2.9508700171514333e-25
1371556390.73797,2.9508429925024536e-25
1371587972.35456,2.9508130096250794e-25
1371619554.69835,2.9507840128238367e-25
1371651137.76936,2.9507560020987256e-25
1371682721.56761,2.950727005297483e-25
1371714306.09311,2.95069800849624e-25
1371745891.34588,2.950670028586008e-25
1371777477.32593,2.9506399840788757e-25
1371809064.03329,2.9506119733537645e-25
1371840651.46796,2.9505839934435325e-25
1371872239.62998,2.9505540105661582e-25
1371903828.51934,2.9505250137649155e-25
1371935418.13607,2.950496016963673e-25
1371967008.48019,2.95046702016243e-25
1371998599.55172,2.950439009437319e-25
1372030191.35066,2.9504089957450657e-25
1372061783.87703,2.9503809850199545e-25
1372093377.13086,2.9503510021425803e-25
1372124971.11216,2.9503219745264585e-25
1372156565.82096,2.9502939946162264e-25
1372188161.25725,2.9502630256627207e-25
1372219757.42106,2.950233998046599e-25
1372251354.31241,2.950205001245356e-25
1372282951.93131,2.9501760044441135e-25
1372314550.27778,2.95014599075186e-25
1372346149.35184,2.9501169939506174e-25
1372377749.15351,2.9500879971493747e-25
1372409349.68279,2.9500580142720005e-25
1372440950.93972,2.950029017470758e-25
1372472552.92429,2.9499990037785045e-25
1372504155.63654,2.949970006977262e-25
1372535759.07647,2.9499399932850085e-25
1372567363.24411,2.9499089935166236e-25
1372598968.13947,2.9498810136063916e-25
1372630573.76257,2.9498519859902698e-25
1372662180.11342,2.9498220031128955e-25
1372693787.19205,2.949793006311653e-25
1372725394.99846,2.949762006543268e-25
1372757003.53268,2.9497330097420253e-25
1372788612.79472,2.9497020099736404e-25
1372820222.7846,2.9496729823575186e-25
1372851833.50233,2.9496429994801444e-25
1372883444.94794,2.94961301660277e-25
1372915057.12144,2.949583002910517e-25
1372946670.02283,2.9495529892182635e-25
1372978283.65216,2.94952297552601e-25
1373009898.00942,2.949493023463515e-25
1373041513.09464,2.9494639958473933e-25
1373073128.90783,2.9494329960790084e-25
1373104745.44901,2.949403013201634e-25
1373136362.71819,2.9493720134332493e-25
1373167980.7154,2.949341999740996e-25
1373199599.44065,2.949312016863622e-25
1373231218.89395,2.949280986280358e-25
1373262839.07533,2.9492510034029836e-25
1373294459.9848,2.9492210205256094e-25
1373326081.62237,2.949191006833356e-25
1373357703.98807,2.9491590209888397e-25
1373389327.08191,2.9491290072965863e-25
1373420950.90391,2.9491000104953436e-25
1373452575.45407,2.949067993835948e-25
1373484200.73244,2.949038010958574e-25
1373515826.739,2.949007011190189e-25
1373547453.47379,2.948976011421804e-25
1373579080.93683,2.9489439947624087e-25
1373610709.12811,2.948913025808903e-25
1373642338.04768,2.948881995225639e-25
1373673967.69554,2.948848992490112e-25
1373705598.0717,2.9488170066455956e-25
1373737229.17619,2.9487820009429264e-25
1373768861.00902,2.9487479813163888e-25
1373800493.57021,2.948711989537588e-25
1373832126.85977,2.9486730087155137e-25
1373863760.87772,2.9486310080352865e-25
1373895395.62408,2.948585001420775e-25
1373927031.09888,2.948534988871979e-25
1373958667.3021,2.9484780121605043e-25
1373990304.23379,2.9484120066894503e-25
1374021941.89396,2.948337003273696e-25
1374053580.28262,2.948246993011815e-25
1374085219.39978,2.948144009685829e-25
1374116859.24548,2.948018993721279e-25
1374148499.81971,2.9478720067479232e-25
1374180141.1225,2.9476950060823143e-25
1374211783.15387,2.9474839857901676e-25
1374243425.91384,2.947235987643089e-25
1374275069.40242,2.946940996805367e-25
1374306713.61962,2.946593990451707e-25
1374338358.56546,2.946189021310441e-25
1374370004.23997,2.945719001959373e-25
1374401650.64315,2.9451779851268353e-25
1374433297.77502,2.9445570036830066e-25
1374464945.63561,2.9438559959981287e-25
1374496594.22492,2.9430670118333913e-25
1374528243.54298,2.9421859836247517e-25
1374559893.5898,2.9412149759691103e-25
1374591544.36539,2.9401509998231935e-25
1374623195.86978,2.938995996524385e-25
1374654848.10299,2.937752985930838e-25
1374686501.06501,2.9364270216827263e-25
1374718154.75589,2.9350279953562443e-25
1374749809.17562,2.9335649973407295e-25
1374781464.32423,2.932046994766003e-25
1374813120.20174,2.9304889944781916e-25
1374844776.80817,2.928903014280148e-25
1374876434.14352,2.9273030133121093e-25
1374908092.20781,2.925703998420202e-25
1374939751.00107,2.9241230102325745e-25
1374971410.52331,2.922572004922321e-25
1375003070.77454,2.921065003259437e-25
1375034731.75478,2.919613992231896e-25
1375066393.46406,2.9182280005992776e-25
1375098055.90237,2.916917998458545e-25
1375129719.06976,2.9156899947111245e-25
1375161382.96623,2.914548981367432e-25
1375193047.59178,2.913499981252763e-25
1375224712.94646,2.9125389884328323e-25
1375256379.03026,2.9116709949180563e-25
1375288045.84321,2.9108899918070084e-25
1375319713.38533,2.9101940069474255e-25
1375351381.65662,2.9095779866991336e-25
1375383050.65711,2.909037000681475e-25
1375414720.38682,2.9085639922871335e-25
1375446390.84575,2.9081529834295617e-25
1375478062.03394,2.9077970099460807e-25
1375509733.95139,2.9074899704906268e-25
1375541406.59812,2.907226010236169e-25
1375573079.97415,2.9069980109456325e-25
1375604754.07949,2.9068019974996125e-25
1375636428.91416,2.9066320226264407e-25
1375668104.47818,2.906483001871064e-25
1375699780.77157,2.9063540107871085e-25
1375731457.79435,2.906239995734401e-25
1375763135.54651,2.906135995517404e-25
1375794814.0281,2.9060420101361178e-25
1375826493.23911,2.905956005808521e-25
1375858173.17958,2.905874007415209e-25
1375889853.84951,2.905797987108444e-25
1375921535.24893,2.9057260035508427e-25
1375953217.37784,2.905655006069373e-25
1375984900.23627,2.9055869976311766e-25
1376016583.82424,2.905520006083991e-25
1376048268.14175,2.905454000612937e-25
1376079953.18883,2.9053890120328936e-25
1376111638.9655,2.9053230065618396e-25
1376143325.47176,2.9052590040579277e-25
1376175012.70765,2.905195001554016e-25
1376206700.67316,2.9051299821590933e-25
1376238389.36833,2.90506499357905e-25
1376270078.79316,2.9050020079661487e-25
1376301768.94768,2.9049379746473577e-25
1376333459.8319,2.9048749890344564e-25
1376365151.44584,2.904810000454413e-25
1376396843.78951,2.904745997950501e-25
1376428536.86293,2.9046819954465893e-25
1376460230.66613,2.904619009833688e-25
1376491925.1991,2.9045540212536446e-25
1376523620.46188,2.9044900187497328e-25
1376555316.45448,2.9044249993548102e-25
1376587013.17691,2.90436198292703e-25
1376618710.6292,2.904298011237997e-25
1376650408.81136,2.9042329918430746e-25
1376682107.7234,2.9041700062301734e-25
1376713807.36534,2.90410501765013e-25
1376745507.73721,2.9040399982552075e-25
1376777208.83901,2.9039759957512956e-25
1376808910.67076,2.9039119932473837e-25
1376840613.23249,2.903847990743472e-25
1376872316.5242,2.9037830021634284e-25
1376904020.54591,2.903718013583385e-25
1376935725.29765,2.9036530250033416e-25
1376967430.77942,2.90358797479354e-25
1376999136.99124,2.9035240031045072e-25
1377030843.93315,2.9034589837095847e-25
1377062551.60513,2.903395012020552e-25
1377094260.00722,2.9033299926256294e-25
1377125969.13943,2.9032639871545754e-25
1377157679.00178,2.903201001541674e-25
1377189389.59428,2.9031359821467516e-25
1377221100.91696,2.9030709935667082e-25
1377252812.96982,2.903006004986665e-25
1377284525.75289,2.902939999515611e-25
1377316239.26618,2.9028749801206883e-25
1377347953.50972,2.9028109776167764e-25
1377379668.4835,2.9027450029606015e-25
1377411384.18756,2.902679983565679e-25
1377443100.62191,2.9026149949856356e-25
1377474817.78656,2.9025489895145815e-25
1377506535.68155,2.902484000934538e-25
1377538254.30686,2.9024190123544947e-25
1377569973.66254,2.9023530068834407e-25
1377601693.74858,2.9022870014123866e-25
1377633414.56503,2.9022209959413326e-25
1377665136.11187,2.9021569934374207e-25
1377696858.38914,2.902091018781246e-25
1377728581.39685,2.9020259993863233e-25
1377760305.13502,2.9019599939152692e-25
1377792029.60367,2.9018949745203467e-25
1377823754.8028,2.901828999864172e-25
1377855480.73244,2.9017629943931178e-25
1377887207.39261,2.901698991889206e-25
1377918934.78332,2.9016309834510097e-25
1377950662.90459,2.9015659948709663e-25
1377982391.75643,2.9014999893999122e-25
1378014121.33887,2.901435000819869e-25
1378045851.65191,2.901369026163694e-25
1378077582.69558,2.9013020038016292e-25
1378109314.4699,2.9012369844067067e-25
1378141046.97487,2.901171009750532e-25
1378172780.21052,2.9011050042794778e-25
1378204514.17686,2.901038012732292e-25
1378236248.87391,2.900972007261238e-25
1378267984.30169,2.900906001790184e-25
1378299720.46021,2.900840027134009e-25
1378331457.34949,2.9007730047719445e-25
1378363194.96955,2.9007069993008905e-25
1378394933.32041,2.900642010720847e-25
1378426672.40208,2.9005749883587824e-25
1378458412.21457,2.900507996811597e-25
1378490152.75791,2.900442022155422e-25
1378521894.03211,2.900374999793357e-25
1378553636.03719,2.9003079774312925e-25
1378585378.77316,2.900242988851249e-25
1378617122.24004,2.9001759973040636e-25
1378648866.43785,2.9001099918330095e-25
1378680611.36661,2.900043000285824e-25
1378712357.02634,2.8999759779237593e-25
1378744103.41704,2.8999089863765737e-25
1378775850.53873,2.899841994829388e-25
1378807598.39144,2.899775989358334e-25
1378839346.97518,2.8997089978111486e-25
1378871096.28997,2.8996409893729524e-25
1378902846.33582,2.8995750147167774e-25
1378934597.11274,2.899507006278581e-25
1378966348.62077,2.8994400147313957e-25
1378998100.85991,2.8993740092603416e-25
1379029853.83018,2.899306986898277e-25
1379061607.5316,2.8992389784600807e-25
1379093361.96418,2.899171986912895e-25
1379125117.12795,2.8991049953657096e-25
1379156873.02291,2.899037973003645e-25
1379188629.64909,2.8989710122713385e-25
1379220387.0065,2.8989020177570107e-25
1379252145.09516,2.8988360122859567e-25
1379283903.91508,2.898768989923892e-25
1379315663.46629,2.8987019983767065e-25
1379347423.74879,2.8986359929056524e-25
1379379184.76261,2.898567984467456e-25
1379410946.50777,2.8985009929202707e-25
1379442708.98427,2.8984350182640957e-25
1379474472.19214,2.898367995902031e-25
1379506236.13139,2.898301990430977e-25
1379538000.80204,2.8982370018509336e-25
1379569766.20411,2.8981729993470217e-25
1379601532.33762,2.8981099829192414e-25
1379633299.20257,2.8980479833824717e-25
1379665066.79899,2.8979870007367126e-25
1379696835.1269,2.897929007134227e-25
1379728604.18631,2.897872985684005e-25
1379760373.97723,2.897818998015804e-25
1379792144.49969,2.8977700023580186e-25
1379823915.7537,2.897721992776365e-25
1379855687.73928,2.897679006020006e-25
1379887460.45645,2.8976410112740633e-25
1379919233.90522,2.897608994614668e-25
1379951008.08561,2.897583017671578e-25
1379982782.99763,2.897564004891167e-25
1380014558.64131,2.897550014936051e-25
1380046335.01666,2.897545022925635e-25
1380078112.12369,2.8975479811540296e-25
1380109889.96242,2.897558982065872e-25
1380141668.53288,2.8975770087701514e-25
1380173447.83508,2.8976029857132413e-25
1380205227.86902,2.8976379914159105e-25
1380237008.63474,2.897678975205127e-25
1380268790.13224,2.8977269847867808e-25
1380300572.36155,2.897783006237003e-25
1380332355.32269,2.8978430028066306e-25
1380364139.01565,2.897905988419532e-25
1380395923.44048,2.8979729799667175e-25
1380427708.59717,2.8980420052959243e-25
1380459494.48576,2.898110999810252e-25
1380491281.10625,2.8981799943245797e-25
1380523068.45866,2.8982450137195023e-25
1380554856.54301,2.898308985408535e-25
1380586645.35932,2.898365992934889e-25
1380618434.90761,2.8984190253418375e-25
1380650225.18788,2.89846500114147e-25
1380682016.20015,2.8985039819635443e-25
1380713807.94445,2.8985369846990714e-25
1380745600.42079,2.898560989489898e-25
1380777393.6292,2.8985769824121564e-25
1380809187.56967,2.898584994280725e-25
1380840982.24223,2.8985859803568566e-25
1380872777.6469,2.8985770132270355e-25
1380904573.7837,2.8985629924570404e-25
1380936370.65264,2.898541976709487e-25
1380968168.25373,2.898513996799255e-25
1380999966.587,2.8984800079875966e-25
1381031765.65247,2.8984419824267746e-25
1381063565.45014,2.8983980095942844e-25
1381095365.98004,2.898350986088762e-25
1381127167.24218,2.898299987463835e-25
1381158969.23658,2.898245999795634e-25
1381190771.96326,2.89818899226928e-25
1381222575.42223,2.898129981775784e-25
1381254379.61351,2.8980699852061564e-25
1381286184.53712,2.8980079856693866e-25
1381317990.19307,2.8979450000564854e-25
1381349796.58138,2.897879980661563e-25
1381381603.70207,2.8978169950486616e-25
1381413411.55516,2.897750003501476e-25
1381445220.14065,2.897683998030422e-25
1381477029.45857,2.8976170064832365e-25
1381508839.50895,2.8975510010121824e-25
1381540650.29178,2.897484009464997e-25
1381572461.80708,2.8974160010268007e-25
1381604274.05489,2.897350981631878e-25
1381636087.03521,2.8972819871175504e-25
1381667900.74806,2.8972160124613755e-25
1381699715.19345,2.8971469871321687e-25
1381731530.3714,2.8970809816611146e-25
1381763346.28194,2.8970130040377975e-25
1381795162.92508,2.8969439787085907e-25
1381826980.30082,2.8968760010852736e-25
1381858798.4092,2.896809009538088e-25
1381890617.25022,2.8967420179909025e-25
1381922436.82391,2.8966729926616956e-25
1381954257.13028,2.89660600111451e-25
1381986078.16935,2.896537992676314e-25
1382017899.94113,2.8964699842381177e-25
1382049722.44565,2.8964020066148006e-25
1382081545.68291,2.896333012100473e-25
1382113369.65295,2.896265989738408e-25
1382145194.35576,2.896198012115091e-25
1382177019.79137,2.8961280007097527e-25
1382208845.95979,2.896061009162567e-25
1382240672.86105,2.8959919838333603e-25
1382272500.49517,2.895925023101054e-25
1382304328.86214,2.8958549808808364e-25
1382336157.962,2.89578802014853e-25
1382367987.79476,2.8957200117103337e-25
1382399818.36045,2.895650986381127e-25
