nu,I
1367677392.22279,2.938071981559387e-25
1367708884.52111,2.9383250025317606e-25
1367740377.54458,2.938584001590682e-25
1367771871.29321,2.9388459896928767e-25
1367803365.76701,2.9391080086099507e-25
1367834860.96601,2.9393669768539928e-25
1367866356.89023,2.939624003760651e-25
1367897853.53967,2.9398699989405876e-25
1367929350.91436,2.940106996175824e-25
1367960849.01431,2.9403330233140974e-25
1367992347.83954,2.940544012791365e-25
1368023847.39006,2.940739009346374e-25
1368055347.66591,2.9409200159462675e-25
1368086848.66707,2.9410829958418813e-25
1368118350.39358,2.9412289967391054e-25
1368149852.84546,2.9413579878230607e-25
1368181356.02271,2.9414699999086263e-25
1368212859.92536,2.9415659882570546e-25
1368244364.55342,2.9416460144981037e-25
1368275869.90691,2.9417130060452893e-25
1368307375.98585,2.9417669937134904e-25
1368338882.79025,2.9418070222414545e-25
1368370390.32013,2.9418380220098394e-25
1368401898.57551,2.9418590069425134e-25
1368433407.55639,2.9418709939304873e-25
1368464917.26281,2.9418769720170346e-25
1368496427.69478,2.9418760167557822e-25
1368527938.8523,2.9418709939304873e-25
1368559450.73541,2.9418610099096556e-25
1368590963.34411,2.941847975215792e-25
1368622476.67843,2.9418309962174022e-25
1368653990.73837,2.9418119834369912e-25
1368685505.52396,2.9417900124281857e-25
1368717021.03521,2.9417689966806325e-25
1368748537.27215,2.941744005813674e-25
1368780054.23478,2.941720987098979e-25
1368811571.92313,2.9416939932648783e-25
1368843090.3372,2.9416679855069093e-25
1368874609.47702,2.9416420085638194e-25
1368906129.3426,2.9416149839148398e-25
1368937649.93397,2.9415880208956183e-25
1368969171.25113,2.9415620131376493e-25
1369000693.2941,2.941534002412538e-25
1369032216.06291,2.9415070085784376e-25
1369063739.55756,2.941479983929458e-25
1369095263.77808,2.941451973204347e-25
1369126788.72447,2.9414250101851254e-25
1369158314.39676,2.9413969994600142e-25
1369189840.79497,2.9413700056259137e-25
1369221367.91911,2.9413419949008025e-25
1369252895.76919,2.94131299809956e-25
1369284424.34524,2.9412860042654593e-25
1369315953.64727,2.941257993540348e-25
1369347483.67529,2.9412309997062476e-25
1369379014.42933,2.9412029889811364e-25
1369410545.90941,2.9411750090709044e-25
1369442078.11552,2.941146998345793e-25
1369473611.0477,2.941119018435561e-25
1369505144.70597,2.94109100771045e-25
1369536679.09033,2.941062996985339e-25
1369568214.20081,2.9410350170751068e-25
1369599750.03741,2.941007992426127e-25
1369631286.60017,2.940978009548753e-25
1369662823.88909,2.9409510157146524e-25
1369694361.90419,2.940923004989541e-25
1369725900.64549,2.9408940081882985e-25
1369757440.113,2.9408659974631873e-25
1369788980.30674,2.9408380175529553e-25
1369820521.22674,2.940810006827844e-25
1369852062.873,2.9407809792117223e-25
1369883605.24554,2.9407529993014903e-25
1369915148.34437,2.940724988576379e-25
1369946692.16952,2.940695005699005e-25
1369978236.72101,2.940667981050025e-25
1370009781.99884,2.9406389842487825e-25
1370041328.00304,2.9406110043385505e-25
1370072874.73362,2.940582007537308e-25
1370104422.1906,2.9405539968121966e-25
1370135970.374,2.940525000010954e-25
1370167519.28382,2.940496003209711e-25
1370199068.9201,2.9404669755935894e-25
1370230619.28284,2.9404379787923467e-25
1370262170.37206,2.9404099988821147e-25
1370293722.18778,2.940381002080872e-25
1370325274.73002,2.9403520052796293e-25
1370356827.99879,2.940324025369397e-25
1370388381.99411,2.940293980862265e-25
1370419936.716,2.9402659701371536e-25
1370451492.16447,2.940236973335911e-25
1370483048.33953,2.9402080073495473e-25
1370514605.24122,2.9401790105483046e-25
1370546162.86953,2.940149982932183e-25
1370577721.2245,2.9401210169458193e-25
1370609280.30613,2.940091003253566e-25
1370640840.11445,2.9400629925284548e-25
1370672400.64946,2.940033995727212e-25
1370703961.9112,2.940004012849838e-25
1370735523.89966,2.939974985233716e-25
1370767086.61488,2.9399459884324733e-25
1370798650.05686,2.9399169916312306e-25
1370830214.22562,2.939887994829988e-25
1370861779.12119,2.939856995061603e-25
1370893344.74358,2.9398279982603604e-25
1370924911.09279,2.9397990014591177e-25
1370956478.16886,2.9397689877668644e-25
1370988045.97179,2.9397379879984795e-25
1371019614.50161,2.9397100080882475e-25
1371051183.75833,2.9396810112870048e-25
1371082753.74196,2.9396509975947514e-25
1371114324.45253,2.9396220007935087e-25
1371145895.89005,2.9395919871012554e-25
1371177468.05455,2.939563021114892e-25
1371209040.94602,2.9395330074226385e-25
1371240614.56449,2.9395030245452643e-25
1371272188.90998,2.939472980038132e-25
1371303763.98251,2.9394429971607576e-25
1371335339.78209,2.9394129834685043e-25
1371366916.30873,2.93938300059113e-25
1371398493.56246,2.939353017713756e-25
1371430071.54329,2.9393229732066234e-25
1371461650.25125,2.939292990329249e-25
1371493229.68633,2.939263007451875e-25
1371524809.84857,2.9392329937596216e-25
1371556390.73797,2.9392029800673683e-25
1371587972.35456,2.939172997189994e-25
1371619554.69836,2.9391429834977407e-25
1371651137.76937,2.9391130006203665e-25
1371682721.56761,2.9390820008519817e-25
1371714306.09311,2.9390520179746074e-25
1371745891.34588,2.939022004282354e-25
1371777477.32593,2.9389910045139693e-25
1371809064.03329,2.938960990821716e-25
1371840651.46796,2.9389310079443417e-25
1371872239.62997,2.938900008175957e-25
1371903828.51934,2.9388699944837035e-25
1371935418.13607,2.9388389947153187e-25
1371967008.48019,2.938807994946934e-25
1371998599.55171,2.938776995178549e-25
1372030191.35065,2.938745995410164e-25
1372061783.87704,2.9387150264566583e-25
1372093377.13087,2.938681992906252e-25
1372124971.11217,2.938650007061736e-25
1372156565.82095,2.9386150013590667e-25
1372188161.25725,2.9385819986235396e-25
1372219757.42106,2.9385440038775968e-25
1372251354.31241,2.938506009131654e-25
1372282951.93131,2.9384640084514267e-25
1372314550.27778,2.938418001836915e-25
1372346149.35185,2.93836900617913e-25
1372377749.15351,2.938311998652776e-25
1372409349.68279,2.938246023996601e-25
1372440950.93971,2.938171020580847e-25
1372472552.92429,2.938082982471229e-25
1372504155.63654,2.9379790130691113e-25
1372535759.07647,2.937855013995572e-25
1372567363.24411,2.937707996207337e-25
1372598968.13947,2.9375319816178597e-25
1372630573.76257,2.937322009031603e-25
1372662180.11343,2.9370729939935133e-25
1372693787.19205,2.9367800061229336e-25
1372725394.99846,2.936435002736416e-25
1372757003.53268,2.936030988856402e-25
1372788612.79472,2.9355629724724764e-25
1372820222.7846,2.9350229725309494e-25
1372851833.50233,2.9344049801303944e-25
1372883444.94794,2.933706006227538e-25
1372915057.12143,2.932919980291195e-25
1372946670.02284,2.9320420027555872e-25
1372978283.65216,2.9310739841432195e-25
1373009898.00942,2.9300130278554555e-25
1373041513.09464,2.9288619996760524e-25
1373073128.90783,2.9276229950167896e-25
1373104745.44901,2.9263030088552253e-25
1373136362.71819,2.9249079884630276e-25
1373167980.7154,2.9234509993489393e-25
1373199599.44065,2.9219379887846287e-25
1373231218.89395,2.9203859973982437e-25
1373262839.07533,2.9188040231344845e-25
1373294459.9848,2.9172109863291247e-25
1373326081.62237,2.9156169942625125e-25
1373357703.98807,2.9140420149763112e-25
1373389327.08191,2.9124960016764736e-25
1373420950.90391,2.910993005947874e-25
1373452575.45408,2.909547017745628e-25
1373484200.73244,2.908167004199557e-25
1373515826.739,2.906862024884119e-25
1373547453.4738,2.905637996256104e-25
1373579080.93683,2.9045000027705645e-25
1373610709.12812,2.9034530056230373e-25
1373642338.04768,2.902497990889654e-25
1373673967.69554,2.901631014265889e-25
1373705598.0717,2.900853986274246e-25
1373737229.17619,2.900160990457937e-25
1373768861.00902,2.8995459871006556e-25
1373800493.5702,2.899007004050139e-25
1373832126.85977,2.8985350125468083e-25
1373863760.87772,2.8981260066563787e-25
1373895395.62408,2.8977700023580186e-25
1373927031.09887,2.8974659827607174e-25
1373958667.30211,2.8972019916913804e-25
1373990304.2338,2.8969760261828653e-25
1374021941.89396,2.8967789958458347e-25
1374053580.28262,2.8966100070487944e-25
1374085219.39978,2.896462003184428e-25
1374116859.24547,2.8963340289914835e-25
1374148499.81971,2.896219027862644e-25
1374180141.12251,2.8961169997979104e-25
1374211783.15388,2.896022983601745e-25
1374243425.91384,2.895936024012896e-25
1374275069.40242,2.8958549808808364e-25
1374306713.61962,2.8957800082799613e-25
1374338358.56546,2.89570697701647e-25
1374370004.23996,2.8956360103498793e-25
1374401650.64314,2.8955689879878146e-25
1374433297.77502,2.895501996440629e-25
1374464945.63561,2.895435990969575e-25
1374496594.22492,2.8953720192805423e-25
1374528243.54298,2.8953060138094882e-25
1374559893.5898,2.8952420113055764e-25
1374591544.36539,2.8951780088016645e-25
1374623195.86978,2.895113020221621e-25
1374654848.10298,2.89504898690283e-25
1374686501.06501,2.894986001289929e-25
1374718154.75589,2.8949229848621485e-25
1374749809.17562,2.8948590131731157e-25
1374781464.32424,2.894793993778193e-25
1374813120.20174,2.8947319942414235e-25
1374844776.80816,2.89466700566138e-25
1374876434.14352,2.8946039892335998e-25
1374908092.20781,2.894539986729688e-25
1374939751.00107,2.894475984225776e-25
1374971410.5233,2.8944109956457326e-25
1375003070.77454,2.8943480100328314e-25
1375034731.75479,2.8942839767140404e-25
1375066393.46406,2.8942200050250076e-25
1375098055.90238,2.8941560025210957e-25
1375129719.06976,2.8940929860933154e-25
1375161382.96623,2.894027997513272e-25
1375193047.59179,2.8939630089332286e-25
1375224712.94646,2.8938989756144376e-25
1375256379.03026,2.8938360208164155e-25
1375288045.84321,2.8937699845304823e-25
1375319713.38533,2.8937059820265704e-25
1375351381.65662,2.893642996413669e-25
1375383050.65711,2.8935779770187467e-25
1375414720.38682,2.8935129884387033e-25
1375446390.84576,2.89344799985866e-25
1375478062.03394,2.893383997354748e-25
1375509733.95139,2.8933189779598255e-25
1375541406.59812,2.8932550062707927e-25
1375573079.97414,2.8931900176907493e-25
1375604754.07949,2.893124998295827e-25
1375636428.91417,2.893060995791915e-25
1375668104.47819,2.892997024102882e-25
1375699780.77157,2.892930987816949e-25
1375731457.79434,2.8928659992369056e-25
1375763135.54652,2.8928019967329937e-25
1375794814.0281,2.892736977338071e-25
1375826493.23912,2.892671988758028e-25
1375858173.17958,2.8926070001779844e-25
1375889853.84951,2.8925409947069304e-25
1375921535.24893,2.892475975312008e-25
1375953217.37784,2.8924109867319644e-25
1375984900.23627,2.8923460289668e-25
1376016583.82424,2.8922810095718776e-25
1376048268.14176,2.8922150041008236e-25
1376079953.18883,2.8921510015969117e-25
1376111638.9655,2.8920849961258577e-25
1376143325.47176,2.892019976730935e-25
1376175012.70764,2.891954988150892e-25
1376206700.67316,2.891889013494717e-25
1376238389.36833,2.8918239940997943e-25
1376270078.79316,2.8917580194436194e-25
1376301768.94768,2.8916940169397075e-25
1376333459.8319,2.891626994577643e-25
1376365151.44584,2.8915620059975994e-25
1376396843.78951,2.8914960005265454e-25
1376428536.86293,2.891431011946502e-25
1376460230.66612,2.891364975660569e-25
1376491925.1991,2.891299001004394e-25
1376523620.46189,2.891233026348219e-25
1376555316.45448,2.8911680069532965e-25
1376587013.17692,2.8911020014822424e-25
1376618710.6292,2.8910360268260675e-25
1376650408.81136,2.8909699905401344e-25
1376682107.7234,2.8909040158839594e-25
1376713807.36535,2.890837024336774e-25
1376745507.73721,2.8907720049418514e-25
1376777208.83901,2.8907059994707973e-25
1376808910.67077,2.8906399939997433e-25
1376840613.23249,2.8905739885286892e-25
1376872316.5242,2.8905069969815037e-25
1376904020.54591,2.890440005434318e-25
1376935725.29765,2.890373999963264e-25
1376967430.77942,2.89030799449221e-25
1376999136.99125,2.890243991988298e-25
1377030843.93314,2.890175983550102e-25
1377062551.60513,2.8901109949700585e-25
1377094260.00722,2.890044003422873e-25
1377125969.13943,2.889975994984677e-25
1377157679.00178,2.8899110064046334e-25
1377189389.59428,2.889842997966437e-25
1377221100.91696,2.8897780093863938e-25
1377252812.96982,2.889710987024329e-25
1377284525.75289,2.8896439954771435e-25
1377316239.26618,2.889577003929958e-25
1377347953.50971,2.8895099815678933e-25
1377379668.4835,2.8894440069117184e-25
1377411384.18756,2.8893769845496537e-25
1377443100.62191,2.889310023817347e-25
1377474817.78657,2.8892430014552826e-25
1377506535.68154,2.889176009908097e-25
1377538254.30687,2.8891089875460323e-25
1377569973.66254,2.8890429820749783e-25
1377601693.74859,2.888975004451661e-25
1377633414.56502,2.8889080129044756e-25
1377665136.11187,2.8888419766185425e-25
1377696858.38914,2.8887739989952254e-25
1377728581.39685,2.8887079935241713e-25
1377760305.13502,2.8886410019769858e-25
1377792029.60366,2.888573979614921e-25
1377823754.8028,2.8885070188826146e-25
1377855480.73244,2.8884409825966815e-25
1377887207.39261,2.8883750079405066e-25
1377918934.78332,2.888309988545584e-25
1377950662.90459,2.88824398307453e-25
1377982391.75643,2.888181028276508e-25
1378014121.33887,2.8881179810338484e-25
1378045851.65191,2.888056012311958e-25
1378077582.69558,2.8879949988513196e-25
1378109314.46989,2.8879379913249658e-25
1378141046.97487,2.887880983798612e-25
1378172780.21052,2.8878280130214215e-25
1378204514.17686,2.8877780004726256e-25
1378236248.87391,2.8877310077819826e-25
1378267984.30169,2.8876889762868763e-25
1378299720.46021,2.8876509815409334e-25
1378331457.3495,2.887618995696417e-25
1378363194.96956,2.887592987938448e-25
1378394933.32041,2.8875729890819055e-25
1378426672.40208,2.8875589991267895e-25
1378458412.21457,2.8875550240073842e-25
1378490152.75791,2.8875569961596473e-25
1378521894.03211,2.8875679970714896e-25
1378553636.03718,2.887586023775769e-25
1378585378.77316,2.8876130176098696e-25
1378617122.24004,2.887647006421528e-25
1378648866.43786,2.8876890071017554e-25
1378680611.36661,2.88773698586853e-25
1378712357.02633,2.8877919904277417e-25
1378744103.41704,2.887851986997369e-25
1378775850.53873,2.8879150034251496e-25
1378807598.39144,2.8879810088962036e-25
1378839346.97518,2.8880500034105313e-25
1378871096.28996,2.8881179810338484e-25
1378902846.33582,2.8881870063630553e-25
1378934597.11275,2.8882519949430987e-25
1378966348.62077,2.888315011370879e-25
1378998100.85991,2.8883730049733644e-25
1379029853.83019,2.8884249896744233e-25
1379061607.53161,2.8884719823650663e-25
1379093361.96419,2.88851099400202e-25
1379125117.12795,2.888543996737547e-25
1379156873.02291,2.8885659985612315e-25
1379188629.64909,2.888584025265511e-25
1379220387.0065,2.8885920063192006e-25
1379252145.09516,2.88859098942819e-25
1379283903.91508,2.8885830083745004e-25
1379315663.46629,2.8885690184193843e-25
1379347423.74879,2.888548002671831e-25
1379379184.76261,2.888520022761599e-25
1379410946.50777,2.8884860031350615e-25
1379442708.98427,2.8884480083891186e-25
1379474472.19214,2.888404990817881e-25
1379506236.13139,2.888356981236227e-25
1379538000.80204,2.8883069995023104e-25
1379569766.20411,2.88825298101923e-25
1379601532.33762,2.8881960043077554e-25
1379633299.20257,2.88813801070527e-25
1379665066.799,2.888076997244632e-25
1379696835.1269,2.888016014598873e-25
1379728604.18631,2.8879529981710924e-25
1379760373.97723,2.887888009591049e-25
1379792144.4997,2.8878249931632687e-25
1379823915.75371,2.887758001616083e-25
1379855687.73929,2.8876930130360397e-25
1379887460.45645,2.8876270075649857e-25
1379919233.90523,2.8875610020939316e-25
1379951008.08561,2.887494010546746e-25
1379982782.99763,2.8874269881846814e-25
1380014558.64131,2.887359996637496e-25
1380046335.01665,2.8872919881992996e-25
1380078112.12369,2.8872259827282456e-25
1380109889.96243,2.88715899118106e-25
1380141668.53288,2.8870919996338744e-25
1380173447.83507,2.8870239911956782e-25
1380205227.86902,2.886956013572361e-25
1380237008.63474,2.886888005134165e-25
1380268790.13224,2.8868209827721003e-25
1380300572.36155,2.8867539912249147e-25
1380332355.32268,2.8866859827867185e-25
1380364139.01565,2.886619022054412e-25
1380395923.44048,2.8865509828013367e-25
1380427708.59718,2.8864830051780196e-25
1380459494.48576,2.8864149967398234e-25
1380491281.10625,2.8863479743777588e-25
1380523068.45867,2.8862799967544417e-25
1380554856.54302,2.8862119883162455e-25
1380586645.35932,2.886143024616797e-25
1380618434.9076,2.8860750161786007e-25
1380650225.18787,2.886007993816536e-25
1380682016.20016,2.88593998537834e-25
1380713807.94446,2.885871021678891e-25
1380745600.4208,2.885803013240695e-25
1380777393.62919,2.8857359908786303e-25
1380809187.56967,2.8856669963643026e-25
1380840982.24223,2.885598001849975e-25
