nu,I
1362146027.16644,1.3121197022472405e-24
1362177392.09891,1.6790058992235727e-24
1362208757.75359,2.1281157000561128e-24
1362240124.1305,2.671788497839207e-24
1362271491.22965,3.322555400437585e-24
1362302859.05107,4.0926556988108045e-24
1362334227.59476,4.993447399946285e-24
1362365596.86076,6.034725299747579e-24
1362396966.84906,7.223967399002752e-24
1362428337.55969,8.565540101370474e-24
1362459708.99267,1.0059905799519232e-23
1362491081.14802,1.1702881299654107e-23
1362522454.02574,1.348500130012941e-23
1362553827.62585,1.5391045802136694e-23
1362585201.94838,1.7399788000852803e-23
1362616576.99333,1.9484009199841365e-23
1362647952.76074,2.1610818900609542e-23
1362679329.2506,2.3742300802652213e-23
1362710706.46294,2.5836482501475253e-23
1362742084.39778,2.784860899975642e-23
1362773463.05514,2.97326707001039e-23
1362804842.43501,3.144311919909556e-23
1362836222.53744,3.293668359945389e-23
1362867603.36242,3.417418739845916e-23
1362898984.90998,3.512225990011291e-23
1362930367.18015,3.575483700143967e-23
1362961750.17292,3.6054358698748563e-23
1362993133.88832,3.6012585099528505e-23
1363024518.32636,3.563097930040262e-23
1363055903.48707,3.492063060261249e-23
1363087289.37045,3.390172680105041e-23
1363118675.97653,3.260260679929006e-23
1363150063.30532,3.1058459497538436e-23
1363181451.35684,2.93097495005214e-23
1363212840.1311,2.7400468598042834e-23
1363244229.62814,2.537631899983097e-23
1363275619.84794,2.328292909857113e-23
1363307010.79054,2.116419959836603e-23
1363338402.45595,1.9060858299987e-23
1363369794.84419,1.7009285502393547e-23
1363401187.95527,1.5040646499175153e-23
1363432581.78922,1.3180348102691394e-23
1363463976.34604,1.1447812801822933e-23
1363495371.62575,9.85654450243462e-24
1363526767.62839,8.414446099356618e-24
1363558164.35394,7.124339098446383e-24
1363589561.80244,5.984629501474327e-24
1363620959.97391,4.9900612021846724e-24
1363652358.86835,4.132507598969377e-24
1363683758.48579,3.401751001768445e-24
1363715158.82623,2.786214001655191e-24
1363746559.88971,2.2736122008500172e-24
1363777961.67622,1.8515117987134472e-24
1363809364.18581,1.5077806013982718e-24
1363840767.41847,1.2309330991917764e-24
1363872171.37422,1.0103732014814675e-24
1363903576.05308,8.36546302020506e-25
1363934981.45507,7.010117000565917e-25
1363966387.58021,5.964536998514194e-25
1363997794.42851,5.166414003449273e-25
1364029201.99998,4.563557994772741e-25
1364060610.29465,4.112931001796795e-25
1364092019.31253,3.7795810013716623e-25
1364123429.05364,3.5355259878535055e-25
1364154839.51799,3.358680012937674e-25
1364186250.7056,3.2318409785096926e-25
1364217662.61649,3.141795002183922e-25
1364249075.25068,3.0785139978515315e-25
1364280488.60818,3.0344919848142222e-25
1364311902.689,3.0041739956296784e-25
1364343317.49317,2.983500015900736e-25
1364374733.0207,2.969540998923334e-25
1364406149.27161,2.9602079732277124e-25
1364437566.24591,2.954027001516273e-25
1364468983.94362,2.949970006977262e-25
1364500402.36476,2.9473309899153855e-25
1364531821.50934,2.94562698873035e-25
1364563241.37739,2.944535001859322e-25
1364594661.96891,2.943837014032597e-25
1364626083.28392,2.9433920163633665e-25
1364657505.32245,2.9431059926554657e-25
1364688928.0845,2.9429219970122987e-25
1364720351.5701,2.942798984014891e-25
1364751775.77926,2.9427130105021734e-25
1364783200.712,2.942649994074393e-25
1364814626.36833,2.94260300138375e-25
1364846052.74828,2.942563003670665e-25
1364877479.85184,2.9425279979679958e-25
1364908907.67906,2.942496998199611e-25
1364940336.22993,2.942465998431226e-25
1364971765.50448,2.942436015553852e-25
1365003195.50273,2.9424080048287406e-25
1365034626.22469,2.942379008027498e-25
1365066057.67037,2.942349980411376e-25
1365097489.8398,2.942322000501144e-25
1365128922.73299,2.9422930036999014e-25
1365160356.34995,2.9422640068986587e-25
1365191790.69071,2.9422359961735475e-25
1365223225.75528,2.9422060132961733e-25
1365254661.54368,2.942177971756183e-25
1365286098.05593,2.9421490057698195e-25
1365317535.29203,2.9421209950447083e-25
1365348973.25201,2.9420919982434656e-25
1365380411.93589,2.9420639875183544e-25
1365411851.34368,2.94203400464098e-25
1365443291.47539,2.942006024730748e-25
1365474732.33104,2.9419769971146263e-25
1365506173.91066,2.9419480003133836e-25
1365537616.21426,2.9419180174360094e-25
1365569059.24185,2.941889975896019e-25
1365600502.99345,2.941861995985787e-25
1365631947.46908,2.941832013108413e-25
1365663392.66875,2.9418019994161595e-25
1365694838.59248,2.9417740195059275e-25
1365726285.2403,2.941743974998795e-25
1365757732.6122,2.941715995088563e-25
1365789180.70821,2.9416860122111888e-25
1365820629.52836,2.941656984595067e-25
1365852079.07264,2.9416279877938243e-25
1365883529.3411,2.94159800491645e-25
1365914980.33372,2.9415690081152073e-25
1365946432.05054,2.941540997390096e-25
1365977884.49157,2.941510983697843e-25
1366009337.65683,2.9414810008204686e-25
1366040791.54633,2.9414509871282153e-25
1366072246.1601,2.9414219903269726e-25
1366103701.49814,2.9413920074495984e-25
1366135157.56047,2.9413630106483557e-25
1366166614.34711,2.941334013847113e-25
1366198071.85809,2.9413040001548597e-25
1366229530.09341,2.9412739864626063e-25
1366260989.05309,2.941244003585232e-25
1366292448.73714,2.9412150067839894e-25
1366323909.1456,2.941185023906615e-25
1366355370.27846,2.9411549793994828e-25
1366386832.13575,2.9411249965221085e-25
1366418294.71748,2.9410950136447343e-25
1366449758.02368,2.941064999952481e-25
1366481222.05435,2.9410350170751068e-25
1366512686.80952,2.941005989458985e-25
1366544152.2892,2.9409760065816107e-25
1366575618.4934,2.940945006813226e-25
1366607085.42216,2.9409150239358517e-25
1366638553.07547,2.940884979428719e-25
1366670021.45336,2.940855027366224e-25
1366701490.55584,2.940825013673971e-25
1366732960.38294,2.9407949999817175e-25
1366764430.93466,2.9407640002133326e-25
1366795902.21103,2.94073500341209e-25
1366827374.21206,2.9407029867526944e-25
1366858846.93777,2.9406739899514517e-25
1366890320.38817,2.940643020997946e-25
1366921794.56328,2.9406130073056926e-25
1366953269.46312,2.9405830244283184e-25
1366984745.08771,2.9405519938450544e-25
1367016221.43706,2.9405209940766696e-25
1367047698.51118,2.940491997275427e-25
1367079176.3101,2.9404599806160314e-25
1367110654.83383,2.940431014629668e-25
1367142134.08239,2.940400014861283e-25
1367173614.0558,2.9403700011690296e-25
1367205094.75407,2.940337984509634e-25
1367236576.17721,2.94030800163226e-25
1367268058.32525,2.9402779879400066e-25
1367299541.1982,2.9402479742477533e-25
1367331024.79608,2.940217991370379e-25
1367362509.1189,2.9401889945691363e-25
1367393994.16669,2.940159011691762e-25
1367425479.93945,2.940131000966651e-25
1367456966.43721,2.940103021056419e-25
1367488453.65999,2.9400779993745814e-25
1367519941.60778,2.940053008507623e-25
1367551430.28063,2.9400299897929277e-25
1367582919.67853,2.9400089740453746e-25
1367614409.80152,2.9399899920798427e-25
1367645900.6496,2.9399760021247267e-25
1367677392.22279,2.939965987289016e-25
1367708884.52111,2.9399600092024685e-25
1367740377.54458,2.9399619813547315e-25
1367771871.2932,2.9399699932233e-25
1367803365.76701,2.9399859861455584e-25
1367834860.96601,2.9400119939035274e-25
1367866356.89023,2.940047985682328e-25
1367897853.53967,2.940096026078861e-25
1367929350.91436,2.9401579948007515e-25
1367960849.01431,2.9402329982165057e-25
1367992347.83954,2.940323994554518e-25
1368023847.39006,2.940431014629668e-25
1368055347.6659,2.9405539968121966e-25
1368086848.66707,2.9406959917751364e-25
1368118350.39358,2.9408560134423556e-25
1368149852.84546,2.941029994249812e-25
1368181356.02271,2.941223018652558e-25
1368212859.92536,2.941431019086552e-25
1368244364.55342,2.94165202339953e-25
1368275869.90691,2.941888003743756e-25
1368307375.98585,2.942132982032682e-25
1368338882.79025,2.9423869890811875e-25
1368370390.32013,2.9426470050311193e-25
1368401898.57551,2.942908993133314e-25
1368433407.55639,2.943171012050388e-25
1368464917.26281,2.943430997185441e-25
1368496427.69477,2.9436870072010884e-25
1368527938.8523,2.9439339884571567e-25
1368559450.73541,2.944172002583404e-25
1368590963.34411,2.944397998906798e-25
1368622476.67842,2.9446089883840655e-25
1368653990.73837,2.944806018721096e-25
1368685505.52396,2.9449859776150996e-25
1368717021.03522,2.9451490191404717e-25
1368748537.27215,2.9452960061138273e-25
1368780054.23478,2.945423980306772e-25
1368811571.92312,2.945537009283348e-25
1368843090.3372,2.945634014522787e-25
1368874609.47702,2.945712006981815e-25
1368906129.3426,2.945779984605132e-25
1368937649.93396,2.9458329861972016e-25
1368969171.25113,2.9458740008012973e-25
1369000693.2941,2.945905000569682e-25
1369032216.06291,2.9459260163172353e-25
1369063739.55756,2.9459390201962198e-25
1369095263.77807,2.9459439813917565e-25
1369126788.72447,2.9459440122066356e-25
1369158314.39676,2.945938003305209e-25
1369189840.79497,2.945929005360509e-25
1369221367.9191,2.945914984590514e-25
1369252895.76919,2.945898005592124e-25
1369284424.34524,2.945878992811713e-25
1369315953.64727,2.945858007879039e-25
1369347483.67529,2.9458349891643437e-25
1369379014.42933,2.9458120012645275e-25
1369410545.9094,2.9457879964737007e-25
1369442078.11552,2.945760971824721e-25
1369473611.04771,2.945736011772642e-25
1369505144.70597,2.945708987123662e-25
1369536679.09033,2.9456819932895616e-25
1369568214.20081,2.945654999455461e-25
1369599750.03741,2.945628991697492e-25
1369631286.60017,2.9456019978633916e-25
1369662823.88909,2.9455740179531595e-25
1369694361.90418,2.9455449903370377e-25
1369725900.64549,2.945519013393948e-25
1369757440.113,2.9454910026688366e-25
1369788980.30674,2.945464008834736e-25
1369820521.22674,2.945435998109625e-25
1369852062.873,2.9454079873845138e-25
1369883605.24554,2.945380993550413e-25
1369915148.34437,2.945352982825302e-25
1369946692.16952,2.94532500291507e-25
1369978236.72101,2.945296992189959e-25
1370009781.99884,2.945269012279727e-25
1370041328.00304,2.945241987630747e-25
1370072874.73362,2.9452130216443836e-25
1370104422.1906,2.9451850109192724e-25
1370135970.37399,2.945157000194161e-25
1370167519.28382,2.945129020283929e-25
1370199068.9201,2.9451020264498286e-25
1370230619.28284,2.945072998833707e-25
1370262170.37206,2.945044002032464e-25
1370293722.18778,2.9450170081983636e-25
1370325274.73002,2.9449890282881315e-25
1370356827.99879,2.9449600006720097e-25
1370388381.99411,2.9449320207617777e-25
1370419936.71599,2.9449040100366665e-25
1370451492.16447,2.9448759993115553e-25
1370483048.33953,2.9448470025103126e-25
1370514605.24122,2.9448189917852015e-25
1370546162.86953,2.944789994983959e-25
1370577721.2245,2.944760998182716e-25
1370609280.30613,2.944733018272484e-25
1370640840.11445,2.944703990656362e-25
1370672400.64946,2.94467601074613e-25
1370703961.91119,2.9446469831300084e-25
1370735523.89966,2.9446190032197763e-25
1370767086.61488,2.9445899756036545e-25
1370798650.05686,2.9445619956934224e-25
1370830214.22562,2.944531982001169e-25
1370861779.12119,2.944504002090937e-25
1370893344.74357,2.944475991365826e-25
1370924911.09279,2.9444459776735726e-25
1370956478.16886,2.9444179977633405e-25
1370988045.97179,2.944389000962098e-25
1371019614.50161,2.944360004160855e-25
1371051183.75833,2.9443310073596124e-25
1371082753.74196,2.9443020105583697e-25
1371114324.45253,2.944273013757127e-25
1371145895.89005,2.9442430000648737e-25
1371177468.05454,2.944213972448752e-25
1371209040.94602,2.94418599253852e-25
1371240614.56449,2.9441560096611456e-25
1371272188.90998,2.944126982045024e-25
1371303763.98251,2.94409801605866e-25
1371335339.78209,2.9440689884425384e-25
1371366916.30873,2.944038974750285e-25
1371398493.56246,2.9440099779490424e-25
1371430071.54329,2.943979995071668e-25
1371461650.25124,2.943952015161436e-25
1371493229.68633,2.943922001469183e-25
1371524809.84857,2.9438919877769295e-25
1371556390.73797,2.9438629909756868e-25
1371587972.35456,2.9438329772834334e-25
1371619554.69835,2.943802994406059e-25
1371651137.76937,2.9437739976048165e-25
1371682721.56761,2.943745000803574e-25
1371714306.09311,2.9437150179261996e-25
1371745891.34588,2.943686021124957e-25
1371777477.32593,2.9436560074327036e-25
1371809064.03329,2.9436260245553294e-25
1371840651.46796,2.9435969969392076e-25
1371872239.62997,2.9435670140618333e-25
1371903828.51934,2.943536969554701e-25
1371935418.13607,2.943506000601195e-25
1371967008.48019,2.9434770037999525e-25
1371998599.55171,2.9434470209225782e-25
1372030191.35065,2.943417007230325e-25
1372061783.87703,2.943388010429082e-25
1372093377.13087,2.9433569798458182e-25
1372124971.11217,2.943326996968444e-25
1372156565.82095,2.9432969832761907e-25
1372188161.25724,2.9432670003988165e-25
1372219757.42106,2.943236986706563e-25
1372251354.31241,2.943207003829189e-25
1372282951.93131,2.943176004060804e-25
1372314550.27778,2.9431459903685507e-25
1372346149.35184,2.9431160074911765e-25
1372377749.1535,2.9430860246138023e-25
1372409349.68279,2.9430550248454174e-25
1372440950.93971,2.943025011153164e-25
1372472552.92429,2.9429939805699e-25
1372504155.63653,2.942963997692526e-25
1372535759.07647,2.942932997924141e-25
1372567363.24411,2.942901998155756e-25
1372598968.13947,2.942871984463503e-25
1372630573.76257,2.9428399986189865e-25
1372662180.11342,2.9428089988506016e-25
1372693787.19205,2.9427770130060852e-25
1372725394.99846,2.942744010270558e-25
1372757003.53268,2.9427130105021734e-25
1372788612.79472,2.942677973984625e-25
1372820222.7846,2.9426440159878456e-25
1372851833.50233,2.9426070073180343e-25
1372883444.94794,2.9425690125720914e-25
1372915057.12143,2.9425259950008536e-25
1372946670.02283,2.942479988386342e-25
1372978283.65216,2.9424320096195675e-25
1373009898.00942,2.9423750020932136e-25
1373041513.09464,2.942309982698291e-25
1373073128.90783,2.942233007130274e-25
1373104745.44901,2.942144999835535e-25
1373136362.71819,2.9420400135424067e-25
1373167980.7154,2.941915983653988e-25
1373199599.44065,2.9417689966806325e-25
1373231218.89395,2.941593012906034e-25
1373262839.07533,2.941383009504898e-25
1373294459.9848,2.9411339944668087e-25
1373326081.62237,2.9408399897052183e-25
1373357703.98807,2.940494000242569e-25
1373389327.08191,2.940091003253566e-25
1373420950.90391,2.939620983902498e-25
1373452575.45408,2.9390799978848395e-25
1373484200.73244,2.9384620054842845e-25
1373515826.739,2.937761983875538e-25
1373547453.47379,2.936974971863064e-25
1373579080.93683,2.9360959774364455e-25
1373610709.12812,2.935126017486694e-25
1373642338.04768,2.934063982678161e-25
1373673967.69553,2.9329120300523845e-25
1373705598.0717,2.9316709916111005e-25
1373737229.17619,2.930349002482394e-25
1373768861.00902,2.9289529960140648e-25
1373800493.5702,2.927492000965692e-25
1373832126.85976,2.92597800432525e-25
1373863760.87772,2.924422993080712e-25
1373895395.62409,2.9228389850349317e-25
1373927031.09887,2.921244006892188e-25
1373958667.3021,2.9196480118584336e-25
1373990304.23379,2.9180699818992005e-25
1374021941.89396,2.9165219964471e-25
1374053580.28262,2.9150180146423685e-25
1374085219.39978,2.9135690065819697e-25
1374116859.24547,2.9121869900687566e-25
1374148499.81971,2.9108800077861767e-25
1374180141.12251,2.909655023896909e-25
1374211783.15388,2.908516013520359e-25
1374243425.91384,2.907467999481821e-25
1374275069.40241,2.9065099957051643e-25
1374306713.61962,2.90564298826652e-25
1374338358.56546,2.904864018937493e-25
1374370004.23996,2.9041700062301734e-25
1374401650.64315,2.9035540167967606e-25
1374433297.77502,2.903015002931365e-25
1374464945.63561,2.9025419945370235e-25
1374496594.22492,2.902133019461473e-25
1374528243.54298,2.901776984348234e-25
1374559893.58979,2.9014710234135487e-25
1374591544.36539,2.901207987605464e-25
1374623195.86978,2.9009799883149277e-25
1374654848.10298,2.9007849917599184e-25
1374686501.06501,2.9006150168867465e-25
1374718154.75588,2.9004659961313696e-25
1374749809.17562,2.900337991123546e-25
1374781464.32424,2.9002229899947066e-25
1374813120.20175,2.900120992744852e-25
1374844776.80817,2.9000260212874342e-25
1374876434.14351,2.8999399861449586e-25
1374908092.20781,2.899859004642657e-25
1374939751.00107,2.8997830151507712e-25
1374971410.5233,2.8997110007782907e-25
1375003070.77454,2.89963898640581e-25
1375034731.75478,2.8995719948586246e-25
1375066393.46406,2.899505003311439e-25
1375098055.90238,2.899438997840385e-25
1375129719.06976,2.8993750261513523e-25
1375161382.96622,2.899309020680298e-25
1375193047.59179,2.899244987361507e-25
1375224712.94646,2.899179998781464e-25
1375256379.03026,2.899115996277552e-25
1375288045.84321,2.89905199377364e-25
1375319713.38532,2.8989880220846073e-25
1375351381.65662,2.898924974841948e-25
1375383050.65711,2.8988600170767836e-25
1375414720.38682,2.898797000649003e-25
1375446390.84575,2.898734015036102e-25
1375478062.03394,2.8986689956411794e-25
1375509733.95139,2.898606010028278e-25
1375541406.59812,2.8985409906333557e-25
1375573079.97414,2.898477018944323e-25
1375604754.07949,2.898412985625532e-25
1375636428.91416,2.8983500000126307e-25
1375668104.47819,2.898285997508719e-25
1375699780.77157,2.8982209781137963e-25
1375731457.79434,2.898157992500895e-25
1375763135.54651,2.898093989996983e-25
1375794814.0281,2.89802900141694e-25
1375826493.23912,2.8979640128368964e-25
1375858173.17958,2.8979000103329845e-25
1375889853.84951,2.8978360078290726e-25
1375921535.24893,2.8977720053251608e-25
1375953217.37784,2.8977069859302382e-25
1375984900.23627,2.897641997350195e-25
1376016583.82424,2.8975770087701514e-25
1376048268.14175,2.897513992342371e-25
1376079953.18883,2.897447986871317e-25
1376111638.9655,2.897383984367405e-25
1376143325.47176,2.8973199818634933e-25
1376175012.70764,2.8972539763924393e-25
1376206700.67316,2.897191021594417e-25
1376238389.36832,2.897124985308484e-25
1376270078.79316,2.897061013619451e-25
1376301768.94768,2.8969959942245287e-25
1376333459.8319,2.8969299887534747e-25
1376365151.44583,2.896866017064442e-25
1376396843.78951,2.8968009976695194e-25
1376428536.86293,2.896735978274597e-25
1376460230.66613,2.8966709896945535e-25
1376491925.1991,2.8966069871906416e-25
1376523620.46188,2.896539995643456e-25
1376555316.45448,2.8964749762485335e-25
1376587013.17692,2.89640998766849e-25
1376618710.6292,2.8963449990884467e-25
1376650408.81136,2.896279979693524e-25
1376682107.7234,2.8962140050373493e-25
1376713807.36535,2.896149016457306e-25
1376745507.73721,2.896083010986252e-25
1376777208.83901,2.896018977667461e-25
1376808910.67076,2.8959519861202753e-25
1376840613.23249,2.895886997540232e-25
1376872316.5242,2.8958220089601885e-25
1376904020.54591,2.8957559726742553e-25
1376935725.29765,2.895690984094212e-25
1376967430.77942,2.895624978623158e-25
1376999136.99125,2.8955599900431145e-25
1377030843.93314,2.8954940153869395e-25
1377062551.60513,2.895428995992017e-25
1377094260.00722,2.8953620044448315e-25
1377125969.13943,2.8952959989737774e-25
1377157679.00178,2.8952299935027234e-25
1377189389.59428,2.895164974107801e-25
1377221100.91696,2.895098999451626e-25
1377252812.96982,2.895032993980572e-25
1377284525.75289,2.894966988509518e-25
1377316239.26618,2.894900983038464e-25
1377347953.50971,2.8948340223061574e-25
1377379668.4835,2.8947680168351033e-25
1377411384.18756,2.89470198054917e-25
1377443100.62191,2.8946360058929952e-25
1377474817.78657,2.894570000421941e-25
1377506535.68154,2.8945030088747556e-25
1377538254.30686,2.8944370034037016e-25
1377569973.66254,2.8943709979326476e-25
1377601693.74859,2.894303975570583e-25
1377633414.56503,2.8942390178054186e-25
1377665136.11187,2.894171995443354e-25
1377696858.38914,2.8941059899723e-25
1377728581.39685,2.8940389984251143e-25
1377760305.13502,2.8939729929540603e-25
1377792029.60366,2.893904984515864e-25
1377823754.8028,2.893839009859689e-25
1377855480.73244,2.893773004388635e-25
1377887207.39261,2.8937059820265704e-25
1377918934.78332,2.893638990479385e-25
1377950662.90459,2.8935719989321993e-25
1377982391.75643,2.893503990494003e-25
1378014121.33886,2.893437985022949e-25
1378045851.65191,2.893371979551895e-25
1378077582.69558,2.8933049880047094e-25
1378109314.46989,2.8932369795665132e-25
1378141046.97486,2.8931710049103383e-25
1378172780.21052,2.8931040133631528e-25
1378204514.17686,2.8930360049249565e-25
1378236248.87391,2.892969013377771e-25
1378267984.30169,2.892901004939575e-25
1378299720.46021,2.8928350302834e-25
1378331457.3495,2.892769024812346e-25
1378363194.96956,2.892702002450281e-25
1378394933.32041,2.892634024826964e-25
1378426672.40207,2.8925670024648994e-25
1378458412.21457,2.8925009969938453e-25
1378490152.75791,2.8924349915227913e-25
1378521894.03211,2.8923689860517373e-25
1378553636.03718,2.8923030113955623e-25
1378585378.77315,2.89223799200064e-25
1378617122.24004,2.892174020311607e-25
1378648866.43786,2.8921110038838267e-25
1378680611.36661,2.8920480182709255e-25
1378712357.02633,2.891987990886419e-25
1378744103.41703,2.8919299972839334e-25
1378775850.53873,2.891873975833711e-25
1378807598.39144,2.891820018980389e-25
1378839346.97518,2.891769975616714e-25
1378871096.28997,2.89172301374095e-25
1378902846.33581,2.891680982245844e-25
1378934597.11275,2.89164301831478e-25
1378966348.62077,2.8916110016553847e-25
1378998100.85991,2.8915849938974157e-25
1379029853.83018,2.8915660119318838e-25
1379061607.53161,2.8915519911618886e-25
1379093361.96419,2.891546999151473e-25
1379125117.12795,2.8915499881947465e-25
1379156873.02291,2.8915600030304573e-25
1379188629.64909,2.8915779989198576e-25
1379220387.0065,2.8916040066778266e-25
1379252145.09516,2.8916389815656167e-25
1379283903.91508,2.891681013060723e-25
1379315663.46628,2.8917289918274976e-25
1379347423.74879,2.8917840272015884e-25
1379379184.76261,2.891843992956337e-25
1379410946.50777,2.8919079954602487e-25
1379442708.98427,2.8919740009313028e-25
1379474472.19214,2.8920429954456305e-25
1379506236.13139,2.8921110038838267e-25
1379538000.80204,2.8921799983981544e-25
1379569766.20411,2.8922460038692085e-25
1379601532.33762,2.8923089894821097e-25
1379633299.20257,2.8923659970084636e-25
1379665066.799,2.8924180125244016e-25
1379696835.1269,2.8924650052150446e-25
1379728604.18631,2.892504016851998e-25
1379760373.97723,2.892536988772646e-25
1379792144.49969,2.8925600074873414e-25
1379823915.75371,2.89257701730061e-25
1379855687.73929,2.892584012278168e-25
1379887460.45645,2.8925849983542997e-25
1379919233.90522,2.8925780033767417e-25
1379951008.08561,2.892562996530615e-25
1379982782.99763,2.8925409947069304e-25
1380014558.64131,2.8925130147966983e-25
1380046335.01665,2.892479981246292e-25
1380078112.12369,2.892441000424218e-25
1380109889.96242,2.892398013667859e-25
1380141668.53288,2.892351020977216e-25
1380173447.83507,2.8922999915374095e-25
1380205227.86902,2.8922460038692085e-25
1380237008.63474,2.892189982418986e-25
1380268790.13225,2.892131002740369e-25
1380300572.36155,2.892069989279731e-25
1380332355.32268,2.892009006633972e-25
1380364139.01565,2.89194500413006e-25
1380395923.44047,2.891881001626148e-25
1380427708.59718,2.891817985198368e-25
1380459494.48576,2.8917509936511823e-25
1380491281.10625,2.891686005071139e-25
1380523068.45866,2.8916190135239533e-25
1380554856.54302,2.8915530080528993e-25
1380586645.35932,2.891484999614703e-25
1380618434.9076,2.8914180080675175e-25
1380650225.18787,2.8913520025964635e-25
1380682016.20015,2.8912839941582673e-25
1380713807.94446,2.891217988687213e-25
1380745600.4208,2.8911489941728855e-25
1380777393.62919,2.891084005592842e-25
1380809187.56967,2.8910150110785144e-25
1380840982.24223,2.890947002640318e-25
1380872777.6469,2.890878994202122e-25
1380904573.7837,2.8908120026549364e-25
1380936370.65264,2.890745011107751e-25
1380968168.25373,2.8906770026695546e-25
1380999966.587,2.890610011122369e-25
1381031765.65247,2.8905410166080413e-25
1381063565.45014,2.8904740250608558e-25
1381095365.98004,2.890404999731649e-25
1381127167.24218,2.8903369912934527e-25
1381158969.23658,2.8902709858223987e-25
1381190771.96326,2.890201991308071e-25
1381222575.42223,2.890132996793743e-25
1381254379.61351,2.890064988355547e-25
1381286184.53712,2.8899979968083615e-25
1381317990.19307,2.8899300191850444e-25
1381349796.58138,2.8898609938558375e-25
1381381603.70207,2.8897929854176413e-25
1381413411.55515,2.889724976979445e-25
1381445220.14065,2.8896560132799965e-25
1381477029.45858,2.889587974026921e-25
1381508839.50894,2.889519996403604e-25
1381540650.29177,2.8894510018892764e-25
1381572461.80708,2.88938299345108e-25
1381604274.05489,2.8893139989367524e-25
1381636087.03521,2.8892450044224247e-25
