nu,I
1363369794.84419,8.248989063403858e-28
1363401187.95527,1.2889001115179807e-27
1363432581.78921,1.9951001035258923e-27
1363463976.34604,3.0587989155307402e-27
1363495371.62576,4.645500181745475e-27
1363526767.62839,6.988099676997045e-27
1363558164.35394,1.0412698940957008e-26
1363589561.80244,1.5368600481467396e-26
1363620959.97391,2.2468499621364142e-26
1363652358.86835,3.253740003757661e-26
1363683758.48579,4.6672502478678244e-26
1363715158.82623,6.631450115068386e-26
1363746559.8897,9.333040178614617e-26
1363777961.67623,1.3010860095365031e-25
1363809364.18581,1.7966210049539347e-25
1363840767.41846,2.4573900043921025e-25
1363872171.37422,3.3293430154296034e-25
1363903576.05308,4.467963984352454e-25
1363934981.45508,5.939188987106938e-25
1363966387.58021,7.820066992752365e-25
1363997794.42851,1.0199043976646466e-24
1364029201.99998,1.317569301291927e-24
1364060610.29465,1.685979198514133e-24
1364092019.31253,2.1369542979349232e-24
1364123429.05364,2.6828852008147487e-24
1364154839.51799,3.3363547994226846e-24
1364186250.7056,4.1096535004397554e-24
1364217662.61649,5.014186300462537e-24
1364249075.25068,6.0597891024433136e-24
1364280488.60818,7.253970299885419e-24
1364311902.689,8.601114899390039e-24
1364343317.49317,1.010168720106668e-23
1364374733.0207,1.1751486400417012e-23
1364406149.27161,1.3541007900661502e-23
1364437566.24591,1.5454968701971365e-23
1364468983.94362,1.7472053702568842e-23
1364500402.36475,1.95649313003005e-23
1364531821.50934,2.1700574200180666e-23
1364563241.37739,2.3840908600694114e-23
1364594661.96891,2.5943788098050334e-23
1364626083.28392,2.796427140049394e-23
1364657505.32245,2.9856158000131067e-23
1364688928.08451,3.157371040111542e-23
1364720351.5701,3.307347810164659e-23
1364751775.77926,3.4316121498931213e-23
1364783200.712,3.526813159979337e-23
1364814626.36833,3.5903335900675867e-23
1364846052.74827,3.620410160081742e-23
1364877479.85184,3.616215449842053e-23
1364908907.67905,3.577896369900976e-23
1364940336.22993,3.506566489870867e-23
1364971765.50448,3.4042529197353746e-23
1365003195.50273,3.273801379992107e-23
1365034626.22468,3.118745319767695e-23
1365066057.67037,2.943148030005399e-23
1365097489.83979,2.751426969996341e-23
1365128922.73299,2.5481713198758652e-23
1365160356.34995,2.3379628999535898e-23
1365191790.69071,2.125209990076299e-23
1365223225.75528,1.9140022901549476e-23
1365254661.54369,1.7079929401614576e-23
1365286098.05593,1.51031141016326e-23
1365317535.29203,1.323508940114639e-23
1365348973.25201,1.149535850244947e-23
1365380411.93588,9.897481200352924e-24
1365411851.34367,8.449393398585423e-24
1365443291.47539,7.153928297251043e-24
1365474732.33104,6.009485100357866e-24
1365506173.91066,5.0107861004198565e-24
1365537616.21426,4.149670898069565e-24
1365569059.24185,3.415879398891852e-24
1365600502.99345,2.7977859008814913e-24
1365631947.46908,2.283055100078594e-24
1365663392.66875,1.859201599410102e-24
1365694838.59249,1.514042798049558e-24
1365726285.24029,1.2360455002588237e-24
1365757732.6122,1.014569497762984e-24
1365789180.70821,8.40020698129108e-25
1365820629.52836,7.039231976869999e-25
1365852079.07265,5.989308987386243e-25
1365883529.34109,5.187872006147416e-25
1365914980.33372,4.582511025133137e-25
1365946432.05054,4.1300120282512467e-25
1365977884.49157,3.79527899442189e-25
1366009337.65683,3.550209000415602e-25
1366040791.54633,3.3726290150793656e-25
1366072246.16009,3.2452630154037205e-25
1366103701.49813,3.1548430080753104e-25
1366135157.56047,3.091299984825846e-25
1366166614.34712,3.047094006960249e-25
1366198071.85809,3.016651001811155e-25
1366229530.09341,2.995891017754616e-25
1366260989.05309,2.9818740071747283e-25
1366292448.73715,2.9725020006570325e-25
1366323909.1456,2.966294990372745e-25
1366355370.27846,2.962220986020465e-25
1366386832.13575,2.959572015752636e-25
1366418294.71749,2.9578610195900425e-25
1366449758.02368,2.9567639790788404e-25
1366481222.05435,2.9560630022088417e-25
1366512686.80952,2.955616001572469e-25
1366544152.2892,2.9553300086794475e-25
1366575618.4934,2.955143979254259e-25
1366607085.42216,2.9550209970717304e-25
1366638553.07547,2.9549340066680024e-25
1366670021.45336,2.9548719763163535e-25
1366701490.55584,2.9548249836257105e-25
1366732960.38294,2.9547850167275046e-25
1366764430.93466,2.954749024948704e-25
1366795902.21103,2.9547169774744292e-25
1366827374.21206,2.9546860085209235e-25
1366858846.93776,2.954657011719681e-25
1366890320.38817,2.954628014918438e-25
1366921794.56328,2.9545989873023163e-25
1366953269.46312,2.9545700213159527e-25
1366984745.08771,2.954542996666973e-25
1367016221.43706,2.954513013789599e-25
1367047698.51118,2.954483986173477e-25
1367079176.3101,2.9544549893722344e-25
1367110654.83383,2.954426023385871e-25
1367142134.08239,2.9543980126607596e-25
1367173614.0558,2.954369015859517e-25
1367205094.75407,2.9543409743195266e-25
1367236576.17721,2.9543110222570315e-25
1367268058.32525,2.9542819946409097e-25
1367299541.1982,2.954252997839667e-25
1367331024.79608,2.954224987114556e-25
1367362509.1189,2.9541960211281923e-25
1367393994.16669,2.954166007435939e-25
1367425479.93945,2.9541359937436856e-25
1367456966.43721,2.9541079830185744e-25
1367488453.65998,2.9540800031083424e-25
1367519941.60778,2.954050020230968e-25
1367551430.28063,2.9540210234297255e-25
1367582919.67853,2.953991009737472e-25
1367614409.80152,2.9539620129362294e-25
1367645900.6496,2.9539330161349868e-25
1367677392.22279,2.953903988518865e-25
1367708884.52111,2.9538749917176223e-25
1367740377.54457,2.953845008840248e-25
1367771871.29321,2.953815981224126e-25
1367803365.76701,2.953785998346752e-25
1367834860.96601,2.9537570015455093e-25
1367866356.89023,2.9537280047442666e-25
1367897853.53967,2.9536970049758818e-25
1367929350.91436,2.953668008174639e-25
1367960849.01431,2.953638025297265e-25
1367992347.83954,2.953608997681143e-25
1368023847.39006,2.9535789839888897e-25
1368055347.6659,2.9535490011115155e-25
1368086848.66707,2.953520004310273e-25
1368118350.39358,2.953489004541888e-25
1368149852.84545,2.9534600077406452e-25
1368181356.02271,2.953429994048392e-25
1368212859.92536,2.9534000111710177e-25
1368244364.55342,2.953370983554896e-25
1368275869.90691,2.95334001460139e-25
1368307375.98585,2.953310000909137e-25
1368338882.79025,2.9532799872168835e-25
1368370390.32013,2.953250990415641e-25
1368401898.5755,2.9532210075382666e-25
1368433407.55639,2.9531899769550026e-25
1368464917.26281,2.9531589771866177e-25
1368496427.69478,2.9531289943092435e-25
1368527938.8523,2.95309898061699e-25
1368559450.73541,2.953068997739616e-25
1368590963.34411,2.9530389840473626e-25
1368622476.67842,2.9530090011699884e-25
1368653990.73837,2.9529780014016036e-25
1368685505.52396,2.9529479877093502e-25
1368717021.03521,2.952918004831976e-25
1368748537.27215,2.952887005063591e-25
1368780054.23478,2.952857022186217e-25
1368811571.92313,2.952825991602953e-25
1368843090.3372,2.9527959779106996e-25
1368874609.47702,2.952765008957194e-25
1368906129.3426,2.952734009188809e-25
1368937649.93396,2.952704026311435e-25
1368969171.25113,2.952672995728171e-25
1369000693.2941,2.9526429820359175e-25
1369032216.06291,2.952610996191401e-25
1369063739.55756,2.952581013314027e-25
1369095263.77808,2.952550013545642e-25
1369126788.72447,2.9525209859295202e-25
1369158314.39676,2.9524899861611354e-25
1369189840.79497,2.9524590172076296e-25
1369221367.9191,2.952429989591508e-25
1369252895.76919,2.952398989823123e-25
1369284424.34524,2.952371009912891e-25
1369315953.64727,2.9523429991877798e-25
1369347483.67529,2.9523149884626686e-25
1369379014.42934,2.9522890115195787e-25
1369410545.90941,2.9522640206526203e-25
1369442078.11552,2.952241001937925e-25
1369473611.0477,2.9522190001142403e-25
1369505144.70597,2.95220100422484e-25
1369536679.09033,2.952186983454845e-25
1369568214.20081,2.9521760133578816e-25
1369599750.03741,2.9521709905325866e-25
1369631286.60017,2.9521709905325866e-25
1369662823.88908,2.952179988477287e-25
1369694361.90419,2.9521969982905557e-25
1369725900.64549,2.952222019972393e-25
1369757440.113,2.9522579809363147e-25
1369788980.30674,2.9523069765941e-25
1369820521.22673,2.9523690069457488e-25
1369852062.873,2.952444010361503e-25
1369883605.24553,2.952535992775647e-25
1369915148.34437,2.9526430128507966e-25
1369946692.16952,2.952766981109457e-25
1369978236.72101,2.952909006887276e-25
1370009781.99884,2.953068997739616e-25
1370041328.00304,2.9532449815142143e-25
1370072874.73362,2.953438991993092e-25
1370104422.1906,2.9536480093180966e-25
1370135970.374,2.9538699997072064e-25
1370167519.28382,2.9541060108663114e-25
1370199068.9201,2.9543530229372587e-25
1370230619.28283,2.954606999170885e-25
1370262170.37206,2.9548680011969483e-25
1370293722.18778,2.9551320230811645e-25
1370325274.73002,2.955394997259491e-25
1370356827.99879,2.9556559992855542e-25
1370388381.99411,2.9559129953773333e-25
1370419936.71599,2.956160993524412e-25
1370451492.16447,2.956399993726791e-25
1370483048.33953,2.956625990050185e-25
1370514605.24121,2.9568389824945947e-25
1370546162.86953,2.9570360128316252e-25
1370577721.2245,2.9572169886166394e-25
1370609280.30613,2.957380985403264e-25
1370640840.11445,2.9575280031914986e-25
1370672400.64946,2.957657025090333e-25
1370703961.91119,2.957769992437151e-25
1370735523.89966,2.95786699767659e-25
1370767086.61488,2.95794699310276e-25
1370798650.05686,2.9580140154648246e-25
1370830214.22562,2.9580680031330257e-25
1370861779.12119,2.9581090177371214e-25
1370893344.74357,2.958139986690627e-25
1370924911.09279,2.9581610024381803e-25
1370956478.16886,2.958174006317165e-25
1370988045.97179,2.9581789983275806e-25
1371019614.50161,2.9581789983275806e-25
1371051183.75833,2.958174006317165e-25
1371082753.74196,2.9581630054053224e-25
1371114324.45253,2.9581489846353273e-25
1371145895.89006,2.9581320056369376e-25
1371177468.05454,2.958113978932658e-25
1371209040.94602,2.9580920079238525e-25
1371240614.56449,2.9580699752852888e-25
1371272188.90998,2.958046001309341e-25
1371303763.98251,2.958021996518514e-25
1371335339.78209,2.957995988760545e-25
1371366916.30873,2.957969981002576e-25
1371398493.56246,2.9579429871684756e-25
1371430071.54329,2.957915993334375e-25
1371461650.25125,2.9578889995002746e-25
1371493229.68633,2.957862005666174e-25
1371524809.84857,2.957835997908205e-25
1371556390.73797,2.957808017997973e-25
1371587972.35456,2.957778990381851e-25
1371619554.69836,2.9577519965477506e-25
1371651137.76937,2.957724971898771e-25
1371682721.56761,2.957696991988539e-25
1371714306.09311,2.957669012078307e-25
1371745891.34588,2.9576410013531957e-25
1371777477.32593,2.9576129906280846e-25
1371809064.03329,2.9575850107178525e-25
1371840651.46796,2.957558016883752e-25
1371872239.62997,2.957530006158641e-25
1371903828.51933,2.9575019954335296e-25
1371935418.13607,2.9574739847084185e-25
1371967008.48019,2.9574460047981864e-25
1371998599.55171,2.957416021920812e-25
1372030191.35065,2.9573889972718325e-25
1372061783.87704,2.95736000047059e-25
1372093377.13087,2.9573330066364893e-25
1372124971.11217,2.9573040098352466e-25
1372156565.82095,2.9572759991101354e-25
1372188161.25724,2.9572479883850243e-25
1372219757.42106,2.957220008474792e-25
1372251354.31241,2.9571909808586704e-25
1372282951.93131,2.9571630009484384e-25
1372314550.27778,2.9571339733323166e-25
1372346149.35184,2.957107010313095e-25
1372377749.15351,2.9570780135118524e-25
1372409349.68279,2.957047999819599e-25
1372440950.93971,2.9570210059854986e-25
1372472552.92429,2.9569909922932452e-25
1372504155.63654,2.9569639984591447e-25
1372535759.07647,2.956935001657902e-25
1372567363.24411,2.9569060048566593e-25
1372598968.13947,2.956877994131548e-25
1372630573.76257,2.9568489973303055e-25
1372662180.11343,2.956820000529063e-25
1372693787.19205,2.95679100372782e-25
1372725394.99846,2.956761020850446e-25
1372757003.53268,2.9567329793104556e-25
1372788612.79472,2.9567049994002235e-25
1372820222.7846,2.95667498570797e-25
1372851833.50233,2.9566460197216066e-25
1372883444.94794,2.956616992105485e-25
1372915057.12143,2.956587995304242e-25
1372946670.02284,2.9565589985029994e-25
1372978283.65216,2.9565300017017567e-25
1373009898.00942,2.956501004900514e-25
1373041513.09464,2.9564720080992713e-25
1373073128.90782,2.956441994407018e-25
1373104745.44901,2.956413983681907e-25
1373136362.71819,2.9563840008045326e-25
1373167980.7154,2.95635500400329e-25
1373199599.44065,2.956326007202047e-25
1373231218.89396,2.9562949766187833e-25
1373262839.07533,2.956266996708551e-25
1373294459.9848,2.956236983016298e-25
1373326081.62237,2.9562080170299343e-25
1373357703.98807,2.9561789894138125e-25
1373389327.08191,2.9561490065364383e-25
1373420950.90391,2.956118992844185e-25
1373452575.45408,2.9560900268578213e-25
1373484200.73243,2.956060013165568e-25
1373515826.739,2.956029013397183e-25
1373547453.4738,2.956001002672072e-25
1373579080.93683,2.9559710197946978e-25
1373610709.12812,2.9559409752875653e-25
1373642338.04768,2.955910992410191e-25
1373673967.69553,2.9558819956089484e-25
1373705598.0717,2.955851981916695e-25
1373737229.17619,2.955821999039321e-25
1373768861.00902,2.9557919853470675e-25
1373800493.5702,2.9557620024696933e-25
1373832126.85977,2.9557310027013085e-25
1373863760.87772,2.9557020059000658e-25
1373895395.62408,2.955671006131681e-25
1373927031.09887,2.955642009330438e-25
1373958667.3021,2.955612026453064e-25
1373990304.23379,2.9555819819459315e-25
1374021941.89396,2.955551012992426e-25
1374053580.28261,2.955522016191183e-25
1374085219.39978,2.9554910164227982e-25
1374116859.24548,2.9554599858395343e-25
1374148499.81971,2.95543000296216e-25
1374180141.12251,2.9553999892699067e-25
1374211783.15388,2.9553700063925325e-25
1374243425.91384,2.955338020548016e-25
1374275069.40241,2.9553089929318943e-25
1374306713.61962,2.955277007087378e-25
1374338358.56546,2.9552480102861352e-25
1374370004.23996,2.9552170105177504e-25
1374401650.64314,2.955186996825497e-25
1374433297.77502,2.955155997057112e-25
1374464945.63561,2.9551249972887273e-25
1374496594.22492,2.9550939975203425e-25
1374528243.54298,2.955061980860947e-25
1374559893.58979,2.955030981092562e-25
1374591544.36539,2.9549989952480458e-25
1374623195.86978,2.9549659925125187e-25
1374654848.10298,2.954934992744134e-25
1374686501.06501,2.954900017856344e-25
1374718154.75589,2.954865998229806e-25
1374749809.17562,2.954829020374874e-25
1374781464.32424,2.954789022661789e-25
1374813120.20174,2.9547470219815617e-25
1374844776.80816,2.954700984552171e-25
1374876434.14352,2.9546510028182543e-25
1374908092.20781,2.954594981368032e-25
1374939751.00107,2.954528975896978e-25
1374971410.5233,2.954452986405092e-25
1375003070.77454,2.9543629761432113e-25
1375034731.75478,2.954259992817225e-25
1375066393.46406,2.9541339907765434e-25
1375098055.90238,2.953987003803188e-25
1375129719.06976,2.953810003137579e-25
1375161382.96622,2.9535979967693007e-25
1375193047.59179,2.953348981731211e-25
1375224712.94646,2.9530539908934893e-25
1375256379.03026,2.9527069845398294e-25
1375288045.84321,2.9523009985075526e-25
1375319713.38533,2.951829993080353e-25
1375351381.65662,2.951288020986563e-25
1375383050.65711,2.9506670087278553e-25
1375414720.38682,2.9499629811848247e-25
1375446390.84575,2.949171994052945e-25
1375478062.03394,2.948290010583053e-25
1375509733.95139,2.9473169999602695e-25
1375541406.59812,2.9462510208472105e-25
1375573079.97414,2.9450929976902493e-25
1375604754.07949,2.943846011977297e-25
1375636428.91416,2.9425190000232956e-25
1375668104.47819,2.94111698465354e-25
1375699780.77157,2.9396509975947514e-25
1375731457.79434,2.9381300059767513e-25
1375763135.54651,2.936568985830787e-25
1375794814.0281,2.934978999698459e-25
1375826493.23911,2.933375023611015e-25
1375858173.17958,2.931774005751966e-25
1375889853.84951,2.9301899977061854e-25
1375921535.24893,2.9286350172765267e-25
1375953217.37784,2.9271249957554897e-25
1375984900.23627,2.9256700096085436e-25
1376016583.82424,2.924281984193904e-25
1376048268.14175,2.9229689930098976e-25
1376079953.18883,2.921739017110214e-25
1376111638.9655,2.9205960007993797e-25
1376143325.47176,2.919542994750426e-25
1376175012.70764,2.9185820019304955e-25
1376206700.67316,2.9177109885575667e-25
1376238389.36833,2.9169289993703873e-25
1376270078.79316,2.9162319976197937e-25
1376301768.94768,2.915612988328228e-25
1376333459.8319,2.9150720023105695e-25
1376365151.44584,2.914597021763965e-25
1376396843.78951,2.9141849960153826e-25
1376428536.86293,2.9138290225319016e-25
1376460230.66612,2.9135219830764476e-25
1376491925.19911,2.913257005930979e-25
1376523620.46188,2.9130290066404427e-25
1376555316.45448,2.9128310210421597e-25
1376587013.17691,2.9126620014302402e-25
1376618710.6292,2.9125130114897424e-25
1376650408.81135,2.9123830035147765e-25
1376682107.7234,2.9122680023859373e-25
1376713807.36534,2.912165019059951e-25
1376745507.73721,2.912071002863786e-25
1376777208.83901,2.911982995569047e-25
1376808910.67076,2.911903000142877e-25
1376840613.23249,2.9118259937599806e-25
1376872316.5242,2.9117539793875e-25
1376904020.54591,2.9116819958298987e-25
1376935725.29764,2.9116140182065816e-25
1376967430.77942,2.9115479819206484e-25
1376999136.99125,2.9114820072644735e-25
1377030843.93314,2.911416987869551e-25
1377062551.60513,2.911351013213376e-25
1377094260.00722,2.9112859938184536e-25
1377125969.13943,2.911220974423531e-25
1377157679.00178,2.911156971919619e-25
1377189389.59428,2.9110930002305864e-25
1377221100.91695,2.9110289977266745e-25
1377252812.96982,2.9109649952227626e-25
1377284525.75289,2.9109009927188508e-25
1377316239.26618,2.910836990214939e-25
1377347953.50971,2.9107720016348955e-25
1377379668.4835,2.9107079991309836e-25
1377411384.18756,2.9106449827032033e-25
1377443100.62191,2.91057999412316e-25
1377474817.78656,2.9105149747282373e-25
1377506535.68154,2.9104510030392046e-25
1377538254.30686,2.9103870005352927e-25
1377569973.66254,2.910322998031381e-25
1377601693.74859,2.9102580094513374e-25
1377633414.56502,2.910194993023557e-25
1377665136.11187,2.9101300044435137e-25
1377696858.38914,2.9100639989724596e-25
1377728581.39685,2.9099999964685478e-25
1377760305.13502,2.909935993964636e-25
1377792029.60366,2.9098710053845925e-25
1377823754.8028,2.90980598598967e-25
1377855480.73244,2.909742014300637e-25
1377887207.39261,2.9096769949057147e-25
1377918934.78332,2.909611975510792e-25
1377950662.90459,2.9095480038217594e-25
1377982391.75643,2.9094819983507054e-25
1378014121.33887,2.909417009770662e-25
1378045851.65191,2.90935300726675e-25
1378077582.69558,2.909287001795696e-25
1378109314.46989,2.909222999291784e-25
1378141046.97486,2.9091579798968617e-25
1378172780.21052,2.9090929913168183e-25
1378204514.17686,2.909028002736775e-25
1378236248.87391,2.908961997265721e-25
1378267984.30169,2.9088970086856774e-25
1378299720.46021,2.9088330061817655e-25
1378331457.3495,2.9087670007107115e-25
1378363194.96956,2.9087009952396575e-25
1378394933.32041,2.908636006659614e-25
1378426672.40207,2.90857000118856e-25
1378458412.21457,2.9085050126085166e-25
1378490152.75791,2.908439993213594e-25
1378521894.03211,2.908374018557419e-25
1378553636.03718,2.908308013086365e-25
1378585378.77316,2.9082429936914426e-25
1378617122.24004,2.9081770190352677e-25
1378648866.43785,2.908111999640345e-25
1378680611.36661,2.9080469802454227e-25
1378712357.02633,2.907980019513116e-25
1378744103.41704,2.907914014042062e-25
1378775850.53873,2.907848008571008e-25
1378807598.39144,2.907782003099954e-25
1378839346.97518,2.9077170145199107e-25
1378871096.28997,2.9076510090488566e-25
1378902846.33582,2.907585989653934e-25
1378934597.11275,2.907520014997759e-25
1378966348.62077,2.907454009526705e-25
1378998100.85991,2.9073869871646405e-25
1379029853.83018,2.9073210125084656e-25
1379061607.5316,2.9072550070374115e-25
1379093361.96419,2.9071890015663575e-25
1379125117.12795,2.9071229960953034e-25
1379156873.02291,2.907056004548118e-25
1379188629.64909,2.906989999077064e-25
1379220387.0065,2.906924024420889e-25
1379252145.09516,2.906857002058824e-25
1379283903.91508,2.9067899796967596e-25
1379315663.46628,2.9067240050405846e-25
1379347423.74879,2.9066579995695306e-25
1379379184.76261,2.9065919940984765e-25
1379410946.50776,2.906525002551291e-25
1379442708.98427,2.9064579801892263e-25
1379474472.19214,2.90639101945692e-25
1379506236.13139,2.906325013985866e-25
1379538000.80204,2.9062599945909433e-25
1379569766.20411,2.906191986152747e-25
1379601532.33762,2.906126011496572e-25
1379633299.20257,2.9060590199493866e-25
1379665066.79899,2.905991997587322e-25
1379696835.1269,2.9059250060401364e-25
1379728604.18631,2.90585699760194e-25
1379760373.97723,2.905790992130886e-25
1379792144.4997,2.9057240005837005e-25
1379823915.75371,2.9056559921455043e-25
1379855687.73929,2.9055899866744503e-25
1379887460.45645,2.905521978236254e-25
1379919233.90522,2.9054549866890685e-25
1379951008.08561,2.9053890120328936e-25
1379982782.99763,2.9053210035946974e-25
1380014558.64131,2.905252995156501e-25
1380046335.01665,2.905186989685447e-25
1380078112.12369,2.9051199981382616e-25
1380109889.96242,2.9050520205149445e-25
1380141668.53288,2.9049840120767483e-25
1380173447.83507,2.904916003638552e-25
1380205227.86902,2.904849998167498e-25
1380237008.63474,2.9047830066203125e-25
1380268790.13224,2.9047149981821163e-25
1380300572.36155,2.9046480066349307e-25
1380332355.32268,2.904580984272866e-25
1380364139.01566,2.9045140235405596e-25
1380395923.44048,2.904447001178495e-25
1380427708.59717,2.904380995707441e-25
1380459494.48576,2.9043160071273975e-25
1380491281.10625,2.9042500016563434e-25
1380523068.45866,2.9041859991524316e-25
1380554856.54302,2.9041219966485197e-25
1380586645.35932,2.90405999711175e-25
1380618434.9076,2.9040000005421224e-25
1380650225.18787,2.9039409900486264e-25
1380682016.20015,2.903884999413283e-25
1380713807.94445,2.903831011745082e-25
1380745600.4208,2.9037800131201547e-25
1380777393.62919,2.9037330204295117e-25
1380809187.56966,2.9036910197492845e-25
1380840982.24223,2.903651977297452e-25
1380872777.6469,2.903621008343946e-25
1380904573.7837,2.9035939836949665e-25
1380936370.65264,2.9035750017294346e-25
1380968168.25374,2.9035609809594395e-25
1380999966.58701,2.9035559889490236e-25
1381031765.65247,2.903557991916166e-25
1381063565.45014,2.9035700097190188e-25
1381095365.98004,2.9035870195322876e-25
1381127167.24218,2.903614013366388e-25
1381158969.23658,2.903648988254178e-25
1381190771.96326,2.9036910197492845e-25
1381222575.42223,2.903738998516059e-25
1381254379.61351,2.9037949891514023e-25
1381286184.53712,2.9038539996448983e-25
1381317990.19307,2.90391800214881e-25
1381349796.58138,2.9039860105870064e-25
1381381603.70207,2.9040540190252026e-25
1381413411.55515,2.9041219966485197e-25
1381445220.14065,2.904192008053858e-25
1381477029.45858,2.9042569966339015e-25
1381508839.50894,2.9043209991378133e-25
1381540650.29177,2.904377975849288e-25
1381572461.80709,2.9044319943323683e-25
1381604274.05489,2.90447800094688e-25
1381636087.03521,2.904517998659965e-25
1381667900.74805,2.9045500153193603e-25
1381699715.19344,2.904573989295308e-25
1381731530.37141,2.904590999108577e-25
1381763346.28194,2.904597994086135e-25
1381795162.92507,2.904597994086135e-25
1381826980.30082,2.9045900130324453e-25
1381858798.4092,2.90457599226245e-25
1381890617.25022,2.904555007329776e-25
1381922436.82391,2.904526996604665e-25
1381954257.13028,2.9044930077930064e-25
1381986078.16935,2.9044550130470636e-25
1382017899.94113,2.9044100233235627e-25
1382049722.44565,2.9043629998180405e-25
1382081545.68291,2.904312001193113e-25
1382113369.65294,2.904258013524912e-25
1382145194.35575,2.9042010059985582e-25
1382177019.79137,2.904141995505062e-25
1382208845.95979,2.9040819989354347e-25
1382240672.86105,2.904019999398665e-25
1382272500.49516,2.9039569829708846e-25
1382304328.86214,2.9038920252057203e-25
1382336157.962,2.9038279918869293e-25
1382367987.79476,2.9037610003397437e-25
1382399818.36044,2.9036960117597003e-25
1382431649.65905,2.9036289893976357e-25
1382463481.69062,2.903562028665329e-25
1382495314.45515,2.9034950063032645e-25
1382527147.95267,2.9034269978650683e-25
1382558982.18319,2.9033600063178828e-25
1382590817.14672,2.9032919978796866e-25
1382622652.8433,2.9032259924086325e-25
1382654489.27293,2.903156997894305e-25
1382686326.43562,2.9030900063471192e-25
1382718164.3314,2.9030230147999337e-25
1382750002.96029,2.902953989470727e-25
1382781842.32229,2.902884994956399e-25
1382813682.41743,2.9028180034092135e-25
1382845523.24573,2.9027519979381595e-25
1382877364.80719,2.9026830034238318e-25
1382909207.10184,2.9026150258005147e-25
1382941050.1297,2.9025469865474394e-25
1382972893.89078,2.9024790089241223e-25
1383004738.3851,2.9024100144097945e-25
1383036583.61267,2.9023420059715983e-25
1383068429.57352,2.902273997533402e-25
1383100276.26765,2.902205989095206e-25
1383132123.69508,2.9021360085047467e-25
1383163971.85584,2.902069016957561e-25
1383195820.74994,2.9020000224432334e-25
1383227670.3774,2.901932014005037e-25
1383259520.73823,2.901862002599699e-25
1383291371.83245,2.9017950110525133e-25
1383323223.66008,2.901727002614317e-25
1383355076.22113,2.9016580080999893e-25
1383386929.51562,2.9015890135856616e-25
