redshift,absline,emiline
34.591259111591,3.0901864065426e-26,1.62410565555332e-42
34.5830648647576,3.08849478176404e-26,1.62300163244981e-42
34.5748725045021,3.08680309854264e-26,1.62189786357506e-42
34.56668203039,3.0851113569218e-26,1.62079434887055e-42
34.5584934419873,3.0834195569432e-26,1.61969108827775e-42
34.5503067388596,3.08172769864911e-26,1.61858808173814e-42
34.5421219205729,3.08003578207956e-26,1.61748532919324e-42
34.5339389866934,3.07834380727736e-26,1.61638283058457e-42
34.5257579367871,3.07665177428315e-26,1.61528058585366e-42
34.5175787704203,3.0749596831426e-26,1.61417859494206e-42
34.5094014871594,3.07326753389519e-26,1.61307685779132e-42
34.5012260865707,3.07157532658265e-26,1.61197537434303e-42
34.4930525682209,3.06988306124449e-26,1.61087414453875e-42
34.4848809316766,3.06819073792925e-26,1.60977316832011e-42
34.4767111765045,3.06649835667305e-26,1.6086724456287e-42
34.4685433022715,3.06480591751766e-26,1.60757197640616e-42
34.4603773085446,3.06311342050939e-26,1.60647176059412e-42
34.4522131948907,3.06142086568382e-26,1.60537179813425e-42
34.4440509608771,3.05972825308782e-26,1.6042720889682e-42
34.4358906060709,3.05803558276376e-26,1.60317263303766e-42
34.4277321300396,3.05634285474951e-26,1.60207343028432e-42
34.4195755323505,3.05465006909028e-26,1.60097448064989e-42
34.4114208125713,3.05295722582676e-26,1.5998757840761e-42
34.4032679702694,3.05126432500247e-26,1.59877734050466e-42
34.3951170050129,3.04957136665533e-26,1.59767914987734e-42
34.3869679163693,3.04787835083224e-26,1.59658121213589e-42
34.3788207039067,3.04618527757113e-26,1.59548352722209e-42
34.3706753671932,3.04449214691722e-26,1.59438609507772e-42
34.3625319057969,3.04279895890903e-26,1.5932889156446e-42
34.354390319286,3.04110571359292e-26,1.59219198886453e-42
34.3462506072288,3.03941241100741e-26,1.59109531467933e-42
34.3381127691938,3.03771905119552e-26,1.58999889303086e-42
34.3299768047496,3.03602563420027e-26,1.58890272386096e-42
34.3218427134648,3.03433216006077e-26,1.58780680711151e-42
34.3137104949081,3.03263862881951e-26,1.58671114272439e-42
34.3055801486483,3.03094504052285e-26,1.58561573064148e-42
34.2974516742544,3.02925139520939e-26,1.58452057080471e-42
34.2893250712955,3.02755769291996e-26,1.58342566315599e-42
34.2812003393406,3.02586393369817e-26,1.58233100763726e-42
34.2730774779591,3.02417011758764e-26,1.58123660419046e-42
34.2649564867201,3.02247624462866e-26,1.58014245275757e-42
34.2568373651933,3.02078231486209e-26,1.57904855328054e-42
34.248720112948,3.01908832833212e-26,1.57795490570138e-42
34.240604729554,3.01739428508073e-26,1.57686150996207e-42
34.232491214581,3.01570018514716e-26,1.57576836600465e-42
34.2243795675987,3.01400602857725e-26,1.57467547377114e-42
34.2162697881772,3.0123118154097e-26,1.57358283320357e-42
34.2081618758863,3.01061754568874e-26,1.57249044424401e-42
34.2000558302964,3.00892321945748e-26,1.57139830683452e-42
34.1919516509776,3.00722883675685e-26,1.57030642091719e-42
34.1838493375002,3.00553439762555e-26,1.56921478643411e-42
34.1757488894347,3.00383990211337e-26,1.56812340332739e-42
34.1676503063516,3.00214535025572e-26,1.56703227153915e-42
34.1595535878214,3.00045074209411e-26,1.56594139101153e-42
34.151458733415,2.99875607767556e-26,1.56485076168668e-42
34.143365742703,2.99706135703939e-26,1.56376038350675e-42
34.1352746152566,2.99536658022986e-26,1.56267025641393e-42
34.1271853506466,2.99367174728577e-26,1.5615803803504e-42
34.1190979484442,2.99197685825303e-26,1.56049075525836e-42
34.1110124082206,2.99028191317266e-26,1.55940138108003e-42
34.1029287295471,2.98858691208293e-26,1.55831225775764e-42
34.0948469119951,2.98689185502867e-26,1.55722338523343e-42
34.0867669551362,2.9851967420553e-26,1.55613476344965e-42
34.0786888585419,2.98350157320056e-26,1.55504639234858e-42
34.070612621784,2.98180634850714e-26,1.55395827187249e-42
34.0625382444342,2.98011106802099e-26,1.55287040196368e-42
34.0544657260644,2.97841573177771e-26,1.55178278256446e-42
34.0463950662468,2.97672033982872e-26,1.55069541361715e-42
34.0383262645533,2.97502489220638e-26,1.54960829506408e-42
34.0302593205561,2.9733293889583e-26,1.5485214268476e-42
34.0221942338277,2.97163383012557e-26,1.54743480891009e-42
34.0141310039403,2.96993821575309e-26,1.54634844119389e-42
34.0060696304664,2.96824254587707e-26,1.54526232364142e-42
33.9980101129787,2.96654682054567e-26,1.54417645619506e-42
33.9899524510499,2.96485103979785e-26,1.54309083879724e-42
33.9818966442527,2.96315520367798e-26,1.54200547139037e-42
33.97384269216,2.9614593122261e-26,1.54092035391691e-42
33.9657905943448,2.95976336548446e-26,1.5398354863193e-42
33.9577403503803,2.95808613987368e-26,1.53876032609922e-42
33.9496919598395,2.95647367389656e-26,1.53771805664302e-42
33.9416454222957,2.95486115258975e-26,1.53667602719566e-42
33.9336007373225,2.95324857599365e-26,1.53563423770187e-42
33.9255579044931,2.95163594414114e-26,1.53459268810643e-42
33.9175169233813,2.95002325707589e-26,1.5335513783541e-42
33.9094777935606,2.94841051484047e-26,1.53251030838964e-42
33.9014405146049,2.94679771746942e-26,1.53146947815785e-42
33.893405086088,2.94518486500749e-26,1.53042888760354e-42
33.8853715075839,2.94357195749028e-26,1.52938853667151e-42
33.8773397786666,2.94195899496309e-26,1.5283484253066e-42
33.8693098989104,2.9403459774589e-26,1.52730855345365e-42
33.8612818678895,2.93873290502192e-26,1.52626892105752e-42
33.8532556851782,2.9371197776953e-26,1.52522952806305e-42
33.845231350351,2.93550659551365e-26,1.52419037441516e-42
33.8372088629826,2.93389335851854e-26,1.52315146005871e-42
33.8291882226474,2.932280066751e-26,1.52211278493861e-42
33.8211694289203,2.93066672025152e-26,1.52107434899978e-42
33.8131524813762,2.92905331905316e-26,1.52003615218716e-42
33.8051373795899,2.92743986320658e-26,1.51899819444568e-42
33.7971241231366,2.92582635274537e-26,1.5179604757203e-42
33.7891127115913,2.92421278770952e-26,1.51692299595598e-42
33.7811031445294,2.92259916814225e-26,1.51588575509772e-42
33.7730954215261,2.9209854940809e-26,1.5148487530905e-42
33.7650895421569,2.91937176556764e-26,1.51381198987932e-42
33.7570855059973,2.91775798263716e-26,1.51277546540921e-42
33.749083312623,2.91614414533588e-26,1.5117391796252e-42
33.7410829616098,2.91453025370225e-26,1.51070313247232e-42
33.7330844525333,2.91291630777579e-26,1.50966732389565e-42
33.7250877849696,2.91130230759443e-26,1.50863175384024e-42
33.7170929584947,2.90968825319878e-26,1.50759642225118e-42
33.7090999726846,2.90807414463313e-26,1.50656132907356e-42
33.7011088271158,2.90645998193333e-26,1.50552647425249e-42
33.6931195213643,2.90484576514209e-26,1.5044918577331e-42
33.6851320550067,2.90323149429531e-26,1.5034574794605e-42
33.6771464276195,2.90161716943939e-26,1.50242333937986e-42
33.6691626387792,2.90000279060863e-26,1.50138943743631e-42
33.6611806880627,2.89838835784423e-26,1.50035577357505e-42
33.6532005750466,2.8967738711905e-26,1.49932234774124e-42
33.6452222993079,2.89515933068019e-26,1.49828915988009e-42
33.6372458604236,2.89354473636081e-26,1.49725620993679e-42
33.6292712579709,2.89193008826985e-26,1.49622349785658e-42
33.6212984915268,2.89031538644433e-26,1.49519102358469e-42
33.6133275606686,2.88870063092859e-26,1.49415878706636e-42
33.6053584649739,2.8870858217591e-26,1.49312678824685e-42
33.59739120402,2.8854709589813e-26,1.49209502707143e-42
33.5894257773845,2.8838560426301e-26,1.49106350348539e-42
33.5814621846452,2.88224107274883e-26,1.49003221743402e-42
33.5735004253797,2.88062604937401e-26,1.48900116886263e-42
33.565540499166,2.87901097255105e-26,1.48797035771654e-42
33.5575824055821,2.87739584231495e-26,1.48693978394109e-42
33.549626144206,2.87578065870955e-26,1.48590944748162e-42
33.5416717146159,2.874165421773e-26,1.4848793482835e-42
33.53371911639,2.87255013154654e-26,1.48384948629209e-42
33.5257683491068,2.87093478806988e-26,1.48281986145278e-42
33.5178194123446,2.86931939138274e-26,1.48179047371097e-42
33.509872305682,2.86770394152586e-26,1.48076132301206e-42
33.5019270286977,2.86608843854056e-26,1.47973240930148e-42
33.4939835809704,2.86447288246654e-26,1.47870373252466e-42
33.486041962079,2.86285727334045e-26,1.47767529262705e-42
33.4781021716025,2.86124161120722e-26,1.47664708955412e-42
33.4701642091197,2.85962589610659e-26,1.47561912325133e-42
33.46222807421,2.85801012807368e-26,1.47459139366416e-42
33.4542937664525,2.85639430715654e-26,1.47356390073812e-42
33.4463612854265,2.85477843339027e-26,1.47253664441871e-42
33.4384306307116,2.85316250681468e-26,1.47150962465146e-42
33.4305018018871,2.85154652747316e-26,1.47048284138191e-42
33.4225747985328,2.84993049540549e-26,1.46945629455559e-42
33.4146496202283,2.84831441064739e-26,1.46842998411807e-42
33.4067262665535,2.84669827324587e-26,1.46740391001493e-42
33.3988047370883,2.84508208323609e-26,1.46637807219175e-42
33.3908850314126,2.84346584066099e-26,1.46535247059412e-42
33.3829671491067,2.84184954556039e-26,1.46432710516766e-42
33.3750510897506,2.84023319797311e-26,1.46330197585799e-42
33.3671368529248,2.83861679794206e-26,1.46227708261074e-42
33.3592244382095,2.83700034550455e-26,1.46125242537157e-42
33.3513138451853,2.83538384070401e-26,1.46022800408614e-42
33.3434050734328,2.83376728357674e-26,1.45920381870011e-42
33.3354981225326,2.83215067416823e-26,1.45817986915917e-42
33.3275929920655,2.83053401251273e-26,1.45715615540901e-42
33.3196896816125,2.82891729865781e-26,1.45613267739536e-42
33.3117881907545,2.82730053263518e-26,1.45510943506394e-42
33.3038885190725,2.82568371449291e-26,1.45408642836047e-42
33.2959906661477,2.82406684426735e-26,1.4530636572307e-42
33.2880946315615,2.82244992199994e-26,1.45204112162041e-42
33.280200414895,2.82083294773009e-26,1.45101882147535e-42
33.2723080157299,2.81923291007692e-26,1.45000560004375e-42
33.2644174336477,2.81769202121384e-26,1.44902342386767e-42
33.2565286682299,2.81615108391936e-26,1.44804147386258e-42
33.2486417190584,2.81461009823414e-26,1.4470597499764e-42
33.240756585715,2.81306906419888e-26,1.44607825215705e-42
33.2328732677817,2.81152798184565e-26,1.4450969803525e-42
33.2249917648404,2.80998685122275e-26,1.4441159345107e-42
33.2171120764733,2.80844567235974e-26,1.44313511457963e-42
33.2092342022626,2.80690444529781e-26,1.44215452050727e-42
33.2013581417907,2.8053631700772e-26,1.44117415224162e-42
33.1934838946399,2.80382184673962e-26,1.44019400973068e-42
33.1856114603929,2.80228047531365e-26,1.43921409292248e-42
33.1777408386321,2.80073905584964e-26,1.43823440176506e-42
33.1698720289404,2.7991975883762e-26,1.43725493620645e-42
33.1620050309004,2.79765607293759e-26,1.43627569619472e-42
33.1541398440952,2.79611450957102e-26,1.43529668167793e-42
33.1462764681076,2.79457289831773e-26,1.43431789260416e-42
33.1384149025209,2.79303123921194e-26,1.43333932892151e-42
33.1305551469181,2.79148953229492e-26,1.43236099057808e-42
33.1226972008826,2.78994777760588e-26,1.43138287752199e-42
33.1148410639977,2.7884059751801e-26,1.43040498970137e-42
33.106986735847,2.78686412505833e-26,1.42942732706436e-42
33.099134216014,2.78532222727984e-26,1.4284498895591e-42
33.0912835040823,2.78378028188441e-26,1.42747267713377e-42
33.0834345996357,2.78223828890829e-26,1.42649568973654e-42
33.0755875022581,2.7806962483888e-26,1.4255189273156e-42
33.0677422115335,2.7791541603702e-26,1.42454238981915e-42
33.0598987270459,2.77761202488631e-26,1.42356607719541e-42
33.0520570483794,2.77606984197642e-26,1.42258998939259e-42
33.0442171751182,2.77452761168134e-26,1.42161412635893e-42
33.0363791068468,2.77298533403788e-26,1.42063848804269e-42
33.0285428431495,2.77144300908437e-26,1.41966307439211e-42
33.0207083836109,2.76990063686412e-26,1.41868788535548e-42
33.0128757278156,2.7683582174075e-26,1.41771292088107e-42
33.0050448753484,2.76681575076129e-26,1.41673818091718e-42
32.997215825794,2.76527323695989e-26,1.41576366541213e-42
32.9893885787373,2.76373067604262e-26,1.41478937431422e-42
32.9815631337634,2.76218806804984e-26,1.4138153075718e-42
32.9737394904573,2.76064541301644e-26,1.41284146513319e-42
32.9659176484043,2.75910271098723e-26,1.41186784694677e-42
32.9580976071897,2.75755996199613e-26,1.41089445296089e-42
32.9502793663988,2.75601716608303e-26,1.40992128312393e-42
32.9424629256171,2.75447432328727e-26,1.40894833738429e-42
32.9346482844303,2.7529314336463e-26,1.40797561569037e-42
32.9268354424239,2.75138849720195e-26,1.40700311799058e-42
32.9190243991837,2.7498455139887e-26,1.40603084423335e-42
32.9112151542958,2.74830248404742e-26,1.40505879436711e-42
32.9034077073458,2.74675940742147e-26,1.40408696834033e-42
32.8956020579201,2.74521628414089e-26,1.40311536610145e-42
32.8877982056046,2.74367311425101e-26,1.40214398759896e-42
32.8799961499856,2.74212989778537e-26,1.40117283278134e-42
32.8721958906496,2.74058663478829e-26,1.40020190159708e-42
32.8643974271828,2.73904332529725e-26,1.3992311939947e-42
32.856600759172,2.73749996934777e-26,1.39826070992272e-42
32.8488058862036,2.73595656698222e-26,1.39729044932966e-42
32.8410128078644,2.73441311823713e-26,1.39632041216408e-42
32.8332215237412,2.73286962315243e-26,1.39535059837454e-42
32.825432033421,2.73132608176563e-26,1.39438100790959e-42
32.8176443364907,2.72978249411963e-26,1.39341164071783e-42
32.8098584325375,2.72823886024657e-26,1.39244249674784e-42
32.8020743211485,2.72669518019032e-26,1.39147357594824e-42
32.7942920019111,2.72515145398988e-26,1.39050487826762e-42
32.7865114744126,2.72360768168082e-26,1.38953640365463e-42
32.7787327382406,2.72206386330655e-26,1.3885681520579e-42
32.7709557929825,2.72051999890023e-26,1.38760012342608e-42
32.7631806382261,2.71897608850819e-26,1.38663231770784e-42
32.7554072735592,2.71743213216069e-26,1.38566473485185e-42
32.7476356985696,2.7158881299026e-26,1.3846973748068e-42
32.7398659128452,2.714344081771e-26,1.38373023752139e-42
32.7320979159741,2.71279998780494e-26,1.38276332294433e-42
32.7243317075446,2.71125584804105e-26,1.38179663102434e-42
32.7165672871447,2.70971166252273e-26,1.38083016171015e-42
32.7088046543629,2.70816743128421e-26,1.37986391495051e-42
32.7010438087876,2.70662315436697e-26,1.37889789069419e-42
32.6932847500073,2.70507883181298e-26,1.37793208888994e-42
32.6855274776106,2.70353446365309e-26,1.37696650948656e-42
32.6777719911863,2.70199004993558e-26,1.37600115243282e-42
32.6700182903231,2.70044559069323e-26,1.37503601767754e-42
32.66226637461,2.69890108596468e-26,1.37407110516954e-42
32.654516243636,2.69735653579191e-26,1.37310641485765e-42
32.6467678969902,2.69581194021161e-26,1.37214194669069e-42
32.6390213342617,2.69426729926483e-26,1.37117770061754e-42
32.6312765550399,2.69272261299116e-26,1.37021367658704e-42
32.623533558914,2.69117788142442e-26,1.36924987454808e-42
32.6157923454737,2.68963310460856e-26,1.36828629444954e-42
32.6080529143085,2.68808828257933e-26,1.36732293624032e-42
32.6003152650079,2.68655983611216e-26,1.36636807082733e-42
32.5925793971619,2.6850891096648e-26,1.36544251724973e-42
32.5848453103602,2.68361833950436e-26,1.36451717680457e-42
32.5771130041928,2.68214752567045e-26,1.36359204944277e-42
32.5693824782497,2.68067666819789e-26,1.36266713511529e-42
32.5616537321211,2.67920576712247e-26,1.36174243377306e-42
32.5539267653972,2.67773482248428e-26,1.36081794536704e-42
32.5462015776683,2.67626383431581e-26,1.35989366984821e-42
32.5384781685248,2.67479280265906e-26,1.35896960716757e-42
32.5307565375573,2.67332172755032e-26,1.35804575727608e-42
32.5230366843563,2.67185060902399e-26,1.35712212012477e-42
32.5153186085126,2.67037944712018e-26,1.35619869566466e-42
32.507602309617,2.66890824187426e-26,1.35527548384677e-42
32.4998877872603,2.66743699332206e-26,1.35435248462214e-42
32.4921750410335,2.66596570150419e-26,1.35342969794181e-42
32.4844640705277,2.66449436645508e-26,1.35250712375687e-42
32.4767548753341,2.66302298821154e-26,1.35158476201838e-42
32.4690474550439,2.66155156681276e-26,1.35066261267741e-42
32.4613418092485,2.66008010229509e-26,1.34974067568508e-42
32.4536379375394,2.65860859469583e-26,1.34881895099249e-42
32.4459358395081,2.65713704404898e-26,1.34789743855076e-42
32.4382355147463,2.65566545039656e-26,1.34697613831101e-42
32.4305369628456,2.65419381377261e-26,1.3460550502244e-42
32.4228401833979,2.65272213421396e-26,1.34513417424206e-42
32.4151451759952,2.65125041176031e-26,1.34421351031517e-42
32.4074519402295,2.64977864644758e-26,1.3432930583949e-42
32.3997604756928,2.64830683831121e-26,1.34237281843244e-42
32.3920707819774,2.64683498738997e-26,1.34145279037898e-42
32.3843828586755,2.64536309372121e-26,1.34053297418574e-42
32.3766967053797,2.64389115734228e-26,1.33961336980393e-42
32.3690123216823,2.64241917828914e-26,1.33869397718479e-42
32.3613297071759,2.64094715659867e-26,1.33777479627955e-42
32.3536488614533,2.6394750923106e-26,1.33685582703947e-42
32.3459697841071,2.63800298546231e-26,1.33593706941583e-42
32.3382924747303,2.63653083608414e-26,1.33501852335988e-42
32.3306169329158,2.63505864422098e-26,1.33410018882293e-42
32.3229431582567,2.63358640990741e-26,1.33318206575626e-42
32.315271150346,2.63211413318129e-26,1.33226415411119e-42
32.3076009087771,2.63064181407723e-26,1.33134645383905e-42
32.2999324331433,2.62916945263589e-26,1.33042896489115e-42
32.292265723038,2.62769704889238e-26,1.32951168721885e-42
32.2846007780547,2.62622460288409e-26,1.3285946207735e-42
32.276937597787,2.62475211464753e-26,1.32767776550647e-42
32.2692761818286,2.62327958422152e-26,1.32676112136913e-42
32.2616165297734,2.62180701164349e-26,1.32584468831287e-42
32.2539586412152,2.62033439694949e-26,1.32492846628909e-42
32.246302515748,2.6188617401751e-26,1.32401245524921e-42
32.2386481529659,2.61738904136334e-26,1.32309665514463e-42
32.2309955524631,2.61591630054519e-26,1.32218106592681e-42
32.2233447138338,2.61444351776041e-26,1.32126568754718e-42
32.2156956366724,2.61297069304786e-26,1.32035051995719e-42
32.2080483205733,2.61149782644223e-26,1.31943556310831e-42
32.2004027651312,2.61002491798053e-26,1.31852081695203e-42
32.1927589699406,2.60855196770395e-26,1.31760628143982e-42
32.1851169345962,2.60707897564535e-26,1.3166919565232e-42
32.177476658693,2.60560594184267e-26,1.31577784215366e-42
32.1698381418257,2.60413286633575e-26,1.31486393828274e-42
32.1622013835895,2.60265974916022e-26,1.31395024486197e-42
32.1545663835794,2.60118659035266e-26,1.31303676184288e-42
32.1469331413906,2.59971338995106e-26,1.31212348917704e-42
32.1393016566185,2.59824014799385e-26,1.31121042681602e-42
32.1316719288585,2.59676686451579e-26,1.31029757471139e-42
32.1240439577059,2.59529353955717e-26,1.30938493281474e-42
32.1164177427563,2.59382017315277e-26,1.30847250107768e-42
32.1087932836055,2.59234676534104e-26,1.30756027945181e-42
32.1011705798492,2.59087331616045e-26,1.30664826788875e-42
32.0935496310833,2.58939982564441e-26,1.30573646634015e-42
32.0859304369036,2.58792629383596e-26,1.30482487475764e-42
32.0783129969063,2.58645272076856e-26,1.30391349309288e-42
32.0706973106874,2.58497910647885e-26,1.30300232129754e-42
32.0630833778432,2.58350545100714e-26,1.3020913593233e-42
32.05547119797,2.58203175438781e-26,1.30118060712185e-42
32.0478607706642,2.58055801666209e-26,1.30027006464488e-42
32.0402520955223,2.57908423786162e-26,1.29935973184412e-42
32.032645172141,2.57761041802948e-26,1.29844960867127e-42
32.0250400001168,2.57613655720005e-26,1.29753969507808e-42
32.0174365790466,2.57466265541051e-26,1.29662999101629e-42
32.0098349085273,2.5731887127007e-26,1.29572049643766e-42
32.0022349881558,2.57171472910415e-26,1.29481121129395e-42
31.9946368175291,2.57024070466121e-26,1.29390213553695e-42
31.9870403962445,2.56876663940949e-26,1.29299326911844e-42
31.9794457238992,2.56729253338526e-26,1.29208461199023e-42
31.9718528000905,2.56581838662567e-26,1.29117616410411e-42
31.9642616244159,2.56434419916793e-26,1.29026792541193e-42
31.9566721964728,2.56286997104786e-26,1.28935989586551e-42
31.9490845158589,2.56139570230672e-26,1.28845207541669e-42
31.9414985821719,2.55994336029201e-26,1.28755220490402e-42
31.9339143950096,2.55856897485095e-26,1.2866800295488e-42
31.9263319539699,2.55719451951145e-26,1.28580805503708e-42
31.9187512586508,2.55581999430104e-26,1.2849362813226e-42
31.9111723086503,2.55444539924949e-26,1.28406470835913e-42
31.9035951035667,2.55307073439293e-26,1.28319333610046e-42
31.8960196429982,2.55169599975889e-26,1.28232216450038e-42
31.8884459265431,2.55032119537719e-26,1.28145119351267e-42
31.8808739537999,2.54894632128305e-26,1.28058042309117e-42
31.8733037243671,2.54757137750496e-26,1.27970985318968e-42
31.8657352378435,2.54619636407366e-26,1.27883948376204e-42
31.8581684938276,2.5448212810199e-26,1.2779693147621e-42
31.8506034919184,2.54344612838025e-26,1.27709934614369e-42
31.8430402317146,2.54207090617968e-26,1.2762295778607e-42
31.8354787128155,2.54069561445118e-26,1.275360009867e-42
31.8279189348199,2.53932025322645e-26,1.27449064211646e-42
31.8203608973272,2.53794482253672e-26,1.273621474563e-42
31.8128045999366,2.53656932241459e-26,1.2727525071605e-42
31.8052500422475,2.53519375288818e-26,1.2718837398629e-42
31.7976972238593,2.53381811399099e-26,1.27101517262411e-42
31.7901461443716,2.5324424057494e-26,1.27014680539808e-42
31.782596803384,2.53106662820183e-26,1.26927863813876e-42
31.7750492004963,2.52969078137732e-26,1.26841067080009e-42
31.7675033353084,2.52831486530719e-26,1.26754290333607e-42
31.7599592074201,2.52693888001919e-26,1.26667533570066e-42
31.7524168164315,2.52556282554774e-26,1.26580796784786e-42
31.7448761619426,2.52418670192329e-26,1.26494079973168e-42
31.7373372435537,2.52281050917584e-26,1.26407383130611e-42
31.7298000608651,2.52143424734116e-26,1.26320706252519e-42
31.7222646134772,2.52005791644796e-26,1.26234049334294e-42
31.7147309009904,2.51868151652315e-26,1.26147412371342e-42
31.7071989230053,2.51730504760432e-26,1.26060795359068e-42
31.6996686791225,2.51592850972062e-26,1.25974198292879e-42
31.6921401689429,2.51455190290034e-26,1.25887621168181e-42
31.6846133920673,2.51317522718107e-26,1.25801063980384e-42
31.6770883480965,2.51179848258802e-26,1.25714526724898e-42
31.6695650366317,2.51042166915659e-26,1.25628009397133e-42
31.662043457274,2.50904478691642e-26,1.25541511992501e-42
31.6545236096245,2.50766783589675e-26,1.25455034506415e-42
31.6470054932846,2.50629081613385e-26,1.25368576934288e-42
31.6394891078557,2.50491372765609e-26,1.25282139271537e-42
31.6319744529393,2.50353657049448e-26,1.25195721513577e-42
31.6244615281369,2.50215934468399e-26,1.25109323655824e-42
31.6169503330502,2.50078205025083e-26,1.25022945693698e-42
31.609440867281,2.49940468722736e-26,1.24936587622617e-42
31.6019331304311,2.49802725564989e-26,1.24850249438002e-42
