z,difference
5.2551305513055135,0.26663116301525747
5.255428554285543,0.26617491652067776
5.2557265572655725,0.2657372087005767
5.256024560245603,0.26531755821731545
5.256322563225632,0.2649154903544525
5.256620566205663,0.26453053728950315
5.256918569185692,0.2641623916596495
5.257216572165722,0.26381048213387936
5.257514575145752,0.2634742895291218
5.257812578125781,0.2631533668672444
5.258110581105811,0.2628472696559597
5.258408584085841,0.2625555584292129
5.258706587065871,0.2622777985738487
5.259004590045901,0.26201356416683613
5.2593025930259305,0.26176243662514753
5.25960059600596,0.2615239988676738
5.25989859898599,0.2612978438357297
5.26019660196602,0.2610835723004031
5.260494604946049,0.26088078926700253
5.26079260792608,0.2606891059438231
5.261090610906109,0.2605081447040906
5.261388613886139,0.26033767157700166
5.261686616866169,0.260177173523001
5.261984619846198,0.2600262867964244
5.262282622826229,0.25988466641374114
5.262580625806258,0.2597519669897383
5.262878628786288,0.25962785281604733
5.263176631766318,0.25951199419397086
5.2634746347463475,0.25940407030414536
5.263772637726378,0.25930376707493313
5.264070640706407,0.25921077776567114
5.264368643686437,0.2591248043986852
5.264666646666467,0.25904555437558113
5.264964649646497,0.2589727414062611
5.265262652626526,0.2589060921190926
5.265560655606556,0.2588453309756984
5.265858658586586,0.2587902733908304
5.266156661566616,0.25874059061918747
5.266454664546646,0.2586960222745316
5.266752667526675,0.2586563318634028
5.2670506705067055,0.2586212838828253
5.267348673486735,0.25859064924733954
5.267646676466764,0.25856421072838787
5.267944679446795,0.25854175127926576
5.268242682426824,0.25852306383250023
5.268540685406855,0.25850794920698905
5.268838688386884,0.25849621097059805
5.2691366913669135,0.2584876585450189
5.269434694346944,0.25848211450518516
5.269732697326973,0.2584794002158551
5.270030700307003,0.2584793467599782
5.270328703287033,0.25848180251436104
5.270626706267063,0.25848661500091485
5.270924709247093,0.25849360431185736
5.2712227122271225,0.25850262434371907
5.271520715207152,0.2585135363212366
5.271818718187182,0.25852619965282064
5.272116721167212,0.2585404867592601
5.272414724147241,0.2585562673574312
5.272712727127272,0.2585734228098672
5.273010730107301,0.25859183401784874
5.273308733087331,0.25861138975035286
5.273606736067361,0.2586319815301491
5.27390473904739,0.25865350774337326
5.274202742027421,0.2586758663945405
5.27450074500745,0.2586989655155228
5.2747987479874805,0.2587227125300447
5.27509675096751,0.2587470285336462
5.275394753947539,0.2587718242461542
5.27569275692757,0.25879701628933366
5.275990759907599,0.2588225273835815
5.276288762887629,0.2588482869941636
5.276586765867659,0.25887422714616665
5.2768847688476885,0.25890028244988567
5.277182771827719,0.2589263893536872
5.277480774807748,0.25895248747271615
5.277778777787778,0.2589785230028922
5.278076780767808,0.25900443944152773
5.278374783747838,0.2590301882179436
5.278672786727867,0.2590557203419005
5.2789707897078975,0.2590809883866974
5.279268792687927,0.25910595131526565
5.279566795667957,0.2591305672521356
5.279864798647987,0.25915479780372325
5.280162801628016,0.2591786028598581
5.280460804608047,0.25920195076704183
5.280758807588076,0.25922480636718476
5.2810568105681055,0.25924714221671524
5.281354813548136,0.259268929586623
5.281652816528165,0.2592901419200399
5.281950819508196,0.25931075325139835
5.282248822488225,0.25933073933928147
5.282546825468255,0.2593500816285836
5.282844828448285,0.2593687573945276
5.283142831428314,0.2593867471643008
5.283440834408344,0.2594040336185793
5.283738837388374,0.2594206019270322
5.284036840368404,0.2594364349319218
5.284334843348434,0.2594515208617813
5.2846328463284635,0.2594658444842592
5.284930849308493,0.2594793894637159
5.285228852288523,0.259492149310218
5.285526855268553,0.25950411415695723
5.285824858248582,0.25951527546376263
5.286122861228613,0.2595256264897823
5.286420864208642,0.25953516168322815
5.2867188671886725,0.2595438724646847
5.287016870168702,0.25955175472210434
5.287314873148731,0.2595588026532522
5.287612876128762,0.2595650108152191
5.287910879108791,0.25957037946289796
5.288208882088821,0.2595749029984514
5.288506885068851,0.25957857960837943
5.2888048880488805,0.2595814063284953
5.289102891028911,0.25958338311273627
5.28940089400894,0.25958451055868714
5.28969889698897,0.2595847850955061
5.289996899969,0.2595842010238054
5.29029490294903,0.2595827622517348
5.290592905929059,0.25958047379177307
5.290890908909089,0.2595773338721483
5.291188911889119,0.2595733455638933
5.291486914869149,0.2595685119591743
5.291784917849179,0.2595628334337043
5.292082920829208,0.25955631344171637
5.2923809238092385,0.25954895316954263
5.292678926789268,0.2595407571098061
5.2929769297692975,0.2595317264382243
5.293274932749328,0.2595218640070138
5.293572935729357,0.25951117620889114
5.293870938709388,0.259499663067385
5.294168941689417,0.2594873302555452
5.294466944669447,0.2594741807048416
5.294764947649477,0.2594602188277428
5.295062950629506,0.259445447532192
5.295360953609536,0.25942986250248407
5.295658956589566,0.259413477715195
5.295956959569596,0.25939629473286163
5.296254962549626,0.2593783213307731
5.2965529655296555,0.2593595603605819
5.296850968509685,0.2593400180173566
5.297148971489715,0.2593196966808922
5.297446974469745,0.25929860295704643
5.297744977449774,0.2592767408239221
5.298042980429805,0.2592541145883173
5.298340983409834,0.2592307307892312
5.298638986389864,0.25920659192870676
5.298936989369894,0.2591817041135282
5.299234992349923,0.2591560722901914
5.299532995329954,0.2591297013853634
5.299830998309983,0.2591025958291957
5.3001290012900135,0.25907476073660746
5.300427004270043,0.2590462002616127
5.3007250072500725,0.25901691188426545
5.301023010230103,0.2589869081952098
5.301321013210132,0.25895619376969653
5.301619016190162,0.2589247727264366
5.301917019170192,0.2588926526138665
5.302215022150222,0.2588598373806281
5.302513025130252,0.2588263311944803
5.302811028110281,0.25879214042668414
5.303109031090311,0.2587572683966051
5.303407034070341,0.2587217209044781
5.303705037050371,0.25868550244634414
5.3040030400304,0.25864861812407836
5.3043010430104305,0.2586110729692201
5.30459904599046,0.2585728706784226
5.30489704897049,0.25853401693573314
5.30519505195052,0.25849451568443266
5.305493054930549,0.2584543736417396
5.30579105791058,0.2584135933750752
5.306089060890609,0.2583721781913545
5.3063870638706385,0.2583301285700731
5.306685066850669,0.25828745506281264
5.306983069830698,0.2582441621092624
5.307281072810729,0.25820025511231426
5.307579075790758,0.25815573766690775
5.307877078770788,0.25811061672308977
5.308175081750818,0.2580648952882653
5.3084730847308474,0.2580185786169482
5.308771087710877,0.25797167028180135
5.309069090690907,0.2579241763651536
5.309367093670937,0.25787610000239164
5.309665096650967,0.25782744719197204
5.3099630996309966,0.2577782214506101
5.310261102611026,0.25772842833207477
5.310559105591056,0.2576780714101459
5.310857108571086,0.2576271561485824
5.311155111551115,0.25757568691314325
5.311453114531146,0.2575236675890182
5.311751117511175,0.2574711041665267
5.3120491204912055,0.257417995194317
5.312347123471235,0.25736434828674143
5.312645126451264,0.25731017141503104
5.312943129431295,0.2572554667978647
5.313241132411324,0.2572002422548725
5.313539135391354,0.25714450125133936
5.313837138371384,0.2570882484753502
5.3141351413514135,0.2570314897322935
5.314433144331444,0.2569742296512912
5.314731147311473,0.2569164738925954
5.315029150291503,0.2568582265005979
5.315327153271533,0.25679949339223224
5.315625156251563,0.25674027927852594
5.315923159231592,0.2566805916689794
5.316221162211622,0.2566204322132519
5.316519165191652,0.25655980910872406
5.316817168171682,0.25649872795028394
5.317115171151712,0.2564371940543521
5.317413174131741,0.2563752117215008
5.3177111771117715,0.2563127895195477
5.318009180091801,0.25624992860006407
5.3183071830718305,0.2561866359693741
5.318605186051861,0.25612292196218633
5.31890318903189,0.2560587912425485
5.319201192011921,0.25599425084321265
5.31949919499195,0.2559293102969117
5.31979719797198,0.2558639741600975
5.32009520095201,0.2557982509969116
5.320393203932039,0.25573214807061023
5.32069120691207,0.2556656742302025
5.320989209892099,0.2555988362647047
5.321287212872129,0.2555316427676829
5.321585215852159,0.25546410244445034
5.3218832188321885,0.2553962245781489
5.322181221812218,0.25532801779608266
5.322479224792248,0.2552594909473848
5.322777227772278,0.25519065560753285
5.323075230752307,0.25512151913354336
5.323373233732338,0.25505209460828826
5.323671236712367,0.2549823927435107
5.323969239692397,0.2549124223500403
5.324267242672427,0.25484219515311957
5.324565245652456,0.25477172239481066
5.324863248632487,0.25470101827059394
5.325161251612516,0.25463009647550994
5.3254592545925465,0.2545589697839413
5.325757257572576,0.25448765331509715
5.3260552605526055,0.25441616077822754
5.326353263532636,0.2543445070185846
5.326651266512665,0.2542727082757418
5.326949269492695,0.25420078009015784
5.327247272472725,0.25412873985620116
5.327545275452755,0.25405660361991717
5.327843278432785,0.2539843912639397
5.328141281412814,0.2539121196102939
5.328439284392844,0.2538398082116729
5.328737287372874,0.25376747825808205
5.329035290352904,0.25369514918706726
5.329333293332933,0.25362284255380196
5.3296312963129635,0.2535505824180716
5.329929299292993,0.25347838970095243
5.330227302273023,0.2534062887255624
5.330525305253053,0.25333430561877485
5.330823308233082,0.25326246414173603
5.331121311213113,0.2531907919560171
5.331419314193142,0.2531193168967936
5.3317173171731715,0.2530480664854786
5.332015320153202,0.25297707028063043
5.332313323133231,0.25290635901256486
5.332611326113262,0.25283596456949986
5.332909329093291,0.2527659184262231
5.333207332073321,0.25269625389245876
5.333505335053351,0.2526270062912125
5.3338033380333805,0.2525582115836413
5.33410134101341,0.25248990506986296
5.33439934399344,0.2524221257850551
5.33469734697347,0.25235491226471973
5.3349953499535,0.2522883047283906
5.33529335293353,0.2522223453973882
5.335591355913559,0.25215707584201374
5.335889358893589,0.2520925396621841
5.336187361873619,0.25202878325716865
5.336485364853648,0.2519658528222049
5.336783367833679,0.2519037949295928
5.337081370813708,0.25184265973851777
5.3373793737937385,0.25178249629211447
5.337677376773768,0.2517233603548677
5.337975379753797,0.25166531059265523
5.338273382733828,0.25160839232091786
5.338571385713857,0.2515526622136148
5.338869388693887,0.2514981774427801
5.339167391673917,0.2514449958065047
5.3394653946539465,0.2513931780727925
5.339763397633977,0.2513427848174223
5.340061400614006,0.2512938796588096
5.340359403594036,0.2512465258433905
5.340657406574066,0.2512007879522241
5.340955409554096,0.25115673363202556
5.341253412534125,0.2511144305025627
5.3415514155141555,0.25107394787493986
5.341849418494185,0.25103535722530146
5.342147421474215,0.2509987279514642
5.342445424454245,0.25096413626167347
5.342743427434274,0.2509316553828088
5.343041430414305,0.2509013608665244
5.343339433394334,0.25087332979230614
5.3436374363743635,0.2508476414690108
5.343935439354394,0.25082437412912106
5.344233442334423,0.25080360978403043
5.344531445314454,0.25078542795380526
5.344829448294483,0.2507699138955979
5.345127451274513,0.25075717397852176
5.345425454254543,0.2507472749279598
5.345723457234572,0.250740297860007
5.346021460214603,0.2507363319463798
5.346319463194632,0.25073546223504495
5.346617466174662,0.2507377790772675
5.346915469154692,0.25074337241979244
5.3472134721347215,0.2507523303484744
5.347511475114751,0.2507647450501706
5.347809478094781,0.25078070759826265
5.348107481074811,0.2508003101748567
5.34840548405484,0.25082364516771505
5.348703487034871,0.2508508046175139
5.3490014900149,0.25088188288999286
5.3492994929949305,0.2509169741256938
5.34959749597496,0.2509561695509614
5.349895498954989,0.25099956534147577
5.35019350193502,0.25104725442342046
5.350491504915049,0.2510993305773669
5.35078950789508,0.25115588885936196
5.351087510875109,0.25121702296091025
5.3513855138551385,0.25128282549099573
5.351683516835169,0.25135338886756126
5.351981519815198,0.25142880837024606
5.352279522795228,0.2515091743182436
5.352577525775258,0.25159457900531385
5.352875528755288,0.25168516040698063
5.353173531735318,0.2517809662936334
5.353471534715347,0.2518820834979217
5.353769537695377,0.25198860043230165
5.354067540675407,0.25210060392991535
5.354365543655437,0.2522181798017574
5.354663546635466,0.2523414148931584
5.3549615496154965,0.2524703913328379
5.355259552595526,0.2526051930872396
5.355557555575556,0.25274589912775625
5.355855558555586,0.2528925913381069
5.356153561535615,0.2530453438264885
5.356451564515646,0.25320423599418473
5.356749567495675,0.25336933924002464
5.357047570475705,0.2535407271130351
5.357345573455735,0.2537184693083086
5.357643576435764,0.2539026333035839
5.357941579415795,0.2540932854302806
5.358239582395824,0.2542904890055303
5.358537585375854,0.25449430549035523
5.358835588355884,0.25470479287906594
5.3591335913359135,0.2549220077276395
5.359431594315943,0.25514600303302976
5.359729597295973,0.2553768312097882
5.360027600276003,0.2556145393084513
5.360325603256033,0.25585917183913987
5.360623606236063,0.2561107728224954
5.360921609216092,0.2563693905527426
5.361219612196122,0.25663511155688395
5.361517615176152,0.25690791114238515
5.361815618156181,0.25718781913526173
5.362113621136212,0.2574748638654908
5.362411624116241,0.25776906885615053
5.3627096270962715,0.2580704552811357
5.363007630076301,0.2583790405254949
5.3633056330563305,0.2586948396374779
5.363603636036361,0.259017863312625
5.36390163901639,0.25934811875638436
5.36419964199642,0.25968561157845005
5.36449764497645,0.26003034122808455
5.36479564795648,0.2603823058967985
5.36509365093651,0.2607415004971915
5.365391653916539,0.2611079141427775
5.365689656896569,0.2614815343809793
5.365987659876599,0.2618623458939404
5.366285662856629,0.2622503290019776
5.366583665836658,0.2626454593831345
5.3668816688166885,0.2630477115204755
5.367179671796718,0.2634570555485608
5.367477674776748,0.2632063869820948
5.367775677756778,0.2627685559716159
5.368073680736807,0.2623409731894765
5.368371683716838,0.2619235588363581
5.368669686696867,0.2615162324283914
5.3689676896768965,0.2611189079818654
5.369265692656927,0.2607314985550647
5.369563695636956,0.2603539145533739
5.369861698616987,0.2599860636826262
5.370159701597016,0.2596279119737891
5.370457704577046,0.2592793000748424
5.370755707557076,0.2589401254543813
5.3710537105371055,0.2586102885729603
5.371351713517136,0.25828968272329705
5.371649716497165,0.2579782017160482
5.371947719477195,0.2576757371674929
5.372245722457225,0.2573821782148206
5.372543725437255,0.25709741217622095
5.372841728417284,0.25682132377846406
5.373139731397314,0.25655379631522096
5.373437734377344,0.25629471279984484
5.373735737357373,0.2560439530993305
5.374033740337404,0.255801394746582
5.374331743317433,0.255566916113474
5.3746297462974635,0.2553403927894204
5.374927749277493,0.25512169995824135
5.375225752257522,0.2549107108067656
5.375523755237553,0.2547072975907999
5.375821758217582,0.25451133179408064
5.376119761197613,0.2543226844942997
5.376417764177642,0.25414122561663877
5.3767157671576715,0.25396682440660723
5.377013770137702,0.2537993490875996
5.377311773117731,0.25363866755420417
5.377609776097761,0.25348464846983626
5.377907779077791,0.25333715870052786
5.378205782057821,0.2531960655302044
5.378503785037851,0.2530612360570274
5.3788017880178804,0.2529325373913436
5.37909979099791,0.25280983663930273
5.37939779397794,0.2526930010706819
5.37969579695797,0.2525818980771957
5.379993799937999,0.2524764282972773
5.3802918029180296,0.25237642970756147
5.380589805898059,0.2522817663864913
5.380887808878089,0.25219230839509515
5.381185811858119,0.252107925190916
5.381483814838148,0.2520284885176733
5.381781817818179,0.2519538684430178
5.382079820798208,0.25188393799129943
5.382377823778238,0.2518185706992315
5.382675826758268,0.25175764024901665
5.382973829738297,0.25170102289046387
5.383271832718328,0.25164859459023203
5.383569835698357,0.2516002330895559
5.383867838678387,0.25155581723801096
5.384165841658417,0.2515152274664654
5.3844638446384465,0.2514783450030165
5.384761847618476,0.2514450532407307
5.385059850598506,0.2514152367163969
5.385357853578536,0.25138878130273185
5.385655856558566,0.25136557482852784
5.385953859538596,0.2513455061493225
5.386251862518625,0.2513284656950643
5.386549865498655,0.25131434663645075
5.386847868478685,0.2513030429086923
5.387145871458714,0.25129445043542964
5.387443874438745,0.2512884664197747
5.387741877418774,0.2512849908046342
5.3880398803988045,0.2512839238061424
5.388337883378834,0.2512851696155632
5.3886358863588635,0.2512886324496562
5.388933889338894,0.2512942196145105
5.389231892318923,0.2513018389948381
5.389529895298953,0.25131140128793317
5.389827898278983,0.2513228191166511
5.390125901259013,0.2513360063142137
5.390423904239043,0.2513508791937944
5.390721907219072,0.2513673560216404
5.391019910199102,0.25138536366052305
5.391317913179132,0.251404817989184
5.391615916159162,0.25142564175285825
5.391913919139191,0.25144775909275485
5.3922119221192215,0.25147109854168054
5.392509925099251,0.2514955878397009
5.392807928079281,0.2515211588395109
5.393105931059311,0.2515477457266995
5.39340393403934,0.25157528258452666
5.393701937019371,0.25160370544675853
5.3939999399994,0.2516329540981572
5.3942979429794295,0.25166296821774353
5.39459594595946,0.25169368996430774
5.394893948939489,0.2517250634271725
5.39519195191952,0.25175703296958135
5.395489954899549,0.25178954712159285
5.395787957879579,0.2518225544807966
5.396085960859609,0.2518560045787624
5.3963839638396385,0.25188985002737235
5.396681966819669,0.25192404476559505
5.396979969799698,0.25195854424494124
5.397277972779728,0.25199330464891945
5.397575975759758,0.2520282842858596
5.397873978739788,0.25206344324900753
5.398171981719817,0.2520987426529054
5.398469984699847,0.25213414521281835
5.398767987679877,0.2521696148860358
5.399065990659907,0.2522051167409921
5.399363993639937,0.2522406178026066
5.399661996619966,0.25227608611832913
5.3999599995999965,0.2523114911754121
5.400258002580026,0.2523468024774403
5.400556005560055,0.25238199302111813
5.400854008540086,0.2524170346228309
5.401152011520115,0.25245190221080405
5.401450014500146,0.2524865696543559
5.401748017480175,0.2525210144214748
5.4020460204602045,0.25255521363232125
5.402344023440235,0.2525891446925074
5.402642026420264,0.25262278836690566
5.402940029400294,0.2526561238908589
5.403238032380324,0.25268913206326254
5.403536035360354,0.2527217957920396
5.403834038340384,0.25275409749757566
5.4041320413204135,0.2527860200152641
5.404430044300443,0.2528175502778168
5.404728047280473,0.2528486720934323
5.405026050260503,0.25287937159660784
5.405324053240532,0.2529096369805802
5.405622056220563,0.25293945461670725
5.405920059200592,0.25296881349916533
5.406218062180622,0.2529977023702626
5.406516065160652,0.2530261115696403
5.406814068140681,0.253054030620212
5.407112071120712,0.25308145094730217
5.407410074100741,0.2531083644874519
5.407708077080771,0.25313476100711324
5.408006080060801,0.2531606355150548
5.40830408304083,0.2531859798940375
5.408602086020861,0.25321078830304256
5.40890008900089,0.25323505420889725
5.40919809198092,0.25325877192674134
5.40949609496095,0.2532819367971842
5.4097940979409795,0.25330454376884143
5.410092100921009,0.2533265888684828
5.410390103901039,0.25334806797101384
5.410688106881069,0.2533689769762293
5.410986109861099,0.2533893131147853
5.411284112841129,0.25340907371014004
5.411582115821158,0.2534282555896775
5.4118801188011885,0.25344685688144314
5.412178121781218,0.2534648751170864
5.412476124761247,0.25348230940833516
5.412774127741278,0.2534991567050499
5.413072130721307,0.253515417051428
5.413370133701338,0.2535310893075605
5.413668136681367,0.2535461718711438
5.4139661396613965,0.25356066510464575
5.414264142641427,0.2535745679174121
5.414562145621456,0.25358788054150255
5.414860148601486,0.25360060238803933
5.415158151581516,0.2536127342487615
5.415456154561546,0.2536242755931473
5.415754157541576,0.2536352278571772
5.416052160521605,0.25364559070893294
5.416350163501635,0.2536553650286609
5.416648166481665,0.25366455234101487
5.416946169461695,0.2536731533828602
5.417244172441725,0.25368116867624485
5.4175421754217545,0.2536885997156409
5.417840178401784,0.2536954478923992
5.418138181381814,0.253701714137794
5.418436184361844,0.25370740044908213
5.418734187341873,0.25371250833001296
5.419032190321904,0.2537170387181127
5.419330193301933,0.25372099373039103
5.419628196281963,0.2537243754561789
5.419926199261993,0.2537271849366413
5.420224202242022,0.253729422942157
5.420522205222053,0.2537310927659368
5.420820208202082,0.2537321968523083
5.421118211182112,0.2537327364155635
5.421416214162142,0.2537327140165547
5.4217142171421715,0.2537321320185025
5.422012220122202,0.2537309923996861
5.422310223102231,0.2537292962991476
5.422608226082261,0.25372704733168533
5.422906229062291,0.25372424678494726
5.423204232042321,0.25372089693183825
5.42350223502235,0.25371700033686384
5.42380023800238,0.2537125597444088
5.42409824098241,0.2537075763993087
5.42439624396244,0.25370205318318956
5.42469424694247,0.25369599279371646
5.424992249922499,0.2536893972876858
5.4252902529025295,0.2536822677560383
5.425588255882559,0.2536746084291693
5.4258862588625885,0.25366642072600365
5.426184261842619,0.2536577075794872
5.426482264822648,0.2536484705243677
5.426780267802679,0.25363871270261595
5.427078270782708,0.25362843600521523
5.427376273762738,0.25361764280909554
5.427674276742768,0.25360633587111636
5.427972279722797,0.25359451722151044
5.428270282702827,0.253582189789293
5.428568285682857,0.2535693553182563
5.428866288662887,0.25355601643210135
5.429164291642917,0.2535421748464994
5.4294622946229465,0.25352783431326825
5.429760297602976,0.25351299651434844
5.430058300583006,0.25349766327528445
5.430356303563036,0.2534818380378286
5.430654306543065,0.25346552190472216
5.430952309523096,0.25344871851621265
5.431250312503125,0.25343142944162955
5.431548315483155,0.25341365706572216
5.431846318463185,0.2533954038263374
5.432144321443214,0.253376672238388
5.432442324423245,0.25335746498840567
5.432740327403274,0.2533377833891559
5.433038330383304,0.25331762988504825
5.433336333363334,0.2532970080967258
5.4336343363433635,0.253275919108235
5.433932339323394,0.25325436596338835
5.434230342303423,0.2532323502748139
5.434528345283453,0.2532098750445168
5.434826348263483,0.25318694234230404
5.435124351243513,0.25316355386301365
5.435422354223542,0.2531397129008739
5.435720357203572,0.25311542127376846
5.436018360183602,0.2530906811100702
5.436316363163632,0.25306549528417227
5.436614366143662,0.2530398659726165
5.436912369123691,0.25301379560849263
5.4372103721037215,0.2529872857810992
5.437508375083751,0.25296033931335665
5.43780637806378,0.2529329585253322
5.438104381043811,0.2529051457951717
5.43840238402384,0.2528769040840258
5.438700387003871,0.25284823441342164
5.4389983899839,0.2528191402499633
5.4392963929639295,0.2527896239436838
5.43959439594396,0.2527596873024786
5.439892398923989,0.25272933307319667
5.440190401904019,0.25269856375712385
5.440488404884049,0.2526673816371881
5.440786407864079,0.25263578962822625
5.441084410844109,0.25260378903759756
5.4413824138241385,0.25257138392960776
5.441680416804168,0.25253857632542226
5.441978419784198,0.25250536839744586
5.442276422764228,0.2524717635215037
5.442574425744258,0.25243776372627114
5.442872428724288,0.25240337150628317
