freq,IL-IC
39.599747981652904,-3.565012807410639e-24
39.6006598100445,-3.564842042822683e-24
39.601571659432004,-3.564671251745291e-24
39.6024835298159,-3.564500435468309e-24
39.6033954211966,-3.5643295942842004e-24
39.604307333574695,-3.564158727316329e-24
39.605219266950506,-3.563987832910538e-24
39.6061312213245,-3.5638169092411445e-24
39.607043196697504,-3.563645954996485e-24
39.6079551930696,-3.563474969892371e-24
39.6088672104415,-3.5633039548029954e-24
39.6097792488135,-3.563132911376118e-24
39.6106913081863,-3.562961841447392e-24
39.611603388560304,-3.562790746333182e-24
39.612515489936,-3.562619626306579e-24
39.6134276123137,-3.5624484804762765e-24
39.6143397556941,-3.562277307207491e-24
39.6152519200777,-3.5621061046564825e-24
39.616164105464804,-3.561934871539612e-24
39.617076311856096,-3.5617636075615946e-24
39.6179885392518,-3.561592313569351e-24
39.6189007876527,-3.561420991279103e-24
39.619813057059105,-3.561249642445816e-24
39.6207253474715,-3.5610782684255406e-24
39.6216376588905,-3.560906869484597e-24
39.622549991316305,-3.560735444751239e-24
39.6234623447497,-3.560563992567736e-24
39.624374719191096,-3.560392511111791e-24
39.6252871146409,-3.560220999039955e-24
39.6261995310996,-3.560049456138569e-24
39.627111968567604,-3.559877883203397e-24
39.6280244270457,-3.559706281967963e-24
39.628936906534,-3.5595346541727514e-24
39.629849407033305,-3.559363001218575e-24
39.6307619285438,-3.5591913233070556e-24
39.6316744710662,-3.559019619600864e-24
39.632587034600895,-3.558847888455437e-24
39.6334996191484,-3.558676127999011e-24
39.634412224709195,-3.558504336946818e-24
39.635324851283805,-3.558332515056048e-24
39.636237498872504,-3.558160663142212e-24
39.6371501674761,-3.557988782889182e-24
39.6380628570948,-3.557816876124899e-24
39.6389755677292,-3.557644944125103e-24
39.639888299379805,-3.557472987209341e-24
39.6408010520471,-3.55730100447803e-24
39.6417138257315,-3.557128994279836e-24
39.642626620433596,-3.556956954800924e-24
39.6435394361538,-3.556784884737718e-24
39.6444522728925,-3.556612783786846e-24
39.645365130650404,-3.556440652832845e-24
39.6462780094278,-3.5562684935328784e-24
39.6471909092253,-3.556096307693071e-24
39.648103830043304,-3.555924096640508e-24
39.6490167718823,-3.55575186066013e-24
39.649929734742905,-3.555579598847464e-24
39.6508427186254,-3.5554073095780716e-24
39.6517557235304,-3.555234991001066e-24
39.6526687494584,-3.555062641842775e-24
39.653581796409696,-3.554890261795878e-24
39.6544948643851,-3.5547178517481085e-24
39.6554079533849,-3.554545413346663e-24
39.6563210634095,-3.5543729483974766e-24
39.6572341944595,-3.5542004582268835e-24
39.6581473465354,-3.554027943109667e-24
39.6590605196375,-3.553855402153957e-24
39.6599737137666,-3.5536828337543086e-24
39.660886928923006,-3.553510236067548e-24
39.6618001651071,-3.553337607741198e-24
39.6627134223196,-3.553164948558403e-24
39.6636267005607,-3.552992259329409e-24
39.6645399998312,-3.552819541757459e-24
39.6654533201314,-3.552646797660902e-24
39.6663666614618,-3.552474028323378e-24
39.667280023822904,-3.552301234014592e-24
39.6681934072153,-3.5521284138959005e-24
39.669106811639196,-3.551955566278352e-24
39.670020237095294,-3.5517826893765124e-24
39.6709336835841,-3.551609781867997e-24
39.671847151106,-3.551436843485546e-24
39.6727606396615,-3.551263875058211e-24
39.673674149251106,-3.551090878273815e-24
39.6745876798752,-3.550917854945252e-24
39.675501231534504,-3.5507448063794835e-24
39.676414804229196,-3.550571732854302e-24
39.677328397960096,-3.550398633494012e-24
39.6782420127274,-3.550225506647843e-24
39.6791556485317,-3.550052350499327e-24
39.6800693053735,-3.549879163726456e-24
39.680982983253394,-3.549705946085479e-24
39.6818966821716,-3.549532698413161e-24
39.682810402128695,-3.5493594223632805e-24
39.6837241431253,-3.549186119745535e-24
39.6846379051618,-3.549012791923874e-24
39.685551688238704,-3.5488394390970976e-24
39.686465492356504,-3.54866606046775e-24
39.6873793175156,-3.548492654325439e-24
39.6882931637166,-3.548319218866864e-24
39.6892070309598,-3.548145752795595e-24
39.690120919246006,-3.5479722558407975e-24
39.691034828575404,-3.547798728857668e-24
39.6919487589485,-3.5476251734717735e-24
39.692862710366,-3.5474515915614604e-24
39.6937766828282,-3.547277984392313e-24
39.694690676335696,-3.547104352248894e-24
39.6956046908888,-3.5469306942502424e-24
39.6965187264882,-3.5467570087630784e-24
39.697432783134296,-3.546583293970558e-24
39.6983468608275,-3.546409548952222e-24
39.699260959568406,-3.546235772214535e-24
39.7001750793574,-3.5460619658716936e-24
39.7010892201951,-3.545888131131918e-24
39.702003382081905,-3.545714269850984e-24
39.7029175650183,-3.5455403832860134e-24
39.7038317690047,-3.545366471762006e-24
39.7047459940417,-3.545192534376935e-24
39.705660240129795,-3.545018569496581e-24
39.706574507269394,-3.544844575278333e-24
39.7074887954611,-3.544670550457735e-24
39.7084031047052,-3.544496494731228e-24
39.7093174350023,-3.544322408975636e-24
39.7102317863529,-3.544148294818408e-24
39.7111461587575,-3.543974154094632e-24
39.7120605522165,-3.54379998811108e-24
39.7129749667304,-3.5436257971259865e-24
39.7138894022998,-3.5434515802931826e-24
39.714803858925094,-3.543277335980706e-24
39.715718336606706,-3.543103062305321e-24
39.7166328353452,-3.542928758032853e-24
39.717547355141,-3.5427544228392405e-24
39.7184618959948,-3.54258005759341e-24
39.7193764579068,-3.5424056639901416e-24
39.7202910408777,-3.542231243796815e-24
39.721205644907805,-3.542056798319075e-24
39.722120269997596,-3.541882327852958e-24
39.723034916147796,-3.5417078315372505e-24
39.7239495833588,-3.541533307707264e-24
39.7248642716309,-3.541358754529227e-24
39.725778980964805,-3.541184170751473e-24
39.7266937113609,-3.541009556058218e-24
39.727608462819596,-3.5408349112978865e-24
39.7285232353416,-3.5406602381357305e-24
39.7294380289272,-3.540485538429972e-24
39.7303528435769,-3.540310813436038e-24
39.7312676792913,-3.540136063430218e-24
39.732182536070695,-3.539961287550168e-24
39.7330974139158,-3.53978648417239e-24
39.734012312827,-3.539611651473269e-24
39.7349272328047,-3.539436788109545e-24
39.7358421738495,-3.539261893848186e-24
39.736757135961895,-3.539086969534421e-24
39.737672119142196,-3.538912016817139e-24
39.738587123391,-3.538737037511491e-24
39.7395021487089,-3.5385620329345956e-24
39.7404171950962,-3.53838700334318e-24
39.7413322625535,-3.538211947883554e-24
39.7422473510812,-3.538036864893474e-24
39.743162460679905,-3.537861752588258e-24
39.74407759135,-3.5376866096253966e-24
39.744992743092,-3.537511435761328e-24
39.7459079159064,-3.537336231813067e-24
39.7468231097936,-3.5371609994774645e-24
39.7477383247542,-3.536985740570235e-24
39.748653560788696,-3.536810456339472e-24
39.749568817897604,-3.5366351471216486e-24
39.750484096081195,-3.5364598120215084e-24
39.7513993953401,-3.5362844493888456e-24
39.7523147156748,-3.536109057398917e-24
39.753230057085794,-3.535933634787642e-24
39.754145419573504,-3.535758181253343e-24
39.755060803138505,-3.535582697652719e-24
39.7559762077812,-3.535407185651588e-24
39.7568916335021,-3.535231647057013e-24
39.7578070803017,-3.535056083155831e-24
39.7587225481806,-3.534880494244831e-24
39.759638037139,-3.5347048794500104e-24
39.7605535471776,-3.534529237120034e-24
39.7614690782969,-3.5343535654510344e-24
39.7623846304973,-3.534177863128716e-24
39.7633002037793,-3.5340021298719e-24
39.764215798143404,-3.533826366564747e-24
39.765131413590105,-3.533650574836585e-24
39.7660470501199,-3.533474756532471e-24
39.7669627077332,-3.5332989128798086e-24
39.7678783864305,-3.533123044246669e-24
39.768794086212395,-3.53294714969717e-24
39.7697098070793,-3.5327712276209784e-24
39.7706255490316,-3.532595276203696e-24
39.77154131207,-3.532419294121621e-24
39.772457096194806,-3.532243281133449e-24
39.773372901406496,-3.532067238043782e-24
39.7742887277058,-3.531891166551162e-24
39.7752045750929,-3.5317150684716814e-24
39.776120443568495,-3.5315389450823965e-24
39.7770363331329,-3.531362796650756e-24
39.7779522437866,-3.531186622302945e-24
39.7788681755304,-3.531010420445556e-24
39.779784128364504,-3.530834189216984e-24
39.780700102289295,-3.530657927332083e-24
39.7816160973054,-3.53048163452002e-24
39.782532113413495,-3.5303053116657066e-24
39.7834481506137,-3.530128960347879e-24
39.7843642089068,-3.529952582451466e-24
39.7852802882931,-3.5297761792253124e-24
39.786196388773206,-3.5295997509855795e-24
39.7871125103475,-3.5294232968385154e-24
39.788028653016504,-3.529246815162314e-24
39.7889448167808,-3.529070304142952e-24
39.7898610016407,-3.528893762497919e-24
39.790777207596804,-3.5287171899943725e-24
39.7916934346496,-3.528540587468888e-24
39.7926096827996,-3.5283639566484086e-24
39.7935259520472,-3.528187299399995e-24
39.7944422423928,-3.52801061709117e-24
39.795358553837204,-3.527833910138341e-24
39.7962748863805,-3.527657177858405e-24
39.7971912400235,-3.5274804188889165e-24
39.7981076147665,-3.527303631746496e-24
39.799024010610104,-3.5271268156985756e-24
39.7999404275548,-3.526949971111157e-24
39.8008568656009,-3.526773099782088e-24
39.8017733247491,-3.526596204678693e-24
39.8026898049997,-3.526419289267834e-24
39.8036063063533,-3.526242357066025e-24
39.8045228288104,-3.526065411260831e-24
39.8054393723715,-3.525888454708986e-24
39.806355937037,-3.5257114905271485e-24
39.807272522807395,-3.525534522913243e-24
39.8081891296832,-3.525357558034196e-24
39.809105757664895,-3.525180604926832e-24
39.8100224067531,-3.525003675768895e-24
39.810939076948,-3.524826785936793e-24
39.811855768250304,-3.524649953736828e-24
39.8127724806605,-3.524473200037504e-24
39.813689214179,-3.524296548085397e-24
39.8146059688063,-3.5241200238074e-24
39.815522744542896,-3.523943656401098e-24
39.816439541389194,-3.523767479143139e-24
39.8173563593459,-3.5235915304511226e-24
39.818273198413294,-3.523415854391793e-24
39.819190058592,-3.523240500792381e-24
39.8201069398824,-3.523065524890213e-24
39.8210238422849,-3.522890986502904e-24
39.8219407658003,-3.522716948875624e-24
39.8228577104288,-3.5225434777074114e-24
39.823774676171,-3.522370640414841e-24
39.824691663027195,-3.52219850549538e-24
39.8256086709983,-3.5220271421959895e-24
39.8265257000843,-3.521856619924063e-24
39.8274427502861,-3.521687007476488e-24
39.828359821603904,-3.521518371740022e-24
39.8292769140382,-3.5213507757226674e-24
39.8301940275898,-3.5211842765809086e-24
39.83111116225879,-3.521018923292235e-24
39.83202831804601,-3.520854754925001e-24
39.832945494951595,-3.5206917992440064e-24
39.8338626929762,-3.5205300721188016e-24
39.8347799121204,-3.520369577485318e-24
39.835697152384604,-3.5202103076812124e-24
39.8366144137692,-3.520052243923214e-24
39.8375316962748,-3.519895356859324e-24
39.8384489999019,-3.519739606935942e-24
39.839366324650896,-3.51958494485152e-24
39.840283670522304,-3.51943131217214e-24
39.841201037516605,-3.5192786424859434e-24
39.842118425634304,-3.519126862899304e-24
39.843035834876,-3.518975896170017e-24
39.843953265242,-3.518825663095531e-24
39.8448707167329,-3.518676084851896e-24
39.845788189349,-3.518527085079187e-24
39.846705683091,-3.51837859125166e-24
39.8476231979594,-3.518230535528057e-24
39.8485407339546,-3.518082854935169e-24
39.849458291077006,-3.517935491351479e-24
39.8503758693272,-3.517788391352743e-24
39.851293468705805,-3.5176415062874126e-24
39.852211089213,-3.517494792481453e-24
39.8531287308495,-3.5173482118033314e-24
39.854046393615604,-3.517201731881063e-24
39.854964077512,-3.5170553262705375e-24
39.8558817825391,-3.516908974009212e-24
39.8567995086974,-3.516762658835016e-24
39.857717255987396,-3.516616368025338e-24
39.858635024409395,-3.516470091207616e-24
39.8595528139642,-3.516323819458626e-24
39.8604706246521,-3.5161775446860765e-24
39.8613884564736,-3.5160312597068506e-24
39.8623063094292,-3.515884958449567e-24
39.86322418351929,-3.515738636400515e-24
39.8641420787446,-3.515592290937685e-24
39.8650599951054,-3.5154459211078914e-24
39.8659779326023,-3.5152995272588926e-24
39.8668958912357,-3.515153110298734e-24
39.8678138710061,-3.515006670822875e-24
39.868731871914,-3.5148602086609156e-24
39.8696498939599,-3.5147137226288974e-24
39.8705679371444,-3.514567210844525e-24
39.871486001467694,-3.5144206713854424e-24
39.8724040869305,-3.514274102829959e-24
39.8733221935334,-3.514127504843671e-24
39.8742403212765,-3.513980878235318e-24
39.8751584701607,-3.5138342246118475e-24
39.8760766401862,-3.513687545771108e-24
39.8769948313536,-3.513540842969844e-24
39.8779130436634,-3.5133941164662885e-24
39.8788312771161,-3.513247365437971e-24
39.8797495317121,-3.513100588211928e-24
39.8806678074519,-3.5129537829854214e-24
39.8815861043361,-3.5128069484768804e-24
39.882504422365,-3.512660084382557e-24
39.8834227615393,-3.512513191590561e-24
39.8843411218594,-3.512366271758622e-24
39.8852595033257,-3.5122193266242134e-24
39.886177905938794,-3.512072357534735e-24
39.8870963296991,-3.511925364707417e-24
39.8880147746072,-3.511778347319415e-24
39.8889332406634,-3.511631303750802e-24
39.889851727868404,-3.511484232155019e-24
39.8907702362226,-3.511337131263095e-24
39.8916887657265,-3.51119000081078e-24
39.8926073163805,-3.511042841656278e-24
39.8935258881852,-3.510895655376821e-24
39.894444481141,-3.510748443860346e-24
39.8953630952485,-3.51060120834385e-24
39.89628173050809,-3.510453949095158e-24
39.8972003869202,-3.510306665293116e-24
39.8981190644854,-3.510159355263068e-24
39.8990377632043,-3.5100120172340606e-24
39.8999564830772,-3.509864649903271e-24
39.9008752241047,-3.509717252978047e-24
39.9017939862871,-3.5095698273265625e-24
39.9027127696251,-3.509422374605794e-24
39.9036315741192,-3.5092748966051264e-24
39.904550399769704,-3.5091273945687024e-24
39.905469246577205,-3.508979868837886e-24
39.906388114542096,-3.508832318506888e-24
39.907307003665096,-3.508684741966315e-24
39.9082259139465,-3.508537137403274e-24
39.909144845386805,-3.5083895035134355e-24
39.9100637979865,-3.508241840065274e-24
39.910982771746205,-3.5080941478885955e-24
39.911901766666304,-3.50794642858809e-24
39.912820782747204,-3.507798684013327e-24
39.9137398199895,-3.50765091543102e-24
39.914658878393595,-3.507503123108805e-24
39.915577957960096,-3.5073553061856564e-24
39.9164970586895,-3.5072074630581996e-24
39.9174161805822,-3.507059591884576e-24
39.9183353236386,-3.506911691381522e-24
39.9192544878594,-3.506763761307544e-24
39.920173673244996,-3.506615802510691e-24
39.9210928797957,-3.50646781657835e-24
39.9220121075123,-3.506319805357646e-24
39.922931356395104,-3.50617177011642e-24
39.9238506264446,-3.506023711122309e-24
39.9247699176615,-3.505875627555476e-24
39.9256892300459,-3.5057275177395725e-24
39.926608563598606,-3.505579379885401e-24
39.9275279183199,-3.505431212689574e-24
39.92844729421039,-3.505283015499081e-24
39.929366691270594,-3.505134790393889e-24
39.9302861095009,-3.504986537771032e-24
39.9312055489019,-3.5048382598276504e-24
39.9321250094739,-3.504689957860738e-24
39.9330444912175,-3.504541632139624e-24
39.9339639941333,-3.504393281780148e-24
39.934883518221696,-3.504244905233667e-24
39.9358030634831,-3.504096500603216e-24
39.936722629918,-3.50394806666139e-24
39.9376422175271,-3.5037996031127166e-24
39.9385618263106,-3.503651110805809e-24
39.9394814562692,-3.503502591377896e-24
39.9404011074032,-3.50335404662833e-24
39.9413207797133,-3.503205477875922e-24
39.942240473199895,-3.503056885334893e-24
39.9431601878633,-3.502908268144218e-24
39.944079923704294,-3.5027596247546896e-24
39.9449996807232,-3.502610953290594e-24
39.9459194589205,-3.5024622524927424e-24
39.946839258296805,-3.502313522095379e-24
39.9477590788525,-3.502164762909312e-24
39.9486789205881,-3.50201597664042e-24
39.949598783504,-3.5018671650092495e-24
39.950518667600804,-3.501718329342699e-24
39.951438572879,-3.5015694699157405e-24
39.952358499339105,-3.501420585861141e-24
39.9532784469814,-3.501271675521923e-24
39.9541984158065,-3.501122737149516e-24
39.955118405815,-3.500973769420407e-24
39.9560384170073,-3.500824772091598e-24
39.9569584493839,-3.500675745985183e-24
39.9578785029452,-3.5005266927543766e-24
39.9587985776918,-3.500377614177843e-24
39.9597186736242,-3.500228511545617e-24
39.9606387907428,-3.500079385134363e-24
39.961558929048,-3.499930234082302e-24
39.962479088540505,-3.499781056776092e-24
39.9633992692208,-3.499631851405284e-24
39.9643194710892,-3.4994826166775855e-24
39.9652396941463,-3.499333352321411e-24
39.9661599383925,-3.499184059203805e-24
39.967080203828296,-3.499034738922687e-24
39.9680004904544,-3.4988853933357154e-24
39.968920798271,-3.498736023643398e-24
39.969841127278904,-3.498586630189732e-24
39.9707614774782,-3.498437212076263e-24
39.9716818488696,-3.498287767709586e-24
39.9726022414537,-3.4981382952679655e-24
39.9735226552309,-3.497988793468891e-24
39.9744430902015,-3.497839262028363e-24
39.9753635463662,-3.4976897018196324e-24
39.9762840237254,-3.4975401144359176e-24
39.9772045222797,-3.497390501719641e-24
39.9781250420295,-3.4972408649343186e-24
39.9790455829752,-3.497091204341004e-24
39.9799661451174,-3.4969415191051894e-24
39.9808867284566,-3.496791807588519e-24
39.9818073329933,-3.496642067995965e-24
39.98272795872791,-3.4964922990164285e-24
39.983648605660996,-3.496342500438132e-24
39.9845692737929,-3.4961926730406644e-24
39.985489963124294,-3.496042818499245e-24
39.9864106736556,-3.495892938593291e-24
39.987331405387295,-3.495743034611896e-24
39.9882521583198,-3.4955931068116e-24
39.9891729324537,-3.49544315437219e-24
39.9900937277895,-3.4952931756406386e-24
39.991014544327605,-3.495143168804804e-24
39.9919353820685,-3.494993132612268e-24
39.9928562410127,-3.494843066773953e-24
39.9937771211608,-3.4946929721335805e-24
39.994698022513205,-3.494542850344555e-24
39.9956189450703,-3.494392703180838e-24
39.9965398888327,-3.494242531931524e-24
39.9974608538008,-3.494092336856539e-24
39.9983818399752,-3.493942117122503e-24
39.9993028473563,-3.493791871076013e-24
40.0002238759448,-3.493641596970191e-24
40.0011449257408,-3.493491293467983e-24
40.002065996744996,-3.493340960299494e-24
40.002987088958,-3.493190598345124e-24
40.0039082023802,-3.4930402092285585e-24
40.004829337012,-3.492889794721315e-24
40.0057504928539,-3.492739356131484e-24
40.006671669906495,-3.492588893694728e-24
40.0075928681702,-3.492438406592903e-24
40.0085140876456,-3.492287893190474e-24
40.009435328333,-3.4921373516890276e-24
40.010356590232995,-3.491986780804548e-24
40.0112778733462,-3.491836180277299e-24
40.012199177672805,-3.491685550903794e-24
40.0131205032136,-3.491534894351355e-24
40.014041849968905,-3.491384212451873e-24
40.0149632179392,-3.49123350643971e-24
40.0158846071251,-3.4910827765857006e-24
40.0168060175271,-3.4909320220461216e-24
40.0177274491454,-3.490781241199543e-24
40.018648901980804,-3.490630432235516e-24
40.0195703760336,-3.4904795938931584e-24
40.0204918713044,-3.4903287258779376e-24
40.0214133877938,-3.490177829039595e-24
40.022334925502,-3.4900269050381176e-24
40.023256484429595,-3.4898759556279064e-24
40.0241780645772,-3.489724982110281e-24
40.025099665945206,-3.48957398474385e-24
40.026021288534096,-3.489422962702946e-24
40.0269429323444,-3.489271914342065e-24
40.02786459737651,-3.4891208378650524e-24
40.0287862836311,-3.488969731958927e-24
40.0297079911085,-3.488818596405706e-24
40.0306297198092,-3.488667432043093e-24
40.0315514697337,-3.488516240470513e-24
40.032473240882595,-3.488365023503494e-24
40.0333950332563,-3.4882137824305646e-24
40.0343168468553,-3.488062517491903e-24
40.0352386816801,-3.487911227854506e-24
40.03616053773111,-3.48775991187682e-24
40.0370824150089,-3.487608567778864e-24
40.038004313514,-3.487457194287342e-24
40.038926233246805,-3.487305791140261e-24
40.0398481742078,-3.487154359139214e-24
40.040770136397505,-3.4870028999475715e-24
40.0416921198166,-3.486851415358104e-24
40.042614124465196,-3.486699906597652e-24
40.0435361503441,-3.486548374022248e-24
40.0444581974536,-3.4863968167151955e-24
40.0453802657942,-3.4862452330721794e-24
40.0463023553666,-3.486093621312091e-24
40.0472244661711,-3.485941980130413e-24
40.0481465982082,-3.485790309278694e-24
40.049068751478394,-3.485638609588242e-24
40.0499909259823,-3.4854868826923375e-24
40.0509131217202,-3.4853351303500835e-24
40.0518353386928,-3.485183353911136e-24
40.052757576900305,-3.48503155358539e-24
40.0536798363435,-3.4848797285597815e-24
40.054602117022704,-3.4847278771728185e-24
40.055524418938504,-3.484575997663893e-24
40.056446742091296,-3.484424088728864e-24
40.0573690864816,-3.484272150107431e-24
40.0582914521098,-3.4841201826399306e-24
40.0592138389767,-3.483968187975817e-24
40.060136247082596,-3.4838161678672344e-24
40.0610586764278,-3.4836641236187e-24
40.061981127013,-3.483512055499543e-24
40.0629035988388,-3.483359962652122e-24
40.0638260919054,-3.483207843451247e-24
40.064748606213506,-3.483055696109225e-24
40.065671141763396,-3.4829035193499395e-24
40.0665936985558,-3.48275131289052e-24
40.0675162765912,-3.482599077599139e-24
40.0684388758698,-3.482446815064877e-24
40.069361496392396,-3.482294527104766e-24
40.070284138159295,-3.482142214986084e-24
40.0712068011711,-3.481989878983425e-24
40.072129485428306,-3.481837518259086e-24
40.0730521909313,-3.4816851311741445e-24
40.0739749176806,-3.4815327159382764e-24
40.0748976656767,-3.481380271279691e-24
40.075820434920104,-3.481227796905172e-24
40.076743225411306,-3.4810752936849624e-24
40.0776660371508,-3.480922763248203e-24
40.078588870139,-3.4807702073508e-24
40.0795117243765,-3.480617627294637e-24
40.0804345998638,-3.480465023344906e-24
40.0813574966013,-3.4803123946716135e-24
40.0822804145896,-3.480159739625494e-24
40.083203353829,-3.4800070564118966e-24
40.0841263143201,-3.479854343774265e-24
40.085049296063495,-3.479701601436123e-24
40.0859722990596,-3.479548830238184e-24
40.0868953233088,-3.47939603177818e-24
40.0878183688116,-3.4792432078776574e-24
40.0887414355687,-3.479090359820632e-24
