nu,I
1368748537.27215,2.950543009654316e-25
1368780054.23478,2.9505109929949204e-25
1368811571.92313,2.950481010117546e-25
1368843090.3372,2.950450996425293e-25
1368874609.47702,2.9504210135479186e-25
1368906129.3426,2.9503909998556653e-25
1368937649.93397,2.950360986163412e-25
1368969171.25113,2.9503319893621693e-25
1369000693.2941,2.950304009451937e-25
1369032216.06291,2.950275998726826e-25
1369063739.55756,2.950249990968857e-25
1369095263.77808,2.9502250001018987e-25
1369126788.72447,2.9502020122020825e-25
1369158314.39676,2.9501809964545293e-25
1369189840.79497,2.9501620144889974e-25
1369221367.91911,2.950149010610013e-25
1369252895.76919,2.950137023622039e-25
1369284424.34524,2.950132000796744e-25
1369315953.64727,2.9501329868728756e-25
1369347483.67529,2.950142015632455e-25
1369379014.42933,2.950157977739834e-25
1369410545.9094,2.950183985497803e-25
1369442078.11552,2.950220008091483e-25
1369473611.0477,2.9502679868582574e-25
1369505144.70597,2.950329986395027e-25
1369536679.09033,2.9504049898107813e-25
1369568214.20081,2.9504970030398044e-25
1369599750.03741,2.950604023114954e-25
1369631286.60017,2.9507279913736144e-25
1369662823.88909,2.9508700171514333e-25
1369694361.90419,2.9510300080037734e-25
1369725900.64549,2.9512059917783718e-25
1369757440.113,2.951399016181118e-25
1369788980.30674,2.9516080026912434e-25
1369820521.22674,2.951829993080353e-25
1369852062.873,2.952066004239458e-25
1369883605.24553,2.9523130163104055e-25
1369915148.34437,2.952566992544032e-25
1369946692.16953,2.9528280253849742e-25
1369978236.72101,2.9530909995633007e-25
1370009781.99884,2.9533549906326377e-25
1370041328.00304,2.9536149757676904e-25
1370072874.73362,2.9538720026743486e-25
1370104422.1906,2.9541200008214274e-25
1370135970.374,2.954359001023806e-25
1370167519.28382,2.9545839804561896e-25
1370199068.92009,2.9547970037154784e-25
1370230619.28283,2.954993972422751e-25
1370262170.37206,2.955175009837523e-25
1370293722.18778,2.9553390066241477e-25
1370325274.73002,2.9554850075213718e-25
1370356827.99879,2.955613998605327e-25
1370388381.99411,2.9557280136580348e-25
1370419936.716,2.9558250188974737e-25
1370451492.16446,2.955903997432633e-25
1370483048.33953,2.9559720058708293e-25
1370514605.24121,2.9560260243539095e-25
1370546162.86954,2.9560660220669945e-25
1370577721.2245,2.9560969910205002e-25
1370609280.30613,2.9561180067680534e-25
1370640840.11445,2.9561299937560273e-25
1370672400.64946,2.9561369887335853e-25
1370703961.9112,2.9561360026574538e-25
1370735523.89966,2.956131010647038e-25
1370767086.61488,2.956120995811327e-25
1370798650.05686,2.956107005856211e-25
1370830214.22563,2.9560900268578213e-25
1370861779.12119,2.9560710140774104e-25
1370893344.74357,2.9560490122537257e-25
1370924911.09279,2.956026979615162e-25
1370956478.16886,2.9560039917153457e-25
1370988045.97179,2.9559790008483873e-25
1371019614.50161,2.955954009981429e-25
1371051183.75833,2.9559270161473284e-25
1371082753.74196,2.9559010083893594e-25
1371114324.45253,2.955874014555259e-25
1371145895.89006,2.9558460038301477e-25
1371177468.05454,2.955820026887058e-25
1371209040.94602,2.955793002238078e-25
1371240614.56449,2.955764991512967e-25
1371272188.90998,2.955737011602735e-25
1371303763.98251,2.9557099869537553e-25
1371335339.78209,2.9556820070435232e-25
1371366916.30873,2.955653996318412e-25
1371398493.56246,2.95562601640818e-25
1371430071.5433,2.9555989917592004e-25
1371461650.25125,2.955570981034089e-25
1371493229.68633,2.955543001123857e-25
1371524809.84856,2.955514990398746e-25
1371556390.73797,2.955487010488514e-25
1371587972.35456,2.9554599858395343e-25
1371619554.69836,2.9554309890382916e-25
1371651137.76937,2.955403995204191e-25
1371682721.56761,2.955374012326817e-25
1371714306.09311,2.9553470184927163e-25
1371745891.34588,2.9553179908765945e-25
1371777477.32593,2.955290997042494e-25
1371809064.03329,2.955262986317383e-25
1371840651.46796,2.95523398951614e-25
1371872239.62997,2.955205978791029e-25
1371903828.51934,2.955177998880797e-25
1371935418.13607,2.955149002079554e-25
1371967008.48019,2.9551199744634324e-25
1371998599.55171,2.9550919945532003e-25
1372030191.35066,2.9550640146429683e-25
1372061783.87703,2.955036003917857e-25
1372093377.13087,2.9550070071166144e-25
1372124971.11217,2.9549789963915032e-25
1372156565.82095,2.9549499995902605e-25
1372188161.25725,2.9549220196800285e-25
1372219757.42106,2.9548929920639067e-25
1372251354.31241,2.954863995262664e-25
1372282951.93131,2.954836015352432e-25
1372314550.27779,2.95480698773631e-25
1372346149.35184,2.9547779909350674e-25
1372377749.15351,2.9547489941338247e-25
1372409349.68279,2.954719997332582e-25
1372440950.93971,2.9546910005313393e-25
1372472552.92429,2.9546630206211073e-25
1372504155.63654,2.954633006928854e-25
1372535759.07647,2.954604996203743e-25
1372567363.24411,2.9545750133263686e-25
1372598968.13947,2.9545459857102468e-25
1372630573.76257,2.954516988909004e-25
1372662180.11343,2.9544879921077614e-25
1372693787.19205,2.9544600121975293e-25
1372725394.99846,2.954429998505276e-25
1372757003.53268,2.9544010017040333e-25
1372788612.79472,2.954372990978922e-25
1372820222.7846,2.9543420220254164e-25
1372851833.50233,2.9543130252241737e-25
1372883444.94794,2.954283997608052e-25
1372915057.12144,2.9542540147306777e-25
1372946670.02284,2.954225017929435e-25
1372978283.65216,2.9541950042371816e-25
1373009898.00942,2.9541670243269496e-25
1373041513.09463,2.954136979819817e-25
1373073128.90783,2.954106996942443e-25
1373104745.44901,2.9540769832501896e-25
1373136362.71819,2.954048017263826e-25
1373167980.7154,2.9540180035715727e-25
1373199599.44065,2.9539880206941985e-25
1373231218.89396,2.9539589930780766e-25
1373262839.07533,2.953929996276834e-25
1373294459.9848,2.9539000133994597e-25
1373326081.62237,2.9538699997072064e-25
1373357703.98807,2.953840016829832e-25
1373389327.08191,2.9538109892137104e-25
1373420950.90391,2.9537799894453255e-25
1373452575.45408,2.953751023458962e-25
1373484200.73243,2.9537210097667086e-25
1373515826.73901,2.9536900099983237e-25
1373547453.4738,2.953660982382202e-25
1373579080.93683,2.9536309995048277e-25
1373610709.12812,2.9536010166274535e-25
1373642338.04768,2.9535700168590686e-25
1373673967.69554,2.953541020057826e-25
1373705598.0717,2.953509989474562e-25
1373737229.17619,2.9534800065971878e-25
1373768861.00902,2.953451009795945e-25
1373800493.57021,2.953419979212681e-25
1373832126.85977,2.953389996335307e-25
1373863760.87772,2.953358996566922e-25
1373895395.62408,2.9533280276134163e-25
1373927031.09887,2.953298013921163e-25
1373958667.3021,2.9532680002289096e-25
1373990304.23379,2.9532370004605248e-25
1374021941.89396,2.95320600069214e-25
1374053580.28261,2.9531759869998866e-25
1374085219.39978,2.9531460041225124e-25
1374116859.24548,2.9531150043541275e-25
1374148499.81971,2.9530840045857426e-25
1374180141.12251,2.953053004817358e-25
1374211783.15388,2.953022005048973e-25
1374243425.91384,2.9529900192044565e-25
1374275069.40242,2.9529589886211926e-25
1374306713.61962,2.9529259858856656e-25
1374338358.56546,2.952894000041149e-25
1374370004.23996,2.952859025153359e-25
1374401650.64315,2.952823988635811e-25
1374433297.77502,2.95278799685701e-25
1374464945.63561,2.9527489852200566e-25
1374496594.22492,2.9527070153547085e-25
1374528243.54298,2.952661008740197e-25
1374559893.5898,2.952610996191401e-25
1374591544.36539,2.952555005556058e-25
1374623195.86978,2.952489000085004e-25
1374654848.10298,2.952412979778239e-25
1374686501.06502,2.9523230003312372e-25
1374718154.75589,2.952219986190372e-25
1374749809.17562,2.952095001040701e-25
1374781464.32424,2.9519480140673453e-25
1374813120.20174,2.9517699965107257e-25
1374844776.80816,2.951559007033458e-25
1374876434.14352,2.9513099919953687e-25
1374908092.20781,2.9510150011576468e-25
1374939751.00107,2.950667994803987e-25
1374971410.5233,2.95026200877171e-25
1375003070.77454,2.949791989420642e-25
1375034731.75478,2.9492490004358414e-25
1375066393.46406,2.948628018992013e-25
1375098055.90238,2.9479259944161243e-25
1375129719.06976,2.947135993360376e-25
1375161382.96623,2.946254009890484e-25
1375193047.59179,2.945281985343832e-25
1375224712.94646,2.944216006230773e-25
1375256379.03026,2.9430589999648226e-25
1375288045.84321,2.9418139864041334e-25
1375319713.38533,2.940487005265011e-25
1375351381.65662,2.939085975971387e-25
1375383050.65711,2.937621005803609e-25
1375414720.38682,2.9361010002617404e-25
1375446390.84575,2.934540997006787e-25
1375478062.03394,2.9329519969505904e-25
1375509733.95139,2.93135100990642e-25
1375541406.59812,2.929749992047371e-25
1375573079.97414,2.928167000892601e-25
1375604754.07949,2.9266120204629423e-25
1375636428.91416,2.9251040019090475e-25
1375668104.47819,2.923650001838233e-25
1375699780.77157,2.9222619764235933e-25
1375731457.79434,2.9209510190216082e-25
1375763135.54651,2.9197209814921666e-25
1375794814.0281,2.918579012887222e-25
1375826493.23911,2.917527023729279e-25
1375858173.17958,2.916566000094469e-25
1375889853.84952,2.915696003612551e-25
1375921535.24893,2.914915000501503e-25
1375953217.37784,2.9142179987509096e-25
1375984900.23627,2.913600992426486e-25
1376016583.82424,2.913059020332696e-25
1376048268.14175,2.912583978156333e-25
1376079953.18883,2.9121730001136405e-25
1376111638.9655,2.9118169958152804e-25
1376143325.47176,2.9115100179895847e-25
1376175012.70765,2.911245010029237e-25
1376206700.67316,2.9110169799238215e-25
1376238389.36833,2.91081998040167e-25
1376270078.79316,2.910650005528498e-25
1376301768.94768,2.9105010155880004e-25
1376333459.8319,2.9103730105801767e-25
1376365151.44584,2.9102580094513374e-25
1376396843.78951,2.910154995310472e-25
1376428536.86293,2.9100599930381753e-25
1376460230.66612,2.909973002634447e-25
1376491925.19911,2.9098919903172665e-25
1376523620.46188,2.909816000825381e-25
1376555316.45448,2.9097430003767687e-25
1376587013.17691,2.909672002895299e-25
1376618710.6292,2.909603008380971e-25
1376650408.81136,2.9095379889860486e-25
1376682107.7234,2.909470997438863e-25
1376713807.36534,2.9094059780439405e-25
1376745507.73721,2.9093400033877656e-25
1376777208.83901,2.9092760008838537e-25
1376808910.67076,2.909210981488931e-25
1376840613.23249,2.9091470097998984e-25
1376872316.5242,2.909082021219855e-25
1376904020.54591,2.909017987901064e-25
1376935725.29765,2.908955002288163e-25
1376967430.77942,2.908890999784251e-25
1376999136.99125,2.9088259803893284e-25
1377030843.93314,2.9087620087002956e-25
1377062551.60513,2.9086979753815047e-25
1377094260.00722,2.908634003692472e-25
1377125969.13943,2.90857000118856e-25
1377157679.00178,2.908505998684648e-25
1377189389.59428,2.9084410101046047e-25
1377221100.91695,2.9083779936768244e-25
1377252812.96982,2.908312974281902e-25
1377284525.75289,2.9082479857018585e-25
1377316239.26618,2.9081840140128257e-25
1377347953.50971,2.908120011508914e-25
1377379668.4835,2.9080550229288704e-25
1377411384.18756,2.9079909896100794e-25
1377443100.62191,2.907926001030036e-25
1377474817.78656,2.907861998526124e-25
1377506535.68154,2.9077969791312016e-25
1377538254.30686,2.9077319905511582e-25
1377569973.66254,2.9076679880472464e-25
1377601693.74859,2.907602999467203e-25
1377633414.56502,2.907538996963291e-25
1377665136.11187,2.907472991492237e-25
1377696858.38914,2.9074080029121936e-25
1377728581.39685,2.9073440004082818e-25
1377760305.13502,2.9072779949372277e-25
1377792029.60366,2.907213992433316e-25
1377823754.8028,2.9071490038532724e-25
1377855480.73244,2.90708398445835e-25
1377887207.39261,2.907020012769317e-25
1377918934.78332,2.906954007298263e-25
1377950662.90459,2.906888001827209e-25
1377982391.75643,2.906823999323297e-25
1378014121.33887,2.9067580246671223e-25
1378045851.65191,2.9066930052721998e-25
1378077582.69558,2.9066279858772773e-25
1378109314.46989,2.9065609943300917e-25
1378141046.97487,2.90649699182618e-25
1378172780.21052,2.906431017170005e-25
1378204514.17686,2.9063659977750824e-25
1378236248.87391,2.9062999923040283e-25
1378267984.30169,2.9062340176478534e-25
1378299720.46021,2.906168998252931e-25
1378331457.3495,2.9061039788580084e-25
1378363194.96956,2.906039021092844e-25
1378394933.32041,2.905971012654648e-25
1378426672.40208,2.905906979335857e-25
1378458412.21457,2.905841004679682e-25
1378490152.75791,2.905774999208628e-25
1378521894.03211,2.9057100106285845e-25
1378553636.03719,2.90564298826652e-25
1378585378.77316,2.905576982795466e-25
1378617122.24004,2.9055109773244118e-25
1378648866.43785,2.9054460195592475e-25
1378680611.36661,2.905378997197183e-25
1378712357.02633,2.9053129917261288e-25
1378744103.41704,2.9052469862550747e-25
1378775850.53873,2.9051819976750313e-25
1378807598.39144,2.9051150061278457e-25
1378839346.97518,2.90504801458066e-25
1378871096.28997,2.904982009109606e-25
1378902846.33582,2.9049169897146836e-25
1378934597.11275,2.904849998167498e-25
1378966348.62077,2.904783992696444e-25
1378998100.85991,2.9047170011492585e-25
1379029853.83019,2.904652012569215e-25
1379061607.5316,2.9045849902071504e-25
1379093361.96419,2.904517998659965e-25
1379125117.12795,2.9044509762979e-25
1379156873.02292,2.904385001641725e-25
1379188629.64909,2.9043180100945396e-25
1379220387.0065,2.9042520046234856e-25
1379252145.09516,2.9041850130763e-25
1379283903.91508,2.904118976790367e-25
1379315663.46628,2.9040520160580604e-25
1379347423.74879,2.903983976804985e-25
1379379184.76261,2.90391800214881e-25
1379410946.50776,2.9038510106016246e-25
1379442708.98427,2.9037850051305706e-25
1379474472.19214,2.903717982768506e-25
1379506236.13139,2.903650005145189e-25
1379538000.80204,2.903582982783124e-25
1379569766.20411,2.903515005159807e-25
1379601532.33761,2.903448999688753e-25
1379633299.20257,2.9033820081415674e-25
1379665066.79899,2.9033160026705134e-25
1379696835.1269,2.9032470081561857e-25
1379728604.18631,2.9031810026851316e-25
1379760373.97724,2.9031130250618146e-25
1379792144.4997,2.90304600269975e-25
1379823915.75371,2.9029790111525643e-25
1379855687.73929,2.9029100166382366e-25
1379887460.45645,2.902844997243314e-25
1379919233.90522,2.902777019619997e-25
1379951008.08561,2.9027099972579323e-25
1379982782.99763,2.9026429748958676e-25
1380014558.64131,2.9025749972725505e-25
1380046335.01666,2.902507974910486e-25
1380078112.12369,2.9024410141781794e-25
1380109889.96242,2.902375994783257e-25
1380141668.53288,2.902310020127082e-25
1380173447.83507,2.902243983841149e-25
1380205227.86902,2.902180012152116e-25
1380237008.63474,2.9021169957243357e-25
1380268790.13224,2.9020540101114345e-25
1380300572.36155,2.9019929966507963e-25
1380332355.32268,2.9019360199393215e-25
1380364139.01566,2.9018789815980885e-25
1380395923.44048,2.901825980006019e-25
1380427708.59717,2.9017759982721023e-25
1380459494.48576,2.9017280195053277e-25
1380491281.10625,2.9016859880102214e-25
1380523068.45866,2.9016479932642785e-25
1380554856.54302,2.901616007419762e-25
1380586645.35932,2.901589999661793e-25
1380618434.9076,2.9015700008052506e-25
1380650225.18788,2.9015559800352555e-25
1380682016.20015,2.9015510188397187e-25
1380713807.94445,2.901552990991982e-25
1380745600.42079,2.9015650087948348e-25
1380777393.62919,2.9015819877932245e-25
1380809187.56967,2.901608981627325e-25
1380840982.24223,2.901643987329994e-25
1380872777.6469,2.9016859880102214e-25
1380904573.7837,2.9017330115157435e-25
1380936370.65264,2.9017890021510868e-25
1380968168.25374,2.9018489987207143e-25
1380999966.58701,2.901913001224626e-25
1381031765.65247,2.9019799927718118e-25
1381063565.45014,2.9020490181010186e-25
1381095365.98004,2.9021180126153463e-25
1381127167.24218,2.902186976314795e-25
1381158969.23658,2.9022519957097175e-25
1381190771.96326,2.9023159982136293e-25
1381222575.42223,2.9023719888489726e-25
1381254379.61351,2.9024260073320527e-25
1381286184.53712,2.9024720139465643e-25
1381317990.19307,2.9025120116596493e-25
1381349796.58138,2.902544028319045e-25
1381381603.70207,2.9025680022949925e-25
1381413411.55516,2.9025849812933822e-25
1381445220.14065,2.902592993161951e-25
1381477029.45858,2.90259302397683e-25
1381508839.50894,2.9025850121082613e-25
1381540650.29178,2.902570991338266e-25
1381572461.80709,2.9025490203294606e-25
1381604274.05489,2.9025210096043495e-25
1381636087.03521,2.902486989977812e-25
1381667900.74805,2.9024479783408583e-25
1381699715.19344,2.9024049915844996e-25
1381731530.37141,2.9023579988938565e-25
1381763346.28194,2.902307000268929e-25
1381795162.92507,2.9022519957097175e-25
1381826980.30082,2.9021960050743742e-25
1381858798.4092,2.902136994580878e-25
1381890617.25022,2.902076011935119e-25
1381922436.82391,2.9020139815834703e-25
1381954257.13028,2.901950995970569e-25
1381986078.16935,2.9018860073905257e-25
1382017899.94114,2.9018229909627453e-25
1382049722.44565,2.9017559994155597e-25
1382081545.68291,2.9016899939445057e-25
1382113369.65294,2.901624019288331e-25
1382145194.35576,2.901556996926266e-25
1382177019.79137,2.9014900053790805e-25
1382208845.95979,2.9014219969408843e-25
1382240672.86105,2.9013560222847094e-25
1382272500.49516,2.901287983031634e-25
1382304328.86214,2.9012209914844485e-25
1382336157.962,2.9011529830462523e-25
1382367987.79476,2.9010850054229352e-25
1382399818.36044,2.9010180138757497e-25
1382431649.65906,2.900948988546543e-25
1382463481.69062,2.9008810109232257e-25
1382495314.45515,2.900813988561161e-25
1382527147.95267,2.9007469970139755e-25
1382558982.18319,2.900676985608637e-25
1382590817.14672,2.9006099940614516e-25
1382622652.8433,2.900543002514266e-25
1382654489.27293,2.9004740079999383e-25
1382686326.43562,2.900405999561742e-25
1382718164.3314,2.900337991123546e-25
1382750002.96029,2.900270013500229e-25
1382781842.32229,2.9002020050620326e-25
1382813682.41743,2.900133010547705e-25
1382845523.24573,2.900064016033377e-25
1382877364.80719,2.899996007595181e-25
1382909207.10185,2.8999279991569847e-25
1382941050.1297,2.899858973827778e-25
1382972893.89078,2.8997919822805923e-25
1383004738.3851,2.8997229877662646e-25
1383036583.61267,2.899653993251937e-25
