nu,I
1362804842.43501,1.68132710086677e-24
1362836222.53744,2.1310577999429653e-24
1362867603.36242,2.6754822003609483e-24
1362898984.90999,3.327148897429344e-24
1362930367.18014,4.098313698882913e-24
1362961750.17291,5.00035080184656e-24
1362993133.88832,6.043068397451785e-24
1363024518.32636,7.233954498240879e-24
1363055903.48707,8.577382000567537e-24
1363087289.37045,1.0073813700775166e-23
1363118675.97653,1.171906059954562e-23
1363150063.30532,1.350364440059869e-23
1363181451.35684,1.541232400001523e-23
1363212840.13111,1.7423843300347995e-23
1363244229.62813,1.951094599868215e-23
1363275619.84794,2.164069599974824e-23
1363307010.79054,2.3775124700946828e-23
1363338402.45595,2.5872201599410715e-23
1363369794.84419,2.788711000026671e-23
1363401187.95527,2.9773776300537584e-23
1363432581.78922,3.148658950253728e-23
1363463976.34604,3.2982218801781806e-23
1363495371.62576,3.422143350142355e-23
1363526767.62838,3.5170816701634295e-23
1363558164.35395,3.5804268298415323e-23
1363589561.80245,3.610420399978804e-23
1363620959.97391,3.606237269970685e-23
1363652358.86835,3.568023930054679e-23
1363683758.48579,3.4968908600352153e-23
1363715158.82623,3.394859610275452e-23
1363746559.88971,3.2647680197513684e-23
1363777961.67623,3.110139799779647e-23
1363809364.1858,2.935027029926082e-23
1363840767.41846,2.743834990208975e-23
1363872171.37422,2.5411401801327685e-23
1363903576.05308,2.3315117902207284e-23
1363934981.45507,2.119345919814224e-23
1363966387.58021,1.9087209998229195e-23
1363997794.42851,1.7032800999162438e-23
1364029201.99998,1.5061440299480027e-23
1364060610.29465,1.3198570000741094e-23
1364092019.31253,1.1463639499378741e-23
1364123429.05364,9.870171199429746e-24
1364154839.51799,8.426079101406705e-24
1364186250.70561,7.134188501397206e-24
1364217662.61649,5.9929031979078015e-24
1364249075.25068,4.996959901734395e-24
1364280488.60818,4.138220800815924e-24
1364311902.689,3.406453999433122e-24
1364343317.49317,2.7900660002109216e-24
1364374733.0207,2.276755497245556e-24
1364406149.2716,1.8540715013579817e-24
1364437566.24591,1.5098650985475843e-24
1364468983.94362,1.2326349001944435e-24
1364500402.36476,1.0117699998921898e-24
1364531821.50934,8.377027998409511e-25
1364563241.37738,7.019808002712162e-25
1364594661.96891,5.972783984610456e-25
1364626083.28392,5.173557015686532e-25
1364657505.32245,4.569866016230752e-25
1364688928.0845,4.1186169941050874e-25
1364720351.5701,3.7848069891645977e-25
1364751775.77926,3.5404139980523604e-25
1364783200.712,3.363323014032724e-25
1364814626.36833,3.2363089819062754e-25
1364846052.74827,3.146138020430834e-25
1364877479.85184,3.0827700256947153e-25
1364908907.67906,3.0386860131206363e-25
1364940336.22993,3.008327009331997e-25
1364971765.50448,2.987624988063064e-25
1365003195.50273,2.97364698912013e-25
1365034626.22469,2.9643010211752823e-25
1365066057.67037,2.958110003813253e-25
1365097489.8398,2.954047986448947e-25
1365128922.73298,2.951406011158676e-25
1365160356.34996,2.9496990209303667e-25
1365191790.69071,2.948605986353449e-25
1365223225.75529,2.947905995559582e-25
1365254661.54368,2.9474609978903514e-25
1365286098.05592,2.9471750049973297e-25
1365317535.29203,2.946990023278031e-25
1365348973.25201,2.946868027171634e-25
1365380411.93589,2.9467819920291583e-25
1365411851.34367,2.946719006416257e-25
1365443291.47538,2.946672013725614e-25
1365474732.33105,2.946632016012529e-25
1365506173.91066,2.946595993418849e-25
1365537616.21426,2.9465640075743328e-25
1365569059.24185,2.9465339938820794e-25
1365600502.99345,2.946503980189826e-25
1365631947.46908,2.9464749833885834e-25
1365663392.66875,2.9464459865873407e-25
1365694838.59248,2.946416989786098e-25
1365726285.24029,2.9463899959519975e-25
1365757732.6122,2.946360999150755e-25
1365789180.70822,2.9463309854585015e-25
1365820629.52836,2.9463029747333903e-25
1365852079.07264,2.9462739779321476e-25
1365883529.34109,2.9462459980219155e-25
1365914980.33372,2.946217001220673e-25
1365946432.05054,2.94618800441943e-25
1365977884.49157,2.9461589768033083e-25
1366009337.65683,2.9461309968930763e-25
1366040791.54633,2.946100983200823e-25
1366072246.1601,2.946073003290591e-25
1366103701.49814,2.946044006489348e-25
1366135157.56047,2.946015995764237e-25
1366166614.34712,2.945984995995852e-25
1366198071.85809,2.94595701608562e-25
1366229530.09341,2.9459279884694983e-25
1366260989.05309,2.9458989916682556e-25
1366292448.73715,2.9458690087908814e-25
1366323909.1456,2.9458410288806493e-25
1366355370.27846,2.9458120012645275e-25
1366386832.13575,2.945783004463285e-25
1366418294.71748,2.945754007662042e-25
1366449758.02368,2.945723993969789e-25
1366481222.05435,2.945694997168546e-25
1366512686.80952,2.9456660003673034e-25
1366544152.2892,2.94563598667505e-25
1366575618.49341,2.9456070206886865e-25
1366607085.42215,2.945577006996433e-25
1366638553.07547,2.94554699330418e-25
1366670021.45336,2.945517996502937e-25
1366701490.55584,2.945488013625563e-25
1366732960.38294,2.945458986009441e-25
1366764430.93466,2.9454299892081984e-25
1366795902.21103,2.9453989894398136e-25
1366827374.21206,2.94537002345345e-25
1366858846.93777,2.9453399789463176e-25
1366890320.38817,2.9453099960689433e-25
1366921794.56328,2.9452809992677006e-25
1366953269.46313,2.9452509855754473e-25
1366984745.08771,2.945220971883194e-25
1367016221.43706,2.9451909890058198e-25
1367047698.51118,2.9451610061284455e-25
1367079176.3101,2.9451310232510713e-25
1367110654.83384,2.945101009558818e-25
1367142134.08239,2.9450709958665647e-25
1367173614.0558,2.9450410129891904e-25
1367205094.75406,2.945010999296937e-25
1367236576.17721,2.944981016419563e-25
1367268058.32525,2.9449510027273096e-25
1367299541.1982,2.944920989035056e-25
1367331024.79608,2.9448900200815505e-25
1367362509.1189,2.944860006389297e-25
1367393994.16669,2.944829992697044e-25
1367425479.93945,2.9447999790047905e-25
1367456966.43721,2.9447699961274163e-25
1367488453.65998,2.9447389963590314e-25
1367519941.60778,2.944708982666778e-25
1367551430.28063,2.944677982898393e-25
1367582919.67853,2.9446490169120296e-25
1367614409.80152,2.944618017143645e-25
1367645900.6496,2.94458701737526e-25
1367677392.22279,2.9445570036830066e-25
1367708884.52111,2.9445260039146217e-25
1367740377.54458,2.9444960210372475e-25
1367771871.2932,2.944464004377852e-25
1367803365.76701,2.9444350075766093e-25
1367834860.96602,2.944402990917214e-25
1367866356.89023,2.9443740249308503e-25
1367897853.53967,2.9443429943475863e-25
1367929350.91436,2.944313011470212e-25
1367960849.01431,2.9442829977779587e-25
1367992347.83954,2.9442530149005845e-25
1368023847.39006,2.944224018099342e-25
1368055347.6659,2.9441960073742306e-25
1368086848.66707,2.9441679966491195e-25
1368118350.39358,2.944143005782161e-25
1368149852.84546,2.9441179841003236e-25
1368181356.02271,2.944094010124376e-25
1368212859.92536,2.9440729943768227e-25
1368244364.55342,2.9440549984874224e-25
1368275869.90691,2.9440409777174273e-25
1368307375.98585,2.944030007620464e-25
1368338882.79025,2.944025015610048e-25
1368370390.32013,2.9440260016861797e-25
1368401898.5755,2.94403499963088e-25
1368433407.55639,2.944050992553138e-25
1368464917.26281,2.9440760142349755e-25
1368496427.69477,2.944112992089908e-25
1368527938.8523,2.9441610016715615e-25
1368559450.7354,2.9442220151321997e-25
1368590963.34411,2.9442980046240854e-25
1368622476.67842,2.944389000962098e-25
1368653990.73837,2.9444959902223684e-25
1368685505.52396,2.9446190032197763e-25
1368717021.03522,2.944760998182716e-25
1368748537.27215,2.944920989035056e-25
1368780054.23478,2.945095986733523e-25
1368811571.92312,2.945289997212401e-25
1368843090.33719,2.9454979976463946e-25
1368874609.47702,2.9457199880355045e-25
1368906129.3426,2.945954982303599e-25
1368937649.93397,2.9462010082984146e-25
1368969171.25113,2.9464539984559094e-25
1369000693.2941,2.9467150004819727e-25
1369032216.06291,2.9469789915513098e-25
1369063739.55756,2.947239993577373e-25
1369095263.77807,2.9475010264183156e-25
1369126788.72447,2.947757005619084e-25
1369158314.39676,2.948003986875152e-25
1369189840.79497,2.948242987077531e-25
1369221367.91911,2.9484679973247935e-25
1369252895.76919,2.9486800036930717e-25
1369284424.34523,2.948877003215223e-25
1369315953.64727,2.949056992924106e-25
1369347483.67529,2.9492199728197196e-25
1369379014.42933,2.9493669906079544e-25
1369410545.9094,2.9494959816919097e-25
1369442078.11552,2.949609010668486e-25
1369473611.04771,2.949704999016914e-25
1369505144.70597,2.949784994443084e-25
1369536679.09033,2.949852016805149e-25
1369568214.2008,2.949905973658471e-25
1369599750.03742,2.9499469882625665e-25
1369631286.60017,2.9499780188458305e-25
1369662823.88909,2.9499989729636254e-25
1369694361.90419,2.950012007657489e-25
1369725900.64548,2.950016999667905e-25
1369757440.113,2.950015982776894e-25
1369788980.30674,2.9500109907664784e-25
1369820521.22674,2.9500010067456467e-25
1369852062.87299,2.9499869859756515e-25
1369883605.24554,2.9499709930533933e-25
1369915148.34437,2.9499520110878614e-25
1369946692.16952,2.9499300092641768e-25
1369978236.72101,2.949908007440492e-25
1370009781.99884,2.9498840026496652e-25
1370041328.00304,2.9498599978588384e-25
1370072874.73362,2.9498340209157485e-25
1370104422.1906,2.9498079823429004e-25
1370135970.37399,2.9497819745849314e-25
1370167519.28382,2.9497539946746993e-25
1370199068.9201,2.949727000840599e-25
1370230619.28284,2.94970099308263e-25
1370262170.37206,2.9496739992485293e-25
1370293722.18778,2.949645988523418e-25
1370325274.73002,2.949617977798307e-25
1370356827.99879,2.9495909839642064e-25
1370388381.99411,2.949563990130106e-25
1370419936.716,2.949536010219874e-25
1370451492.16446,2.9495079994947626e-25
1370483048.33953,2.949481005660662e-25
1370514605.24122,2.9494520088594194e-25
1370546162.86953,2.9494249842104398e-25
1370577721.2245,2.9493979903763392e-25
1370609280.30613,2.9493690243899757e-25
1370640840.11444,2.9493410136648645e-25
1370672400.64946,2.949313989015885e-25
1370703961.9112,2.9492850230295213e-25
1370735523.89966,2.9492559954133995e-25
1370767086.61487,2.949229001579299e-25
1370798650.05686,2.949201021669067e-25
1370830214.22563,2.9491729801290766e-25
1370861779.12119,2.949144014142713e-25
1370893344.74357,2.9491159726027227e-25
1370924911.09279,2.9490879926924907e-25
1370956478.16886,2.949058995891248e-25
1370988045.97179,2.949031015981016e-25
1371019614.50161,2.9490030052559047e-25
1371051183.75833,2.9489749945307936e-25
1371082753.74197,2.9489470146205615e-25
1371114324.45253,2.948918017819319e-25
1371145895.89005,2.9488900070942077e-25
1371177468.05454,2.9488619963690965e-25
1371209040.94601,2.948831982676843e-25
1371240614.56449,2.9488049888427426e-25
1371272188.90998,2.9487759920415e-25
1371303763.98251,2.9487469952402572e-25
1371335339.78208,2.948719015330025e-25
1371366916.30873,2.9486900185287825e-25
1371398493.56246,2.948661976988792e-25
1371430071.54329,2.948631994111418e-25
1371461650.25124,2.9486029973101753e-25
1371493229.68633,2.9485750173999432e-25
1371524809.84856,2.9485459897838214e-25
1371556390.73797,2.948515976091568e-25
1371587972.35456,2.948487996181336e-25
1371619554.69835,2.948460016271104e-25
1371651137.76936,2.9484300025788507e-25
1371682721.56761,2.948401005777608e-25
1371714306.09311,2.9483720089763653e-25
1371745891.34588,2.9483429813602435e-25
1371777477.32593,2.948313984559001e-25
1371809064.03329,2.948284987757758e-25
1371840651.46796,2.9482559909565154e-25
1371872239.62997,2.948225977264262e-25
1371903828.51934,2.9481970112778985e-25
1371935418.13607,2.9481679836617767e-25
1371967008.48019,2.948139017675413e-25
1371998599.55171,2.9481090039831597e-25
1372030191.35065,2.9480809932580486e-25
1372061783.87703,2.9480499934896637e-25
1372093377.13086,2.9480219827645526e-25
1372124971.11217,2.9479919998871783e-25
1372156565.82096,2.9479630030859356e-25
1372188161.25725,2.9479329893936823e-25
1372219757.42106,2.947903006516308e-25
1372251354.3124,2.9478720067479232e-25
1372282951.93131,2.947843996022812e-25
1372314550.27778,2.9478139823305587e-25
1372346149.35184,2.947785016344195e-25
1372377749.1535,2.9477560195429525e-25
1372409349.68279,2.9477249889596885e-25
1372440950.93971,2.947695992158446e-25
1372472552.92429,2.9476660092810716e-25
1372504155.63654,2.94763698166495e-25
1372535759.07647,2.9476069987875756e-25
1372567363.24411,2.9475759990191907e-25
1372598968.13947,2.9475459853269374e-25
1372630573.76257,2.947516002449563e-25
1372662180.11342,2.9474870056483204e-25
1372693787.19205,2.9474560058799356e-25
1372725394.99846,2.947427009078693e-25
1372757003.53268,2.947396009310308e-25
1372788612.79472,2.9473659956180547e-25
1372820222.7846,2.9473359819258014e-25
1372851833.50234,2.947305999048427e-25
1372883444.94794,2.947276016171053e-25
1372915057.12143,2.947245016402668e-25
1372946670.02283,2.947214016634283e-25
1372978283.65215,2.94718400294203e-25
1373009898.00942,2.9471539892497766e-25
1373041513.09464,2.9471239755575232e-25
1373073128.90783,2.9470930066040175e-25
1373104745.44901,2.947062992911764e-25
1373136362.71819,2.9470320239582584e-25
1373167980.7154,2.947001979451126e-25
1373199599.44065,2.94697101049762e-25
1373231218.89395,2.9469399799143563e-25
1373262839.07533,2.946908024884719e-25
1373294459.9848,2.946876994301455e-25
1373326081.62238,2.94684599453307e-25
1373357703.98807,2.9468120057214116e-25
1373389327.08191,2.9467810059530268e-25
1373420950.9039,2.946747017141368e-25
1373452575.45408,2.946712011438699e-25
1373484200.73244,2.9466760196598983e-25
1373515826.739,2.946637008022945e-25
1373547453.47379,2.946593990451707e-25
1373579080.93682,2.946549000728206e-25
1373610709.12812,2.9464989881794102e-25
1373642338.04768,2.9464420114679355e-25
1373673967.69554,2.946376992073013e-25
1373705598.0717,2.9463010025811272e-25
1373737229.17619,2.946212009210257e-25
1373768861.00902,2.946107978178381e-25
1373800493.5702,2.945983023843589e-25
1373832126.85977,2.9458359752404753e-25
1373863760.87772,2.945659991465877e-25
1373895395.62408,2.945447985097599e-25
1373927031.09887,2.9452010038415306e-25
1373958667.3021,2.944904996112798e-25
1373990304.23379,2.9445599927262803e-25
1374021941.89396,2.944154992770135e-25
1374053580.28262,2.9436850042339463e-25
1374085219.39978,2.9431439874014086e-25
1374116859.24547,2.9425239920337114e-25
1374148499.81971,2.9418230151637127e-25
1374180141.1225,2.9410349862602277e-25
1374211783.15388,2.9401560226484884e-25
1374243425.91384,2.939185014992847e-25
1374275069.40241,2.938121008032051e-25
1374306713.61961,2.9369660047332427e-25
1374338358.56546,2.935723980215827e-25
1374370004.23997,2.9343999881199785e-25
1374401650.64315,2.933001978684507e-25
1374433297.77502,2.931539997560003e-25
1374464945.63561,2.930022981061408e-25
1374496594.22492,2.9284659976646072e-25
1374528243.54298,2.9268799866516846e-25
1374559893.5898,2.925282019465667e-25
1374591544.36539,2.9236839906498915e-25
1374623195.86978,2.9221039885383953e-25
1374654848.10298,2.9205540001191525e-25
1374686501.06501,2.9190479845324e-25
1374718154.75589,2.9175979903958696e-25
1374749809.17562,2.9162140017303934e-25
1374781464.32423,2.9149050164806714e-25
1374813120.20175,2.9136779988093825e-25
1374844776.80817,2.912538002356701e-25
1374876434.14352,2.9114869992748894e-25
1374908092.20781,2.9105289954982325e-25
1374939751.00107,2.909659985092446e-25
1374971410.52331,2.9088799988724086e-25
1375003070.77454,2.908185000088957e-25
1375034731.75478,2.9075689798406653e-25
1375066393.46405,2.907028024637886e-25
1375098055.90238,2.906554985428665e-25
1375129719.06976,2.9061440073859725e-25
1375161382.96622,2.9057880030876124e-25
1375193047.59178,2.905482011338048e-25
1375224712.94646,2.9052190063448427e-25
1375256379.03026,2.904990976239427e-25
1375288045.84321,2.9047949936082864e-25
1375319713.38532,2.9046249879202354e-25
1375351381.65662,2.9044759979797376e-25
1375383050.65711,2.904347992971914e-25
1375414720.38682,2.9042329918430746e-25
1375446390.84575,2.9041299777022092e-25
1375478062.03394,2.9040350062447916e-25
1375509733.95138,2.9039479850261844e-25
1375541406.59812,2.9038680204148935e-25
1375573079.97415,2.9037920001081286e-25
1375604754.07949,2.9037189996595166e-25
1375636428.91416,2.9036480021780467e-25
1375668104.47818,2.9035799937398505e-25
1375699780.77158,2.9035139882687964e-25
1375731457.79434,2.9034480136126215e-25
1375763135.54651,2.903382994217699e-25
1375794814.0281,2.903317019561524e-25
1375826493.23912,2.903252986242733e-25
1375858173.17958,2.9031879976626897e-25
1375889853.84951,2.903123995158778e-25
1375921535.24893,2.903059992654866e-25
1375953217.37784,2.902995990150954e-25
1375984900.23628,2.902933004538053e-25
1376016583.82424,2.9028680159580094e-25
1376048268.14175,2.9028040134540975e-25
1376079953.18883,2.902740997026317e-25
1376111638.96549,2.9026760084462738e-25
1376143325.47176,2.9026129920184934e-25
1376175012.70764,2.9025489895145815e-25
1376206700.67316,2.9024850178255488e-25
1376238389.36832,2.9024199984306262e-25
1376270078.79316,2.902356982002846e-25
1376301768.94768,2.9022919934228025e-25
1376333459.8319,2.9022280217337697e-25
1376365151.44584,2.9021639884149787e-25
1376396843.78951,2.902099985911067e-25
1376428536.86294,2.9020349973310235e-25
1376460230.66613,2.90197000875098e-25
1376491925.1991,2.901906006247068e-25
1376523620.46188,2.9018420037431563e-25
1376555316.45448,2.901776984348234e-25
1376587013.17692,2.901712981844322e-25
1376618710.6292,2.901649010155289e-25
1376650408.81136,2.901583004684235e-25
1376682107.7234,2.9015199882564548e-25
1376713807.36535,2.9014549996764114e-25
1376745507.73721,2.901389980281489e-25
1376777208.83901,2.9013249917014454e-25
1376808910.67076,2.9012590170452705e-25
1376840613.23248,2.90119600061749e-25
1376872316.52419,2.9011310120374468e-25
1376904020.54591,2.9010659926425242e-25
1376935725.29765,2.9010009732476017e-25
1376967430.77942,2.9009360154824374e-25
1376999136.99124,2.900870996087515e-25
1377030843.93314,2.9008059766925924e-25
1377062551.60513,2.900741018927428e-25
1377094260.00722,2.9006759995325056e-25
1377125969.13943,2.9006099940614516e-25
1377157679.00177,2.900545005481408e-25
1377189389.59428,2.9004800169013648e-25
1377221100.91696,2.9004149975064422e-25
1377252812.96982,2.900348992035388e-25
1377284525.75289,2.900282986564334e-25
1377316239.26619,2.9002179979842908e-25
1377347953.50972,2.9001530094042474e-25
1377379668.4835,2.9000870039331933e-25
1377411384.18756,2.90002201535315e-25
1377443100.62191,2.899956009882096e-25
1377474817.78657,2.8998909904871734e-25
1377506535.68154,2.8998249850161193e-25
1377538254.30686,2.8997590103599444e-25
1377569973.66254,2.8996949770411534e-25
1377601693.74859,2.899628016308847e-25
1377633414.56503,2.8995629969139244e-25
1377665136.11187,2.899496005366739e-25
1377696858.38914,2.8994309859718164e-25
1377728581.39685,2.8993650113156414e-25
1377760305.13502,2.8992990058445874e-25
1377792029.60367,2.8992330003735334e-25
1377823754.8028,2.899167980978611e-25
1377855480.73244,2.8991009894314253e-25
1377887207.39261,2.8990339978842397e-25
1377918934.78332,2.898968978489317e-25
1377950662.90459,2.898902973018263e-25
1377982391.75643,2.8988359814710776e-25
1378014121.33886,2.898770992891034e-25
1378045851.65191,2.8987040013438486e-25
1378077582.69558,2.898638981948926e-25
1378109314.46989,2.8985719904017406e-25
1378141046.97487,2.8985059849306865e-25
1378172780.21051,2.8984380073073694e-25
1378204514.17686,2.8983720018363154e-25
1378236248.87391,2.8983059963652613e-25
1378267984.30169,2.8982399908942073e-25
1378299720.46021,2.8981729993470217e-25
1378331457.34949,2.898107979952099e-25
1378363194.96955,2.898040002328782e-25
1378394933.32041,2.8979729799667175e-25
1378426672.40208,2.897905988419532e-25
1378458412.21457,2.8978389968723463e-25
1378490152.7579,2.897773977477424e-25
1378521894.03211,2.8977070167451174e-25
1378553636.03718,2.897639008306921e-25
1378585378.77316,2.8975719859448565e-25
1378617122.24004,2.897504994397671e-25
1378648866.43785,2.897438988926617e-25
1378680611.36661,2.8973709804884207e-25
1378712357.02634,2.8973050058322457e-25
1378744103.41703,2.8972369973940495e-25
1378775850.53873,2.897169975031985e-25
1378807598.39144,2.89710400037581e-25
1378839346.97518,2.8970370088286244e-25
1378871096.28997,2.896969000390428e-25
1378902846.33581,2.896900991952232e-25
1378934597.11274,2.896835017296057e-25
1378966348.62077,2.8967679949339924e-25
1378998100.85991,2.896699986495796e-25
1379029853.83018,2.896634011839621e-25
1379061607.5316,2.896565972586546e-25
1379093361.96419,2.896499997930371e-25
1379125117.12795,2.8964329755683063e-25
1379156873.02291,2.896367986988263e-25
1379188629.64909,2.896302012332088e-25
1379220387.0065,2.896236006861034e-25
1379252145.09515,2.896172004357122e-25
1379283903.91508,2.8961089879293417e-25
1379315663.46629,2.8960459715015614e-25
1379347423.74879,2.895986005746813e-25
1379379184.76261,2.895928998220459e-25
1379410946.50777,2.895871990694105e-25
1379442708.98427,2.895818003025904e-25
1379474472.19214,2.8957679904771083e-25
1379506236.13139,2.8957209977864652e-25
1379538000.80204,2.895679027921117e-25
1379569766.20411,2.895641002360295e-25
1379601532.33762,2.8956089857008997e-25
1379633299.20257,2.8955820226816783e-25
1379665066.79899,2.8955630099012673e-25
1379696835.1269,2.8955490199461512e-25
1379728604.18631,2.895545014011867e-25
1379760373.97723,2.895547016979009e-25
1379792144.49969,2.895557000999841e-25
1379823915.7537,2.8955759829653727e-25
1379855687.73929,2.8956030076143523e-25
1379887460.45645,2.895636996426011e-25
1379919233.90522,2.895678997106238e-25
1379951008.08561,2.8957270066878917e-25
1379982782.99763,2.895782997323235e-25
1380014558.64131,2.895842007816731e-25
1380046335.01666,2.8959050242445113e-25
1380078112.12369,2.895971984976818e-25
1380109889.96242,2.896041996382156e-25
1380141668.53288,2.8961100048203523e-25
1380173447.83507,2.8961779824436694e-25
1380205227.86902,2.8962439879147235e-25
1380237008.63474,2.896307004342504e-25
1380268790.13224,2.8963639810539786e-25
1380300572.36156,2.896416982646048e-25
1380332355.32269,2.8964640061515703e-25
1380364139.01565,2.896503017788524e-25
1380395923.44048,2.8965359897091717e-25
1380427708.59717,2.8965599944999985e-25
1380459494.48576,2.896576018237136e-25
1380491281.10625,2.8965839992908254e-25
1380523068.45866,2.8965839992908254e-25
1380554856.54301,2.8965759874222567e-25
1380586645.35933,2.89656202828202e-25
1380618434.90761,2.8965410125344667e-25
1380650225.18788,2.896511984918345e-25
1380682016.20015,2.896479012997697e-25
1380713807.94445,2.8964400013607434e-25
1380745600.42079,2.8963970146043847e-25
1380777393.6292,2.896349005022731e-25
1380809187.56967,2.8962980063978037e-25
1380840982.24223,2.8962440187296026e-25
1380872777.6469,2.8961880280942594e-25
1380904573.7837,2.896130003676895e-25
1380936370.65264,2.8960689902162567e-25
1380968168.25373,2.896007021494366e-25
1380999966.587,2.895942988175575e-25
1381031765.65247,2.895878985671663e-25
1381063565.45014,2.8958150139826304e-25
1381095365.98004,2.8957490085115764e-25
1381127167.24218,2.895683989116654e-25
1381158969.23658,2.895616011493337e-25
1381190771.96326,2.8955509920984143e-25
1381222575.42223,2.895482983660218e-25
1381254379.61351,2.895417009004043e-25
1381286184.53712,2.895349000565847e-25
1381317990.19307,2.8952809921276508e-25
1381349796.58138,2.895215017471476e-25
1381381603.70207,2.8951470090332796e-25
1381413411.55516,2.8950810035622256e-25
1381445220.14065,2.895012009047898e-25
1381477029.45858,2.8949440006097017e-25
1381508839.50895,2.894875006095374e-25
1381540650.29178,2.89480900062432e-25
1381572461.80708,2.8947420090771343e-25
1381604274.05489,2.8946729837479275e-25
1381636087.0352,2.8946049753097313e-25
1381667900.74806,2.894536997686414e-25
1381699715.19345,2.8944700061392286e-25
1381731530.3714,2.894400980810022e-25
1381763346.28194,2.8943340200777153e-25
1381795162.92508,2.894266011639519e-25
1381826980.30082,2.894198003201323e-25
1381858798.4092,2.894128977872116e-25
1381890617.25022,2.894061000248799e-25
1381922436.82391,2.893992991810603e-25
1381954257.13028,2.8939249833724066e-25
1381986078.16935,2.893854971967068e-25
1382017899.94113,2.8937889973108933e-25
1382049722.44565,2.8937200027965656e-25
1382081545.68292,2.8936519943583694e-25
1382113369.65294,2.8935829998440416e-25
1382145194.35576,2.8935149914058454e-25
1382177019.79137,2.893445010815386e-25
