nu,I
1362836222.53744,3.054700536609084e-27
1362867603.36242,4.6389982422532236e-27
1362898984.90999,6.978399153053155e-27
1362930367.18015,1.0398299147948814e-26
1362961750.17292,1.534739984463958e-26
1362993133.88831,2.2437401245366133e-26
1363024518.32636,3.249249967722514e-26
1363055903.48707,4.6608099381337934e-26
1363087289.37045,6.622299944865404e-26
1363118675.97653,9.320159867295346e-26
1363150063.30533,1.2992899951224445e-25
1363181451.35685,1.7941400065921355e-25
1363212840.13111,2.453997008868158e-25
1363244229.62813,3.324745990134186e-25
1363275619.84794,4.46179598570512e-25
1363307010.79054,5.9309889937013195e-25
1363338402.45595,7.809272016747118e-25
1363369794.84419,1.0184962994377545e-24
1363401187.95527,1.315750200370439e-24
1363432581.78922,1.6836515010944193e-24
1363463976.34604,2.1340040998978406e-24
1363495371.62576,2.6791810982713076e-24
1363526767.62839,3.331748600537756e-24
1363558164.35394,4.103979599890026e-24
1363589561.80244,5.00726379950019e-24
1363620959.97391,6.0514229983503635e-24
1363652358.86835,7.24395550115246e-24
1363683758.48578,8.589240299443264e-24
1363715158.82623,1.0087740799700786e-23
1363746559.88971,1.173526229877276e-23
1363777961.67623,1.352231320067715e-23
1363809364.18581,1.5433631598369923e-23
1363840767.41846,1.744793179979394e-23
1363872171.37422,1.9537920000326488e-23
1363903576.05308,2.167061440006941e-23
1363934981.45507,2.3807993900195224e-23
1363966387.58021,2.5907970201449468e-23
1363997794.42851,2.7925663999287574e-23
1364029201.99998,2.9814938698956443e-23
1364060610.29465,3.153011990115624e-23
1364092019.31253,3.3027816798670376e-23
1364123429.05364,3.426874479942767e-23
1364154839.51799,3.5219440500865844e-23
1364186250.70561,3.58537678010444e-23
1364217662.6165,3.6154118298423333e-23
1364249075.25068,3.6112229198873394e-23
1364280488.60818,3.572956739849231e-23
1364311902.68901,3.501725329997914e-23
1364343317.49317,3.399553020198643e-23
1364374733.0207,3.269281579865228e-23
1364406149.27161,3.114439590297846e-23
1364437566.24591,2.9390847301258245e-23
1364468983.94362,2.7476283498986514e-23
1364500402.36476,2.544653329957786e-23
1364531821.50934,2.3347351199447386e-23
1364563241.37739,2.1222759297914064e-23
1364594661.96891,1.9113598298384795e-23
1364626083.28393,1.7056348900858202e-23
1364657505.32245,1.5082262800763305e-23
1364688928.08451,1.3216817200888032e-23
1364720351.5701,1.147948810015062e-23
1364751775.77926,9.883816798271718e-24
1364783200.712,8.43772809946054e-24
1364814626.36833,7.144051700169406e-24
1364846052.74827,6.001188499224749e-24
1364877479.85184,5.0038682987265735e-24
1364908907.67906,4.1439417988268855e-24
1364940336.22993,3.4111634004296785e-24
1364971765.50448,2.793923302007347e-24
1365003195.50273,2.2799032001688076e-24
1365034626.22468,1.8566348000989084e-24
1365066057.67037,1.51195260014761e-24
1365097489.8398,1.2343389999870923e-24
1365128922.73299,1.0131687981885664e-24
1365160356.34995,8.3886090003511e-25
1365191790.69071,7.029513025628401e-25
1365223225.75529,5.981041016357307e-25
1365254661.54369,5.180708995053613e-25
1365286098.05593,4.576183990894715e-25
1365317535.29203,4.1243109982819485e-25
1365348973.25201,3.7900389858589596e-25
1365380411.93589,3.5453080171526416e-25
1365411851.34367,3.367971993214321e-25
1365443291.47539,3.2407829942042847e-25
1365474732.33104,3.150486985949414e-25
1365506173.91067,3.0870320008095673e-25
1365537616.21426,3.042887991665861e-25
1365569059.24185,3.0124860011208626e-25
1365600502.99345,2.9917550138655664e-25
1365631947.46908,2.977757971327342e-25
1365663392.66875,2.9683980134273784e-25
1365694838.59248,2.9621989841967803e-25
1365726285.24029,2.9581320056369376e-25
1365757732.6122,2.9554850075213718e-25
1365789180.70822,2.953777000402052e-25
1365820629.52836,2.952681993672871e-25
1365852079.07265,2.9519819720641247e-25
1365883529.34109,2.951536019133642e-25
1365914980.33372,2.9512490093496096e-25
1365946432.05054,2.951063996815432e-25
1365977884.49157,2.950941014632903e-25
1366009337.65683,2.9508550103053066e-25
1366040791.54633,2.950792979953658e-25
1366072246.16009,2.950745001186883e-25
1366103701.49814,2.950705003473798e-25
1366135157.56047,2.950669997771129e-25
1366166614.34712,2.9506380119266126e-25
1366198071.85809,2.9506080290492384e-25
1366229530.09341,2.9505769984659744e-25
1366260989.05309,2.9505490185557424e-25
1366292448.73715,2.950519004863489e-25
1366323909.1456,2.9504900080622464e-25
1366355370.27846,2.950463014228146e-25
1366386832.13575,2.950433986612024e-25
1366418294.71749,2.9504049898107813e-25
1366449758.02368,2.9503759930095386e-25
1366481222.05435,2.950346996208296e-25
1366512686.80952,2.9503179994070532e-25
1366544152.2892,2.950290019496821e-25
1366575618.49341,2.9502609918806994e-25
1366607085.42216,2.9502319950794567e-25
1366638553.07547,2.9502040151692246e-25
1366670021.45336,2.950175018367982e-25
1366701490.55585,2.95014599075186e-25
1366732960.38294,2.9501170247654965e-25
1366764430.93466,2.9500889832255063e-25
1366795902.21103,2.9500580142720005e-25
1366827374.21206,2.950029017470758e-25
1366858846.93777,2.9500010067456467e-25
1366890320.38817,2.9499709930533933e-25
1366921794.56328,2.9499419962521506e-25
1366953269.46312,2.949912999450908e-25
1366984745.08771,2.9498830165735337e-25
1367016221.43706,2.949855991924554e-25
1367047698.51118,2.9498259782323007e-25
1367079176.3101,2.9497959953549265e-25
1367110654.83383,2.949766998553684e-25
1367142134.0824,2.949738001752441e-25
1367173614.0558,2.949708018875067e-25
1367205094.75407,2.949678991258945e-25
1367236576.17721,2.9496499944577024e-25
1367268058.32525,2.949620011580328e-25
1367299541.1982,2.9495889809970642e-25
1367331024.79608,2.9495600150107006e-25
1367362509.1189,2.949531018209458e-25
1367393994.16669,2.949501990593336e-25
1367425479.93945,2.949472007715962e-25
1367456966.43721,2.9494420248385877e-25
1367488453.65998,2.9494120111463344e-25
1367519941.60778,2.9493810113779495e-25
1367551430.28063,2.9493530006528384e-25
1367582919.67854,2.949322986960585e-25
1367614409.80152,2.949293004083211e-25
1367645900.6496,2.9492629903909575e-25
1367677392.22279,2.9492319906225726e-25
1367708884.52111,2.94920299382133e-25
1367740377.54458,2.9491729801290766e-25
1367771871.29321,2.9491429972517024e-25
1367803365.76701,2.949113014374328e-25
1367834860.96601,2.949081983791064e-25
1367866356.89023,2.94905200091369e-25
1367897853.53967,2.9490220180363157e-25
1367929350.91436,2.9489920043440624e-25
1367960849.01431,2.948961990651809e-25
1367992347.83954,2.948932007774435e-25
1368023847.39007,2.9488999911150394e-25
1368055347.6659,2.9488709943137967e-25
1368086848.66707,2.948839994545412e-25
1368118350.39358,2.9488100116680376e-25
1368149852.84546,2.9487790118996527e-25
1368181356.02271,2.948749984283531e-25
1368212859.92536,2.9487200014061567e-25
1368244364.55342,2.948687984746761e-25
1368275869.90691,2.9486570157932555e-25
1368307375.98585,2.948627002101002e-25
1368338882.79025,2.948596988408749e-25
1368370390.32013,2.948565988640364e-25
1368401898.5755,2.948535019686858e-25
1368433407.55639,2.948505005994605e-25
1368464917.26281,2.9484729893352094e-25
1368496427.69478,2.9484439925339667e-25
1368527938.8523,2.9484139788417134e-25
1368559450.73541,2.9483829790733285e-25
1368590963.34411,2.9483529961959543e-25
1368622476.67843,2.9483239993947116e-25
1368653990.73837,2.9482939857024583e-25
1368685505.52396,2.948267022683237e-25
1368717021.03521,2.948237995067115e-25
1368748537.27215,2.9482130042001567e-25
1368780054.23478,2.9481880133331983e-25
1368811571.92312,2.948164994618503e-25
1368843090.3372,2.9481429927948183e-25
1368874609.47702,2.948124996905418e-25
1368906129.34261,2.948110976135423e-25
1368937649.93397,2.9481000060384596e-25
1368969171.25113,2.9480949832131646e-25
1369000693.2941,2.9480960001041752e-25
1369032216.06291,2.948104011972744e-25
1369063739.55756,2.9481209909711336e-25
1369095263.77808,2.9481469987291026e-25
1369126788.72447,2.9481830213227824e-25
1369158314.39676,2.948231000089557e-25
1369189840.79497,2.9482929996263267e-25
1369221367.91911,2.948368003042081e-25
1369252895.76919,2.948460016271104e-25
1369284424.34524,2.948566019455243e-25
1369315953.64727,2.948691004604914e-25
1369347483.6753,2.948832999567854e-25
1369379014.42933,2.948993021235073e-25
1369410545.9094,2.9491679881186607e-25
1369442078.11552,2.949361012521407e-25
1369473611.0477,2.9495689821405217e-25
1369505144.70597,2.9497920202355213e-25
1369536679.09033,2.950028000579747e-25
1369568214.20081,2.950273995759684e-25
1369599750.03741,2.950528002808189e-25
1369631286.60017,2.950788018758121e-25
1369662823.88909,2.951051979012579e-25
1369694361.90419,2.951313997929653e-25
1369725900.64549,2.9515749999557163e-25
1369757440.113,2.9518319960474954e-25
1369788980.30674,2.9520799941945742e-25
1369820521.22674,2.952318994396953e-25
1369852062.873,2.9525440046442156e-25
1369883605.24553,2.9527569970886252e-25
1369915148.34437,2.9529539966107767e-25
1369946692.16953,2.953133000243528e-25
1369978236.72101,2.953298013921163e-25
1370009781.99884,2.9534450008945186e-25
1370041328.00304,2.9535730059023423e-25
1370072874.73362,2.953686990140171e-25
1370104422.1906,2.95378399537961e-25
1370135970.374,2.9538630047296484e-25
1370167519.28382,2.9539310131678446e-25
1370199068.92009,2.953983983945035e-25
1370230619.28284,2.9540249985491307e-25
1370262170.37206,2.9540559983175155e-25
1370293722.18778,2.9540770140650687e-25
1370325274.73002,2.9540890010530426e-25
1370356827.99879,2.954095009954469e-25
1370388381.99411,2.95409497913959e-25
1370419936.716,2.9540890010530426e-25
1370451492.16446,2.9540800031083424e-25
1370483048.33953,2.9540660131532264e-25
1370514605.24122,2.9540490033399575e-25
1370546162.86954,2.9540299905595465e-25
1370577721.2245,2.9540090056268725e-25
1370609280.30613,2.953985986912177e-25
1370640840.11445,2.9539620129362294e-25
1370672400.64946,2.9539380081454026e-25
1370703961.9112,2.953911014311302e-25
1370735523.89966,2.9538859926294646e-25
1370767086.61488,2.9538599848714956e-25
1370798650.05686,2.953833021852274e-25
1370830214.22563,2.953805011127163e-25
1370861779.12119,2.9537779864781834e-25
1370893344.74357,2.9537520095350935e-25
1370924911.09279,2.9537239988099823e-25
1370956478.16886,2.9536960188997502e-25
1370988045.97179,2.9536689942507706e-25
1371019614.50161,2.9536410143405385e-25
1371051183.75833,2.9536130036154274e-25
1371082753.74196,2.953584992890316e-25
1371114324.45254,2.9535579990562157e-25
1371145895.89006,2.953529002254973e-25
1371177468.05454,2.9535019776059933e-25
1371209040.94602,2.953475014586772e-25
1371240614.56449,2.95344598697065e-25
1371272188.90998,2.9534189931365496e-25
1371303763.98251,2.953389996335307e-25
1371335339.78209,2.9533619856101957e-25
1371366916.30873,2.953333019623832e-25
1371398493.56246,2.9533059949748525e-25
1371430071.5433,2.9532780150646204e-25
1371461650.25125,2.9532490182633777e-25
1371493229.68633,2.953221993614398e-25
1371524809.84856,2.9531929968131554e-25
1371556390.73797,2.9531649860880442e-25
1371587972.35456,2.953137006177812e-25
1371619554.69836,2.9531080093765695e-25
1371651137.76937,2.9530799986514583e-25
1371682721.56761,2.953051987926347e-25
1371714306.09311,2.9530229911251044e-25
1371745891.34588,2.9529950112148724e-25
1371777477.32593,2.9529660144136297e-25
1371809064.03329,2.9529380036885185e-25
1371840651.46796,2.952909006887276e-25
1371872239.62998,2.9528820130531753e-25
1371903828.51934,2.952851999360922e-25
1371935418.13607,2.9528230025596793e-25
1371967008.48019,2.952794991834568e-25
1371998599.55172,2.9527659950333254e-25
1372030191.35066,2.9527379843082142e-25
1372061783.87703,2.9527090183218507e-25
1372093377.13087,2.9526790046295973e-25
1372124971.11217,2.952650993904486e-25
1372156565.82095,2.952622983179375e-25
1372188161.25725,2.952593000302001e-25
1372219757.42106,2.952563972685879e-25
1372251354.31241,2.9525349758846363e-25
1372282951.93131,2.952504993007262e-25
1372314550.27779,2.952476982282151e-25
1372346149.35184,2.9524480162957873e-25
1372377749.15351,2.9524189886796655e-25
1372409349.68279,2.952389991878423e-25
1372440950.93971,2.95236099507718e-25
1372472552.92429,2.9523319982759374e-25
1372504155.63654,2.952301984583684e-25
1372535759.07647,2.9522729877824414e-25
1372567363.24411,2.9522439909811987e-25
1372598968.13948,2.952214994179956e-25
1372630573.76257,2.952185011302582e-25
1372662180.11343,2.95215598368646e-25
1372693787.19205,2.9521270177000964e-25
1372725394.99846,2.952097004007843e-25
1372757003.53268,2.952067021130469e-25
1372788612.79472,2.9520370074382155e-25
1372820222.7846,2.9520089967131043e-25
1372851833.50233,2.951978983020851e-25
1372883444.94794,2.9519480140673453e-25
1372915057.12144,2.951920003342234e-25
1372946670.02284,2.95189002046486e-25
1372978283.65216,2.9518600067726066e-25
1373009898.00942,2.951829993080353e-25
1373041513.09463,2.951800010202979e-25
1373073128.90783,2.9517710134017363e-25
1373104745.44901,2.951740999709483e-25
1373136362.71819,2.9517109860172296e-25
1373167980.7154,2.9516810031398554e-25
1373199599.44065,2.951650989447602e-25
1373231218.89396,2.9516219926463594e-25
1373262839.07533,2.951590006801843e-25
1373294459.9848,2.951560979185721e-25
1373326081.62237,2.951530996308347e-25
1373357703.98808,2.9515019995071043e-25
1373389327.08191,2.9514709997387194e-25
1373420950.90391,2.951441016861345e-25
1373452575.45408,2.951411003169092e-25
1373484200.73244,2.951380003400707e-25
1373515826.73901,2.9513499897084537e-25
1373547453.4738,2.9513200068310795e-25
1373579080.93683,2.951289993138826e-25
1373610709.12812,2.9512580072943098e-25
1373642338.04768,2.9512280244169355e-25
1373673967.69554,2.951197979909803e-25
1373705598.0717,2.951167997032429e-25
1373737229.17619,2.9511380141550547e-25
1373768861.00901,2.9511069835717907e-25
1373800493.57021,2.951076014618285e-25
1373832126.85977,2.9510439979588895e-25
1373863760.87772,2.951013984266636e-25
1373895395.62408,2.9509819984221197e-25
1373927031.09887,2.950950998653735e-25
1373958667.30211,2.95091999888535e-25
1373990304.23379,2.9508860100736915e-25
1374021941.89396,2.950853993414296e-25
1374053580.28261,2.9508200046026374e-25
1374085219.39979,2.9507859849761e-25
1374116859.24548,2.9507490071211676e-25
1374148499.81971,2.950709995484214e-25
1374180141.12251,2.9506690116949975e-25
1374211783.15388,2.950623005080486e-25
1374243425.91384,2.95057299253169e-25
1374275069.40242,2.9505159850053363e-25
1374306713.61962,2.950450996425293e-25
1374338358.56546,2.9503739900423965e-25
1374370004.23997,2.950284996671526e-25
1374401650.64315,2.9501809964545293e-25
1374433297.77502,2.9500560113048584e-25
1374464945.63561,2.949908007440492e-25
1374496594.22492,2.9497319928510147e-25
1374528243.54298,2.949521003373747e-25
1374559893.5898,2.9492719883356576e-25
1374591544.36539,2.9489769974979357e-25
1374623195.86978,2.948629991144276e-25
1374654848.10298,2.9482249911881305e-25
1374686501.06502,2.947755002651942e-25
1374718154.75589,2.9472129997432726e-25
1374749809.17562,2.946591987484565e-25
1374781464.32424,2.9458899937235554e-25
1374813120.20174,2.9451000234826865e-25
1374844776.80817,2.9442200121650575e-25
1374876434.14352,2.9432479876184055e-25
1374908092.20781,2.942182994581478e-25
1374939751.00107,2.941027005206538e-25
1374971410.52331,2.939781991645849e-25
1375003070.77454,2.938455996582858e-25
1375034731.75478,2.9370560149951236e-25
1375066393.46406,2.935592000088598e-25
1375098055.90238,2.9340730114377402e-25
1375129719.06976,2.9325150111499287e-25
1375161382.96623,2.9309260110937324e-25
1375193047.59179,2.9293260101256937e-25
1375224712.94646,2.927726009157655e-25
1375256379.03026,2.926144990155148e-25
1375288045.84321,2.9245920126926316e-25
1375319713.38533,2.9230830080626054e-25
1375351381.65662,2.921630980144054e-25
1375383050.65711,2.9202449885114354e-25
1375414720.38682,2.9189340002945713e-25
1375446390.84576,2.917705996547151e-25
1375478062.03394,2.916563997127327e-25
1375509733.95139,2.9155129940455156e-25
1375541406.59812,2.914552001225585e-25
1375573079.97415,2.913682004743667e-25
1375604754.07949,2.912901001632619e-25
1375636428.91416,2.912205016773036e-25
1375668104.47819,2.911588996524744e-25
1375699780.77157,2.911046993616075e-25
1375731457.79435,2.910572999145602e-25
1375763135.54651,2.910162021102909e-25
1375794814.0281,2.90980598598967e-25
1375826493.23911,2.909498977349095e-25
1375858173.17958,2.909235017094637e-25
1375889853.84952,2.909007017804101e-25
1375921535.24893,2.90880998746707e-25
1375953217.37784,2.90864099867003e-25
1375984900.23627,2.9084910226534006e-25
1376016583.82424,2.908363017645577e-25
1376048268.14175,2.9082480165167376e-25
1376079953.18883,2.908145002375872e-25
1376111638.9655,2.9080500001035755e-25
1376143325.47176,2.9079629788849683e-25
1376175012.70765,2.9078819973826667e-25
1376206700.67316,2.9078070247817916e-25
1376238389.36833,2.9077339935183004e-25
1376270078.79316,2.90766197914582e-25
1376301768.94768,2.907594001522503e-25
1376333459.8319,2.9075279960514487e-25
1376365151.44584,2.907461004504263e-25
1376396843.78951,2.907396971185472e-25
1376428536.86293,2.9073309965292973e-25
1376460230.66613,2.9072670248402645e-25
1376491925.19911,2.907201974630463e-25
1376523620.46188,2.90713800294143e-25
1376555316.45448,2.9070729835465076e-25
1376587013.17691,2.907009011857475e-25
1376618710.62921,2.9069459954296945e-25
1376650408.81136,2.906881006849651e-25
1376682107.7234,2.90681802123675e-25
1376713807.36534,2.906753987917959e-25
1376745507.73721,2.9066889993379154e-25
1376777208.83901,2.906625982910135e-25
1376808910.67076,2.906561980406223e-25
1376840613.23249,2.906497022641059e-25
1376872316.5242,2.906433020137147e-25
1376904020.54591,2.906368986818356e-25
1376935725.29765,2.9063050151293233e-25
1376967430.77942,2.906239995734401e-25
1376999136.99125,2.9061770101214995e-25
1377030843.93314,2.906111990726577e-25
1377062551.60513,2.9060470021465336e-25
1377094260.00722,2.905981982751611e-25
1377125969.13943,2.9059179802476992e-25
1377157679.00178,2.905853022482535e-25
1377189389.59428,2.905788989163744e-25
1377221100.91696,2.9057240005837005e-25
1377252812.96982,2.9056610149707993e-25
1377284525.75289,2.905594978684866e-25
1377316239.26618,2.9055310069958334e-25
1377347953.50972,2.9054650015247794e-25
1377379668.4835,2.905399982129857e-25
1377411384.18756,2.905336010440824e-25
1377443100.62191,2.90527000496977e-25
1377474817.78656,2.9052069885419897e-25
1377506535.68154,2.9051410138858148e-25
1377538254.30686,2.905077011381903e-25
1377569973.66254,2.9050119919869804e-25
1377601693.74859,2.9049460173308054e-25
1377633414.56502,2.904880997935883e-25
1377665136.11187,2.9048160093558395e-25
1377696858.38914,2.904750989960917e-25
1377728581.39685,2.904685015304742e-25
1377760305.13502,2.9046199959098196e-25
1377792029.60366,2.9045539904387655e-25
1377823754.8028,2.9044899879348536e-25
1377855480.73244,2.9044240132786787e-25
1377887207.39261,2.9043580078076247e-25
1377918934.78332,2.904292988412702e-25
1377950662.90459,2.904226982941648e-25
1377982391.75643,2.9041629804377363e-25
1378014121.33887,2.9040970057815613e-25
1378045851.65191,2.904032017201518e-25
1378077582.69558,2.9039649948394532e-25
1378109314.4699,2.903898989368399e-25
1378141046.97487,2.903834000788356e-25
1378172780.21052,2.9037679953173018e-25
1378204514.17686,2.9037030067372584e-25
1378236248.87391,2.903636015190073e-25
1378267984.30169,2.9035709957951503e-25
1378299720.46021,2.9035049903240962e-25
1378331457.3495,2.903438984853042e-25
1378363194.96955,2.9033730101968673e-25
1378394933.32041,2.9033060186496817e-25
1378426672.40208,2.903240999254759e-25
1378458412.21457,2.9031750245985843e-25
1378490152.75791,2.9031100052036618e-25
1378521894.03211,2.9030419967654655e-25
1378553636.03719,2.9029759912944115e-25
1378585378.77316,2.902911002714368e-25
1378617122.24004,2.902844997243314e-25
1378648866.43785,2.9027779748812494e-25
1378680611.36661,2.9027120002250745e-25
1378712357.02634,2.9026459947540204e-25
1378744103.41704,2.9025800200978455e-25
1378775850.53873,2.90251198084477e-25
1378807598.39144,2.9024460061885953e-25
1378839346.97518,2.9023790146414097e-25
1378871096.28997,2.902312023094224e-25
1378902846.33582,2.9022470036993016e-25
1378934597.11275,2.902180012152116e-25
1378966348.62077,2.9021129897900514e-25
1378998100.85991,2.902045998242866e-25
1379029853.83019,2.9019790066956802e-25
1379061607.5316,2.901913001224626e-25
1379093361.96419,2.90184499278643e-25
1379125117.12795,2.901779018130255e-25
1379156873.02292,2.9017119957681904e-25
1379188629.64909,2.901645004221005e-25
1379220387.0065,2.9015769957828086e-25
1379252145.09516,2.9015109903117546e-25
1379283903.91508,2.901443998764569e-25
1379315663.46629,2.9013770072173835e-25
1379347423.74879,2.901310015670198e-25
1379379184.76261,2.9012420072320017e-25
1379410946.50776,2.9011760017609476e-25
1379442708.98427,2.9011079933227514e-25
1379474472.19214,2.901041001775566e-25
1379506236.13139,2.9009740102283803e-25
1379538000.80204,2.9009050157140526e-25
1379569766.20411,2.9008390102429985e-25
1379601532.33762,2.900771987880934e-25
1379633299.20257,2.9007049963337483e-25
1379665066.79899,2.9006380047865627e-25
1379696835.1269,2.900571013239377e-25
1379728604.18631,2.9005039908773125e-25
1379760373.97724,2.900436999330127e-25
1379792144.4997,2.900370993859073e-25
1379823915.75371,2.900304988388019e-25
1379855687.73929,2.9002399998079754e-25
1379887460.45645,2.9001759973040636e-25
1379919233.90522,2.9001130116911623e-25
1379951008.08561,2.900049995263382e-25
1379982782.99763,2.8999899986937544e-25
1380014558.64131,2.899932005091269e-25
1380046335.01666,2.899876014455926e-25
1380078112.12369,2.8998220267877248e-25
1380109889.96242,2.8997709973479183e-25
1380141668.53288,2.899724004657275e-25
1380173447.83507,2.899682003977048e-25
1380205227.86902,2.899644009231105e-25
1380237008.63474,2.8996120233865888e-25
1380268790.13224,2.899584998737609e-25
1380300572.36155,2.899565985957198e-25
1380332355.32269,2.8995529820782136e-25
1380364139.01566,2.8995470039916663e-25
1380395923.44048,2.899550023849819e-25
1380427708.59717,2.8995610247616614e-25
1380459494.48576,2.8995789898361826e-25
1380491281.10625,2.8996049975941516e-25
1380523068.45866,2.8996399724819417e-25
1380554856.54302,2.899682003977048e-25
1380586645.35932,2.8997300135587017e-25
1380618434.9076,2.899786004194045e-25
1380650225.18788,2.899845014687541e-25
1380682016.20015,2.899909017191453e-25
1380713807.94445,2.8999749918476278e-25
1380745600.42079,2.9000439863619555e-25
1380777393.62919,2.9001130116911623e-25
1380809187.56967,2.90018200620549e-25
1380840982.24223,2.900248011676544e-25
1380872777.6469,2.9003109972894453e-25
1380904573.7837,2.900368004815799e-25
1380936370.65264,2.9004219924840003e-25
1380968168.25374,2.9004689851746433e-25
1380999966.58701,2.9005070107354653e-25
1381031765.65247,2.9005400134709923e-25
1381063565.45014,2.90056398744694e-25
1381095365.98004,2.9005800111840773e-25
1381127167.24218,2.900588023052646e-25
1381158969.23658,2.900588023052646e-25
1381190771.96326,2.900581028075088e-25
1381222575.42223,2.900565990414082e-25
1381254379.61351,2.9005439885903975e-25
1381286184.53712,2.900516994756297e-25
1381317990.19307,2.9004830059446385e-25
1381349796.58138,2.900443994307685e-25
1381381603.70207,2.9003999906603156e-25
1381413411.55516,2.900354014860683e-25
1381445220.14065,2.900301999344745e-25
1381477029.45858,2.900248011676544e-25
1381508839.50894,2.9001919902263218e-25
1381540650.29178,2.900133010547705e-25
1381572461.80709,2.9000730139780773e-25
1381604274.05489,2.9000109836264285e-25
1381636087.03521,2.8999469811225166e-25
1381667900.74805,2.899883009433484e-25
1381699715.19345,2.899819006929572e-25
1381731530.37141,2.8997519845675073e-25
1381763346.28194,2.8996860099113323e-25
1381795162.92507,2.8996189875492677e-25
1381826980.30082,2.8995530128930927e-25
1381858798.4092,2.899485990531028e-25
1381890617.25022,2.8994189989838425e-25
1381922436.82391,2.8993529935127885e-25
1381954257.13028,2.8992839989984607e-25
1381986078.16935,2.899216976636396e-25
1382017899.94114,2.899148999013079e-25
1382049722.44565,2.8990820074658934e-25
1382081545.68291,2.8990149851038287e-25
1382113369.65295,2.8989470074805116e-25
1382145194.35576,2.8988769960751733e-25
1382177019.79137,2.8988110214189983e-25
1382208845.95979,2.8987439990569337e-25
1382240672.86105,2.898675004542606e-25
1382272500.49516,2.8986069961044097e-25
1382304328.86214,2.8985389876662135e-25
1382336157.962,2.8984710100428964e-25
1382367987.79476,2.8984019847136896e-25
1382399818.36044,2.898334993166504e-25
1382431649.65906,2.898267015543187e-25
1382463481.69062,2.8981989762901116e-25
1382495314.45515,2.898130012590663e-25
1382527147.95267,2.898060987261456e-25
1382558982.18319,2.8979939957142706e-25
1382590817.14673,2.897925001199943e-25
1382622652.8433,2.897855975870736e-25
1382654489.27293,2.8977889843235505e-25
1382686326.43562,2.8977210067002334e-25
1382718164.33141,2.8976519813710265e-25
